trade_id,report_date,exit_timestamp,direction,gross_pnl_usd,cumulative_pnl_usd,equity,peak_equity,drawdown_usd,drawdown_pct
T00001,2025-05-15,2025-05-15 01:30:00+00:00,LONG,-1709.60,-1709.60,998290.40,1000000.00,1709.60,0.1710
T00002,2025-05-15,2025-05-15 02:00:00+00:00,SHORT,1982.34,272.74,1000272.74,1000272.74,0.00,0.0000
T00003,2025-05-15,2025-05-15 07:30:00+00:00,SHORT,9609.77,9882.51,1009882.51,1009882.51,0.00,0.0000
T00004,2025-05-15,2025-05-15 14:00:00+00:00,SHORT,8933.87,18816.38,1018816.38,1018816.38,0.00,0.0000
T00005,2025-05-15,2025-05-15 16:00:00+00:00,SHORT,-3174.72,15641.66,1015641.66,1018816.38,3174.72,0.3116
T00006,2025-05-15,2025-05-15 17:30:00+00:00,LONG,8355.36,23997.02,1023997.02,1023997.02,0.00,0.0000
T00007,2025-05-15,2025-05-15 19:30:00+00:00,SHORT,-1679.72,22317.30,1022317.30,1023997.02,1679.72,0.1640
T00008,2025-05-15,2025-05-15 20:00:00+00:00,SHORT,-441.00,21876.30,1021876.30,1023997.02,2120.72,0.2071
T00009,2025-05-15,2025-05-15 21:30:00+00:00,LONG,-3074.65,18801.65,1018801.65,1023997.02,5195.37,0.5074
T00010,2025-05-15,2025-05-15 22:00:00+00:00,LONG,-2151.55,16650.10,1016650.10,1023997.02,7346.92,0.7175
T00011,2025-05-16,2025-05-16 02:30:00+00:00,LONG,9255.04,25905.14,1025905.14,1025905.14,0.00,0.0000
T00012,2025-05-16,2025-05-16 08:30:00+00:00,LONG,-4792.94,21112.20,1021112.20,1025905.14,4792.94,0.4672
T00013,2025-05-16,2025-05-16 09:00:00+00:00,LONG,-261.11,20851.10,1020851.10,1025905.14,5054.04,0.4926
T00014,2025-05-16,2025-05-16 09:30:00+00:00,LONG,2680.18,23531.28,1023531.28,1025905.14,2373.86,0.2314
T00015,2025-05-16,2025-05-16 13:30:00+00:00,LONG,-2767.89,20763.39,1020763.39,1025905.14,5141.75,0.5012
T00016,2025-05-16,2025-05-16 14:00:00+00:00,SHORT,-161.86,20601.53,1020601.53,1025905.14,5303.61,0.5170
T00017,2025-05-16,2025-05-16 14:30:00+00:00,LONG,-4286.17,16315.35,1016315.35,1025905.14,9589.79,0.9348
T00018,2025-05-16,2025-05-16 15:00:00+00:00,LONG,-2154.56,14160.79,1014160.79,1025905.14,11744.35,1.1448
T00019,2025-05-16,2025-05-16 15:30:00+00:00,SHORT,-533.58,13627.21,1013627.21,1025905.14,12277.93,1.1968
T00020,2025-05-16,2025-05-16 16:30:00+00:00,LONG,3458.33,17085.54,1017085.54,1025905.14,8819.60,0.8597
T00021,2025-05-16,2025-05-16 19:00:00+00:00,LONG,-4213.55,12871.99,1012871.99,1025905.14,13033.15,1.2704
T00022,2025-05-16,2025-05-16 19:30:00+00:00,SHORT,-556.78,12315.21,1012315.21,1025905.14,13589.93,1.3247
T00023,2025-05-16,2025-05-16 20:00:00+00:00,SHORT,-949.76,11365.45,1011365.45,1025905.14,14539.69,1.4173
T00024,2025-05-16,2025-05-16 21:00:00+00:00,LONG,-2316.23,9049.22,1009049.22,1025905.14,16855.92,1.6430
T00025,2025-05-16,2025-05-16 22:30:00+00:00,SHORT,2213.88,11263.10,1011263.10,1025905.14,14642.04,1.4272
T00026,2025-05-17,2025-05-17 01:30:00+00:00,SHORT,5657.64,16920.74,1016920.74,1025905.14,8984.40,0.8758
T00027,2025-05-17,2025-05-17 05:30:00+00:00,SHORT,-3852.95,13067.79,1013067.79,1025905.14,12837.35,1.2513
T00028,2025-05-17,2025-05-17 06:30:00+00:00,SHORT,2200.37,15268.16,1015268.16,1025905.14,10636.98,1.0368
T00029,2025-05-17,2025-05-17 07:30:00+00:00,SHORT,-1383.43,13884.72,1013884.72,1025905.14,12020.42,1.1717
T00030,2025-05-17,2025-05-17 08:00:00+00:00,SHORT,-47.34,13837.38,1013837.38,1025905.14,12067.76,1.1763
T00031,2025-05-17,2025-05-17 08:30:00+00:00,SHORT,3136.09,16973.47,1016973.47,1025905.14,8931.67,0.8706
T00032,2025-05-17,2025-05-17 09:30:00+00:00,SHORT,3743.84,20717.31,1020717.31,1025905.14,5187.83,0.5057
T00033,2025-05-17,2025-05-17 18:30:00+00:00,SHORT,-2969.34,17747.97,1017747.97,1025905.14,8157.17,0.7951
T00034,2025-05-17,2025-05-17 19:00:00+00:00,SHORT,1426.66,19174.63,1019174.63,1025905.14,6730.51,0.6561
T00035,2025-05-17,2025-05-17 21:00:00+00:00,SHORT,-1547.08,17627.55,1017627.55,1025905.14,8277.59,0.8069
T00036,2025-05-17,2025-05-17 21:30:00+00:00,LONG,-1551.99,16075.55,1016075.55,1025905.14,9829.59,0.9581
T00037,2025-05-17,2025-05-17 22:00:00+00:00,LONG,-92.68,15982.87,1015982.87,1025905.14,9922.27,0.9672
T00038,2025-05-17,2025-05-17 22:30:00+00:00,LONG,-529.79,15453.08,1015453.08,1025905.14,10452.06,1.0188
T00039,2025-05-17,2025-05-17 23:30:00+00:00,SHORT,-2268.84,13184.24,1013184.24,1025905.14,12720.90,1.2400
T00040,2025-05-18,2025-05-18 00:00:00+00:00,SHORT,-54.68,13129.56,1013129.56,1025905.14,12775.58,1.2453
T00041,2025-05-18,2025-05-18 00:30:00+00:00,SHORT,-320.67,12808.89,1012808.89,1025905.14,13096.25,1.2766
T00042,2025-05-18,2025-05-18 02:00:00+00:00,LONG,-970.32,11838.57,1011838.57,1025905.14,14066.57,1.3711
T00043,2025-05-18,2025-05-18 03:30:00+00:00,LONG,-810.94,11027.63,1011027.63,1025905.14,14877.51,1.4502
T00044,2025-05-18,2025-05-18 04:00:00+00:00,SHORT,-466.26,10561.37,1010561.37,1025905.14,15343.77,1.4956
T00045,2025-05-18,2025-05-18 06:00:00+00:00,LONG,2248.48,12809.84,1012809.84,1025905.14,13095.30,1.2765
T00046,2025-05-18,2025-05-18 14:00:00+00:00,LONG,6702.69,19512.53,1019512.53,1025905.14,6392.61,0.6231
T00047,2025-05-18,2025-05-18 20:30:00+00:00,SHORT,-108.84,19403.69,1019403.69,1025905.14,6501.45,0.6337
T00048,2025-05-18,2025-05-18 21:00:00+00:00,LONG,-189.22,19214.47,1019214.47,1025905.14,6690.67,0.6522
T00049,2025-05-18,2025-05-18 21:30:00+00:00,LONG,2782.89,21997.36,1021997.36,1025905.14,3907.78,0.3809
T00050,2025-05-18,2025-05-18 22:30:00+00:00,LONG,-2110.01,19887.35,1019887.35,1025905.14,6017.79,0.5866
T00051,2025-05-19,2025-05-19 03:30:00+00:00,LONG,-4213.66,15673.69,1015673.69,1025905.14,10231.45,0.9973
T00052,2025-05-19,2025-05-19 04:00:00+00:00,SHORT,5287.73,20961.41,1020961.41,1025905.14,4943.73,0.4819
T00053,2025-05-19,2025-05-19 16:00:00+00:00,LONG,5223.74,26185.15,1026185.15,1026185.15,0.00,0.0000
T00054,2025-05-20,2025-05-20 09:00:00+00:00,LONG,-1707.43,24477.72,1024477.72,1026185.15,1707.43,0.1664
T00055,2025-05-20,2025-05-20 11:00:00+00:00,LONG,-1802.91,22674.80,1022674.80,1026185.15,3510.35,0.3421
T00056,2025-05-20,2025-05-20 11:30:00+00:00,SHORT,-559.82,22114.99,1022114.99,1026185.15,4070.16,0.3966
T00057,2025-05-20,2025-05-20 12:00:00+00:00,LONG,375.98,22490.97,1022490.97,1026185.15,3694.18,0.3600
T00058,2025-05-20,2025-05-20 16:00:00+00:00,SHORT,-5301.77,17189.20,1017189.20,1026185.15,8995.95,0.8766
T00059,2025-05-20,2025-05-20 16:30:00+00:00,SHORT,-389.71,16799.49,1016799.49,1026185.15,9385.66,0.9146
T00060,2025-05-20,2025-05-20 17:00:00+00:00,SHORT,-1237.04,15562.45,1015562.45,1026185.15,10622.70,1.0352
T00061,2025-05-20,2025-05-20 17:30:00+00:00,SHORT,-1689.53,13872.92,1013872.92,1026185.15,12312.23,1.1998
T00062,2025-05-20,2025-05-20 19:00:00+00:00,LONG,-3279.44,10593.48,1010593.48,1026185.15,15591.67,1.5194
T00063,2025-05-20,2025-05-20 19:30:00+00:00,SHORT,-1576.91,9016.57,1009016.57,1026185.15,17168.58,1.6730
