date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-03-30,13,3,10,-6301.95,650.0,-6951.95,-6.952,93048.05,-6951.95,-6.9519
2026-03-31,13,0,13,-11206.9,650.0,-11856.9,-12.7428,81191.15,-18808.85,-18.8088
2026-04-01,54,21,33,-12733.15,2700.0,-15433.15,-19.0084,65758.0,-34242.0,-34.242
2026-04-02,36,11,25,-9775.6,1800.0,-11575.6,-17.6033,54182.4,-45817.6,-45.8176
2026-04-06,56,20,36,-15271.02,2800.0,-18071.02,-33.3522,36111.38,-63888.62,-63.8886
2026-04-07,76,41,35,-1990.28,3800.0,-5790.28,-16.0345,30321.1,-69678.9,-69.6789
2026-04-08,48,25,23,-2328.16,2400.0,-4728.16,-15.5936,25592.94,-74407.06,-74.4071
2026-04-09,56,17,39,-11380.73,2800.0,-14180.73,-55.4088,11412.21,-88587.79,-88.5878
2026-04-10,73,23,50,-14066.0,3650.0,-17716.0,-155.2372,-6303.79,-106303.79,-106.3038
2026-04-13,54,21,33,-1753.64,2700.0,-4453.64,70.6502,-10757.43,-110757.43,-110.7574
2026-04-14,9,0,9,-7094.86,450.0,-7544.86,70.1363,-18302.29,-118302.29,-118.3023
2026-04-15,70,20,50,-20917.06,3500.0,-24417.06,133.4099,-42719.35,-142719.35,-142.7193
2026-04-16,66,15,51,-12881.99,3300.0,-16181.99,37.8798,-58901.34,-158901.34,-158.9013
2026-04-17,69,31,38,-6121.86,3450.0,-9571.86,16.2507,-68473.2,-168473.2,-168.4732
2026-04-20,25,4,21,-10852.67,1250.0,-12102.67,17.675,-80575.87,-180575.87,-180.5759
2026-04-21,52,12,40,-13489.77,2600.0,-16089.77,19.9685,-96665.64,-196665.64,-196.6656
2026-04-22,63,13,50,-12416.52,3150.0,-15566.52,16.1035,-112232.16,-212232.16,-212.2322
2026-04-23,66,26,40,-8493.77,3300.0,-11793.77,10.5084,-124025.93,-224025.93,-224.0259
2026-04-24,52,16,36,-11087.43,2600.0,-13687.43,11.0359,-137713.36,-237713.36,-237.7134
2026-04-27,59,24,35,-6397.61,2950.0,-9347.61,6.7877,-147060.97,-247060.97,-247.061
2026-04-28,54,18,36,-8385.09,2700.0,-11085.09,7.5378,-158146.06,-258146.06,-258.1461
2026-04-29,20,3,17,-3139.31,1000.0,-4139.31,2.6174,-162285.37,-262285.37,-262.2854
