trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
1,2026-03-30T12:00:00-04:00,2026-03-30,commodities,CLF,904.72,100904.72,0.0,0.0
2,2026-03-30T12:05:00-04:00,2026-03-30,commodities,CLF,-1049.68,99855.04,-1049.68,-1.0403
3,2026-03-30T12:25:00-04:00,2026-03-30,commodities,NGF,-967.83,98887.21,-2017.51,-1.9994
4,2026-03-30T12:25:00-04:00,2026-03-30,commodities,SIF,-150.72,98736.49,-2168.23,-2.1488
5,2026-03-30T13:05:00-04:00,2026-03-30,commodities,GCF,357.4,99093.89,-1810.83,-1.7946
6,2026-03-30T13:05:00-04:00,2026-03-30,commodities,HGF,-987.26,98106.63,-2798.09,-2.773
7,2026-03-30T13:10:00-04:00,2026-03-30,commodities,GCF,-315.75,97790.88,-3113.84,-3.0859
8,2026-03-30T13:10:00-04:00,2026-03-30,commodities,SIF,-1049.36,96741.52,-4163.2,-4.1259
9,2026-03-30T13:15:00-04:00,2026-03-30,commodities,HGF,-1049.73,95691.79,-5212.93,-5.1662
10,2026-03-30T13:45:00-04:00,2026-03-30,commodities,NGF,-974.06,94717.73,-6186.99,-6.1315
11,2026-03-30T14:25:00-04:00,2026-03-30,commodities,NGF,-1049.85,93667.88,-7236.84,-7.172
12,2026-03-30T14:50:00-04:00,2026-03-30,commodities,CLF,320.12,93988.0,-6916.72,-6.8547
13,2026-03-30T15:05:00-04:00,2026-03-30,commodities,CLF,-939.95,93048.05,-7856.67,-7.7862
14,2026-03-31T09:50:00-04:00,2026-03-31,commodities,CLF,-1049.4,91998.65,-8906.07,-8.8262
15,2026-03-31T09:50:00-04:00,2026-03-31,commodities,GCF,-464.36,91534.29,-9370.43,-9.2864
16,2026-03-31T10:00:00-04:00,2026-03-31,commodities,HGF,-1049.71,90484.58,-10420.14,-10.3267
17,2026-03-31T10:00:00-04:00,2026-03-31,commodities,SIF,-1049.14,89435.44,-11469.28,-11.3664
18,2026-03-31T11:10:00-04:00,2026-03-31,commodities,NGF,-1049.88,88385.56,-12519.16,-12.4069
19,2026-03-31T12:10:00-04:00,2026-03-31,commodities,CLF,-1048.89,87336.67,-13568.05,-13.4464
20,2026-03-31T12:45:00-04:00,2026-03-31,commodities,NGF,-916.27,86420.4,-14484.32,-14.3545
21,2026-03-31T13:00:00-04:00,2026-03-31,commodities,CLF,-1049.37,85371.03,-15533.69,-15.3944
22,2026-03-31T14:10:00-04:00,2026-03-31,commodities,NGF,-963.66,84407.37,-16497.35,-16.3494
23,2026-03-31T14:15:00-04:00,2026-03-31,commodities,NGF,-977.71,83429.66,-17475.06,-17.3184
24,2026-03-31T15:20:00-04:00,2026-03-31,commodities,CLF,-236.76,83192.9,-17711.82,-17.553
25,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-986.15,82206.75,-18697.97,-18.5303
26,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-1015.6,81191.15,-19713.57,-19.5368
27,2026-04-01T09:35:00-04:00,2026-04-01,commodities,CLF,-1049.1,80142.05,-20762.67,-20.5765
28,2026-04-01T09:50:00-04:00,2026-04-01,commodities,NGF,-1049.75,79092.3,-21812.42,-21.6168
29,2026-04-01T10:00:00-04:00,2026-04-01,commodities,HGF,-1049.98,78042.32,-22862.4,-22.6574
30,2026-04-01T10:45:00-04:00,2026-04-01,commodities,SIF,117.81,78160.13,-22744.59,-22.5407
31,2026-04-01T11:00:00+05:30,2026-04-01,derivatives,CNXAUTO,-550.42,77609.71,-23295.01,-23.0861
32,2026-04-01T11:00:00+05:30,2026-04-01,derivatives,CNXFMCG,-452.75,77156.96,-23747.76,-23.5348
33,2026-04-01T11:05:00-04:00,2026-04-01,commodities,SIF,-1049.4,76107.56,-24797.16,-24.5748
34,2026-04-01T11:10:00+05:30,2026-04-01,equity,RELIANCE_NS,137.2,76244.76,-24659.96,-24.4389
35,2026-04-01T11:20:00-04:00,2026-04-01,commodities,HGF,-1049.73,75195.03,-25709.69,-25.4792
36,2026-04-01T11:55:00+05:30,2026-04-01,equity,HDFCBANK_NS,289.15,75484.18,-25420.54,-25.1926
37,2026-04-01T11:55:00+05:30,2026-04-01,equity,SBIN_NS,-537.48,74946.7,-25958.02,-25.7253
38,2026-04-01T12:05:00+05:30,2026-04-01,derivatives,CNXIT,264.85,75211.55,-25693.17,-25.4628
39,2026-04-01T12:05:00+05:30,2026-04-01,equity,HDFCBANK_NS,419.0,75630.55,-25274.17,-25.0476
40,2026-04-01T12:05:00+05:30,2026-04-01,equity,INFY_NS,304.2,75934.75,-24969.97,-24.7461
41,2026-04-01T12:05:00+05:30,2026-04-01,equity,RELIANCE_NS,-434.5,75500.25,-25404.47,-25.1767
42,2026-04-01T12:10:00+05:30,2026-04-01,equity,TCS_NS,86.0,75586.25,-25318.47,-25.0915
43,2026-04-01T12:10:00-04:00,2026-04-01,commodities,CLF,-1048.99,74537.26,-26367.46,-26.131
44,2026-04-01T12:20:00+05:30,2026-04-01,equity,TCS_NS,54.0,74591.26,-26313.46,-26.0775
45,2026-04-01T12:25:00+05:30,2026-04-01,equity,TCS_NS,-400.71,74190.55,-26714.17,-26.4746
46,2026-04-01T12:30:00+05:30,2026-04-01,equity,INFY_NS,550.6,74741.15,-26163.57,-25.929
47,2026-04-01T12:35:00+05:30,2026-04-01,derivatives,CNXIT,377.5,75118.65,-25786.07,-25.5549
48,2026-04-01T12:35:00+05:30,2026-04-01,equity,ICICIBANK_NS,7.41,75126.06,-25778.66,-25.5475
49,2026-04-01T12:45:00+05:30,2026-04-01,derivatives,NSEBANK,-226.66,74899.4,-26005.32,-25.7722
50,2026-04-01T12:45:00+05:30,2026-04-01,equity,LT_NS,-496.37,74403.03,-26501.69,-26.2641
51,2026-04-01T12:50:00+05:30,2026-04-01,equity,ICICIBANK_NS,114.0,74517.03,-26387.69,-26.1511
52,2026-04-01T13:05:00+05:30,2026-04-01,derivatives,CNXIT,-356.76,74160.27,-26744.45,-26.5047
53,2026-04-01T13:05:00+05:30,2026-04-01,equity,INFY_NS,-449.11,73711.16,-27193.56,-26.9497
54,2026-04-01T13:10:00+05:30,2026-04-01,derivatives,CNXAUTO,-405.78,73305.38,-27599.34,-27.3519
55,2026-04-01T13:10:00+05:30,2026-04-01,equity,ICICIBANK_NS,-383.73,72921.65,-27983.07,-27.7322
56,2026-04-01T13:35:00+05:30,2026-04-01,derivatives,NSEI,236.0,73157.65,-27747.07,-27.4983
57,2026-04-01T13:35:00+05:30,2026-04-01,equity,KOTAKBANK_NS,283.6,73441.25,-27463.47,-27.2172
58,2026-04-01T13:40:00+05:30,2026-04-01,derivatives,NSEI,-279.25,73162.0,-27742.72,-27.494
59,2026-04-01T13:40:00+05:30,2026-04-01,equity,ITC_NS,35.25,73197.25,-27707.47,-27.459
60,2026-04-01T13:40:00+05:30,2026-04-01,equity,ITC_NS,-426.83,72770.42,-28134.3,-27.882
61,2026-04-01T13:40:00+05:30,2026-04-01,equity,KOTAKBANK_NS,-519.75,72250.67,-28654.05,-28.3971
62,2026-04-01T13:40:00+05:30,2026-04-01,equity,RELIANCE_NS,-373.76,71876.91,-29027.81,-28.7675
63,2026-04-01T13:45:00+05:30,2026-04-01,derivatives,CNXFMCG,547.9,72424.81,-28479.91,-28.2246
64,2026-04-01T13:45:00-04:00,2026-04-01,commodities,CLF,-1049.16,71375.65,-29529.07,-29.2643
65,2026-04-01T14:00:00-04:00,2026-04-01,commodities,GCF,-232.94,71142.71,-29762.01,-29.4952
66,2026-04-01T14:15:00+05:30,2026-04-01,derivatives,CNXAUTO,-427.71,70715.0,-30189.72,-29.919
67,2026-04-01T14:15:00-04:00,2026-04-01,commodities,HGF,-1049.64,69665.36,-31239.36,-30.9593
68,2026-04-01T14:15:00-04:00,2026-04-01,commodities,SIF,-883.45,68781.91,-32122.81,-31.8348
69,2026-04-01T14:30:00+05:30,2026-04-01,derivatives,NSEBANK,112.3,68894.21,-32010.51,-31.7235
70,2026-04-01T14:35:00+05:30,2026-04-01,derivatives,NSEBANK,12.9,68907.11,-31997.61,-31.7107
71,2026-04-01T14:35:00+05:30,2026-04-01,equity,LT_NS,-537.05,68370.06,-32534.66,-32.243
72,2026-04-01T14:40:00+05:30,2026-04-01,derivatives,NSEBANK,-218.65,68151.41,-32753.31,-32.4596
73,2026-04-01T14:45:00+05:30,2026-04-01,equity,HDFCBANK_NS,249.25,68400.66,-32504.06,-32.2126
74,2026-04-01T14:50:00-04:00,2026-04-01,commodities,NGF,-995.66,67405.0,-33499.72,-33.1994
75,2026-04-01T15:05:00+05:30,2026-04-01,equity,HDFCBANK_NS,-474.06,66930.94,-33973.78,-33.6692
76,2026-04-01T15:20:00+05:30,2026-04-01,derivatives,CNXFMCG,237.2,67168.14,-33736.58,-33.4341
77,2026-04-01T15:20:00+05:30,2026-04-01,equity,ICICIBANK_NS,97.61,67265.75,-33638.97,-33.3374
78,2026-04-01T15:20:00+05:30,2026-04-01,equity,SBIN_NS,-465.62,66800.13,-34104.59,-33.7988
79,2026-04-01T15:20:00-04:00,2026-04-01,commodities,CLF,-40.35,66759.78,-34144.94,-33.8388
80,2026-04-01T15:20:00-04:00,2026-04-01,commodities,NGF,-1001.78,65758.0,-35146.72,-34.8316
81,2026-04-02T11:15:00+05:30,2026-04-02,equity,TCS_NS,196.0,65954.0,-34950.72,-34.6373
82,2026-04-02T11:15:00-04:00,2026-04-02,commodities,GCF,149.5,66103.5,-34801.22,-34.4892
83,2026-04-02T11:25:00-04:00,2026-04-02,commodities,SIF,14.4,66117.9,-34786.82,-34.4749
84,2026-04-02T11:30:00+05:30,2026-04-02,derivatives,CNXIT,-446.87,65671.03,-35233.69,-34.9178
