date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-03-30,13,3,10,-7260.05,650.0,-7910.05,-7.9101,92089.95,-7910.05,-7.9101
2026-03-31,13,1,12,-9745.32,650.0,-10395.32,-11.2882,81694.63,-18305.37,-18.3054
2026-04-01,54,20,34,-13733.53,2700.0,-16433.53,-20.1158,65261.1,-34738.9,-34.7389
2026-04-02,36,12,24,-9105.71,1800.0,-10905.71,-16.7109,54355.39,-45644.61,-45.6446
2026-04-06,56,21,35,-14481.92,2800.0,-17281.92,-31.7943,37073.47,-62926.53,-62.9265
2026-04-07,76,40,36,-6287.29,3800.0,-10087.29,-27.2089,26986.18,-73013.82,-73.0138
2026-04-08,48,25,23,-2377.92,2400.0,-4777.92,-17.7051,22208.26,-77791.74,-77.7917
2026-04-09,56,18,38,-10549.97,2800.0,-13349.97,-60.1126,8858.29,-91141.71,-91.1417
2026-04-10,73,25,48,-14866.94,3650.0,-18516.94,-209.0352,-9658.65,-109658.65,-109.6586
2026-04-13,54,23,31,-5983.6,2700.0,-8683.6,89.9049,-18342.25,-118342.25,-118.3422
2026-04-14,9,0,9,-7222.78,450.0,-7672.78,41.8312,-26015.03,-126015.03,-126.015
2026-04-15,70,27,43,-18107.89,3500.0,-21607.89,83.0593,-47622.92,-147622.92,-147.6229
2026-04-16,66,20,46,-12446.63,3300.0,-15746.63,33.0652,-63369.55,-163369.55,-163.3696
2026-04-17,69,33,36,-5918.6,3450.0,-9368.6,14.7841,-72738.15,-172738.15,-172.7381
2026-04-20,25,6,19,-9724.8,1250.0,-10974.8,15.0881,-83712.95,-183712.95,-183.7129
2026-04-21,52,17,35,-12981.95,2600.0,-15581.95,18.6135,-99294.9,-199294.9,-199.2949
2026-04-22,63,14,49,-12010.8,3150.0,-15160.8,15.2685,-114455.7,-214455.7,-214.4557
2026-04-23,66,26,40,-10047.95,3300.0,-13347.95,11.6621,-127803.65,-227803.65,-227.8036
2026-04-24,52,18,34,-11403.45,2600.0,-14003.45,10.957,-141807.1,-241807.1,-241.8071
2026-04-27,59,26,33,-7049.36,2950.0,-9999.36,7.0514,-151806.46,-251806.46,-251.8065
2026-04-28,54,19,35,-8753.68,2700.0,-11453.68,7.5449,-163260.14,-263260.14,-263.2601
2026-04-29,20,4,16,-2426.57,1000.0,-3426.57,2.0988,-166686.71,-266686.71,-266.6867
