date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-03-30,13,3,10,-6301.95,650.0,-6951.95,-6.952,93048.05,-6951.95,-6.9519
2026-03-31,13,0,13,-11206.9,650.0,-11856.9,-12.7428,81191.15,-18808.85,-18.8088
2026-04-01,54,21,33,-12733.15,2700.0,-15433.15,-19.0084,65758.0,-34242.0,-34.242
2026-04-02,36,11,25,-9775.6,1800.0,-11575.6,-17.6033,54182.4,-45817.6,-45.8176
2026-04-06,56,20,36,-15271.02,2800.0,-18071.02,-33.3522,36111.38,-63888.62,-63.8886
2026-04-07,76,41,35,-1558.81,3800.0,-5358.81,-14.8397,30752.57,-69247.43,-69.2474
2026-04-08,48,25,23,-2328.16,2400.0,-4728.16,-15.3748,26024.41,-73975.59,-73.9756
2026-04-09,56,17,39,-11380.73,2800.0,-14180.73,-54.4901,11843.68,-88156.32,-88.1563
2026-04-10,73,23,50,-14066.0,3650.0,-17716.0,-149.5819,-5872.32,-105872.32,-105.8723
2026-04-13,54,21,33,-1753.64,2700.0,-4453.64,75.8412,-10325.96,-110325.96,-110.326
2026-04-14,9,0,9,-7094.86,450.0,-7544.86,73.0669,-17870.82,-117870.82,-117.8708
2026-04-15,70,20,50,-20917.06,3500.0,-24417.06,136.6309,-42287.88,-142287.88,-142.2879
2026-04-16,66,15,51,-12881.99,3300.0,-16181.99,38.2663,-58469.87,-158469.87,-158.4699
2026-04-17,69,31,38,-6121.86,3450.0,-9571.86,16.3706,-68041.73,-168041.73,-168.0417
2026-04-20,25,4,21,-10852.67,1250.0,-12102.67,17.7871,-80144.4,-180144.4,-180.1444
2026-04-21,52,12,40,-13752.96,2600.0,-16352.96,20.4044,-96497.36,-196497.36,-196.4974
2026-04-22,63,13,50,-12416.52,3150.0,-15566.52,16.1316,-112063.88,-212063.88,-212.0639
2026-04-23,66,26,40,-8493.77,3300.0,-11793.77,10.5241,-123857.65,-223857.65,-223.8576
2026-04-24,52,16,36,-11087.43,2600.0,-13687.43,11.0509,-137545.08,-237545.08,-237.5451
2026-04-27,59,24,35,-6397.61,2950.0,-9347.61,6.796,-146892.69,-246892.69,-246.8927
2026-04-28,54,18,36,-8385.09,2700.0,-11085.09,7.5464,-157977.78,-257977.78,-257.9778
2026-04-29,20,3,17,-3139.31,1000.0,-4139.31,2.6202,-162117.09,-262117.09,-262.1171
