date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-03-30,13,3,10,-6409.15,650.0,-7059.15,-7.0591,92940.85,-7059.15,-7.0591
2026-03-31,13,0,13,-11219.74,650.0,-11869.74,-12.7713,81071.11,-18928.89,-18.9289
2026-04-01,54,21,33,-12830.46,2700.0,-15530.46,-19.1566,65540.65,-34459.35,-34.4594
2026-04-02,36,11,25,-9775.6,1800.0,-11575.6,-17.6617,53965.05,-46034.95,-46.035
2026-04-06,56,20,36,-15271.02,2800.0,-18071.02,-33.4865,35894.03,-64105.97,-64.106
2026-04-07,76,41,35,-3149.19,3800.0,-6949.19,-19.3603,28944.84,-71055.16,-71.0552
2026-04-08,48,25,23,-2328.16,2400.0,-4728.16,-16.3351,24216.68,-75783.32,-75.7833
2026-04-09,56,17,39,-11271.78,2800.0,-14071.78,-58.1078,10144.9,-89855.1,-89.8551
2026-04-10,73,23,50,-13998.07,3650.0,-17648.07,-173.96,-7503.17,-107503.17,-107.5032
2026-04-13,54,21,33,-2771.03,2700.0,-5471.03,72.9162,-12974.2,-112974.2,-112.9742
2026-04-14,9,0,9,-7103.74,450.0,-7553.74,58.2212,-20527.94,-120527.94,-120.5279
2026-04-15,70,21,49,-19974.98,3500.0,-23474.98,114.3562,-44002.92,-144002.92,-144.0029
2026-04-16,66,15,51,-13458.9,3300.0,-16758.9,38.0859,-60761.82,-160761.82,-160.7618
2026-04-17,69,31,38,-5878.76,3450.0,-9328.76,15.353,-70090.58,-170090.58,-170.0906
2026-04-20,25,4,21,-10852.67,1250.0,-12102.67,17.2672,-82193.25,-182193.25,-182.1933
2026-04-21,52,13,39,-14057.57,2600.0,-16657.57,20.2663,-98850.82,-198850.82,-198.8508
2026-04-22,63,13,50,-12416.52,3150.0,-15566.52,15.7475,-114417.34,-214417.34,-214.4173
2026-04-23,66,26,40,-8849.41,3300.0,-12149.41,10.6185,-126566.75,-226566.75,-226.5668
2026-04-24,52,16,36,-11184.3,2600.0,-13784.3,10.8909,-140351.05,-240351.05,-240.3511
2026-04-27,59,24,35,-6509.64,2950.0,-9459.64,6.74,-149810.69,-249810.69,-249.8107
2026-04-28,54,18,36,-8315.04,2700.0,-11015.04,7.3526,-160825.73,-260825.73,-260.8257
2026-04-29,20,3,17,-3139.31,1000.0,-4139.31,2.5738,-164965.04,-264965.04,-264.965
