period,days,held_days,flat_days,skipped_days,trades,gap_events,long_trades,short_trades,stop_exits,target_exits,gap_exits,end_of_data_exits,winning_days,losing_days,break_even_days,total_points,average_points,total_pnl_usd,average_pnl_usd,ending_equity,max_profit_date,max_profit_points,max_profit_usd,max_loss_date,max_loss_points,max_loss_usd,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,max_drawdown_usd,max_drawdown_pct
2021,235,4,9,0,2523,1,1243,1280,2153,369,1,0,110,112,0,2512.33,11.32,66741.91,300.64,1066741.73,2021-05-18,1869.08,42158.64,2021-09-25,-2148.48,-50731.04,8,4,8065.59,168523.12,14.8200
2022,365,4,16,0,4598,0,2363,2235,4014,584,0,0,149,196,0,-15175.91,-43.99,-336346.24,-974.92,730395.33,2022-05-15,1361.30,45751.49,2022-03-02,-2014.28,-45753.65,6,10,19484.01,453056.48,42.4711
2023,365,4,9,0,4531,2,2338,2193,3884,645,2,0,163,189,0,2315.63,6.58,87320.86,248.07,817716.35,2023-02-09,910.98,39850.99,2023-11-01,-804.35,-23360.11,8,6,4500.02,171563.12,19.3456
2024,366,7,8,1,4294,3,2185,2109,3664,629,1,0,178,172,0,14868.25,42.48,288453.27,824.15,1106169.19,2024-10-16,3464.92,51902.33,2024-08-09,-2370.68,-39151.77,7,8,12951.66,143656.80,17.1212
2025,365,8,4,0,4265,1,2208,2057,3617,647,1,0,174,179,0,14718.51,41.70,145547.38,412.32,1251716.49,2025-12-29,3256.88,36968.94,2025-11-22,-4221.77,-50047.75,12,8,19157.83,203801.14,17.2555
2026,130,2,2,0,1375,1,703,672,1184,190,0,1,66,60,0,4709.91,37.38,50735.21,402.66,1302451.56,2026-02-23,2740.64,40928.55,2026-03-12,-2488.65,-35455.64,6,5,10325.56,150126.18,10.9277
