date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-04-02,2,2,0,10675.33,1209.89,9465.44,0.9465,1009465.44,0.0,0.0
2026-04-07,2,1,1,-1664.62,1218.73,-2883.35,-0.2856,1006582.09,-2883.35,-0.2856
2026-04-09,8,3,5,-1269.99,4783.13,-6053.12,-0.6014,1000528.97,-8936.47,-0.8853
2026-04-10,5,4,1,9261.2,3003.38,6257.82,0.6255,1006786.79,-2678.65,-0.2654
2026-04-13,6,1,5,-16963.03,3651.13,-20614.16,-2.0475,986172.63,-23292.81,-2.3074
2026-04-15,3,2,1,3683.18,1793.7,1889.48,0.1916,988062.11,-21403.33,-2.1203
2026-04-16,7,3,4,-2558.45,4171.39,-6729.84,-0.6811,981332.27,-28133.17,-2.7869
2026-04-17,9,3,6,-9425.99,5415.91,-14841.9,-1.5124,966490.37,-42975.07,-4.2572
2026-04-21,3,0,3,-9660.77,1807.56,-11468.33,-1.1866,955022.04,-54443.4,-5.3933
2026-04-22,5,2,3,-6241.67,3021.78,-9263.45,-0.97,945758.59,-63706.85,-6.3109
2026-04-23,2,0,2,-7569.57,1193.09,-8762.66,-0.9265,936995.93,-72469.51,-7.179
2026-04-24,1,1,0,3767.2,593.2,3174.0,0.3387,940169.93,-69295.51,-6.8646
2026-04-27,7,4,3,5710.99,4181.56,1529.43,0.1627,941699.36,-67766.08,-6.7131
2026-04-28,5,5,0,14697.07,2987.16,11709.91,1.2435,953409.27,-56056.17,-5.5531
2026-04-29,8,6,2,21583.77,4850.78,16732.99,1.7551,970142.26,-39323.18,-3.8954
