date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-04-02,2,2,0,19129.94,1214.31,17915.63,1.7916,1017915.63,0.0,0.0
2026-04-07,2,1,1,2163.43,1220.73,942.7,0.0926,1018858.33,0.0,0.0
2026-04-09,8,3,5,-2080.73,4782.69,-6863.42,-0.6736,1011994.91,-6863.42,-0.6736
2026-04-10,5,4,1,20894.09,3009.46,17884.63,1.7673,1029879.54,0.0,0.0
2026-04-13,6,1,5,-18542.45,3650.3,-22192.75,-2.1549,1007686.79,-22192.75,-2.1549
2026-04-15,3,2,1,-2485.6,1790.48,-4276.08,-0.4243,1003410.71,-26468.83,-2.5701
2026-04-16,7,2,5,-10259.02,4169.45,-14428.47,-1.4379,988982.24,-40897.3,-3.9711
2026-04-17,9,3,6,-4793.98,5418.32,-10212.3,-1.0326,978769.94,-51109.6,-4.9627
2026-04-21,3,0,3,-9660.77,1807.56,-11468.33,-1.1717,967301.61,-62577.93,-6.0762
2026-04-22,5,2,3,-4096.29,3020.66,-7116.95,-0.7358,960184.66,-69694.88,-6.7673
2026-04-23,2,0,2,-7569.57,1193.09,-8762.66,-0.9126,951422.0,-78457.54,-7.6181
2026-04-24,1,1,0,5054.96,592.53,4462.43,0.469,955884.43,-73995.11,-7.1848
2026-04-27,7,3,4,154.7,4178.66,-4023.96,-0.421,951860.47,-78019.07,-7.5756
2026-04-28,5,5,0,16472.15,2986.24,13485.91,1.4168,965346.38,-64533.16,-6.2661
2026-04-29,8,3,5,-5681.74,4836.51,-10518.25,-1.0896,954828.13,-75051.41,-7.2874
