rank_type,rank,target_level,market,instrument,session_date,signal,original_signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,slippage_points,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
WORST,1,4,derivatives,CNXIT_data_15m,2026-04-10,SELL,SELL,SHORT,2026-04-10T09:30:00+05:30,2026-04-10T09:45:00+05:30,30812.199219,30808.449219,31037.679568,29910.277822,30586.71887,30361.23852,30135.758171,29910.277822,29684.797473,150.320233,225.480349,31358.487843,31430.270177,31078.708008,24.6833,-37.648143,25.235876,27.8751,0.0,0.0,0.0,85.71,STRONG BEAR,32,985870.38,7495.37,5.0,0,16,2026-04-10T13:30:00+05:30,31042.679568,STOP_LOSS,-7495.37,608.68,-8104.05,-0.822,-1.0812
WORST,2,4,derivatives,CNXAUTO_data_15m,2026-04-07,SELL,SELL,SHORT,2026-04-07T09:45:00+05:30,2026-04-07T10:00:00+05:30,24027.550781,24022.550781,24195.834823,23354.414614,23859.26674,23690.982698,23522.698656,23354.414614,23186.130573,112.189361,168.284042,24155.567963,24162.184368,24011.244575,42.8439,22.904707,63.138814,30.4737,0.0,0.0,14.29,71.43,STRONG BEAR,41,984924.58,7309.65,5.0,0,8,2026-04-07T11:45:00+05:30,24200.834823,STOP_LOSS,-7309.65,608.04,-7917.69,-0.8039,-1.0832
WORST,3,4,derivatives,CNXIT_data_15m,2026-04-15,BUY,BUY,LONG,2026-04-15T09:15:00+05:30,2026-04-15T09:30:00+05:30,31543.949219,31557.650391,31333.273604,32386.651678,31754.624833,31965.300448,32175.976063,32386.651678,32597.327292,140.45041,210.675615,30838.304357,30760.704382,31442.466146,80.9506,34.13674,-37.940242,28.4883,0.0,0.0,85.71,0.0,STRONG BULL,31,978287.16,7110.68,5.0,0,1,2026-04-15T09:30:00+05:30,31328.273604,STOP_LOSS,-7110.68,596.75,-7707.43,-0.7878,-1.0839
WORST,4,4,derivatives,NSEBANK_data_15m,2026-04-13,SELL,SELL,SHORT,2026-04-13T09:15:00+05:30,2026-04-13T09:30:00+05:30,54614.449219,54603.5,54968.871775,53196.758994,54260.026663,53905.604107,53551.18155,53196.758994,52842.336438,236.281704,354.422556,55600.248348,55647.625257,54601.5,24.4297,19.027214,118.064631,27.8415,0.0,0.0,14.29,71.43,STRONG BEAR,18,982863.0,6666.69,5.0,0,6,2026-04-13T10:45:00+05:30,54973.871775,STOP_LOSS,-6666.69,606.54,-7273.23,-0.74,-1.091
WORST,5,4,derivatives,CNXIT_data_15m,2026-04-09,SELL,SELL,SHORT,2026-04-09T09:30:00+05:30,2026-04-09T09:45:00+05:30,31162.449219,31156.900391,31356.889,30384.690093,30968.009437,30773.569656,30579.129875,30384.690093,30190.250312,129.626521,194.439781,31446.759989,31451.212291,31304.932943,32.65,24.040026,59.565431,50.3254,0.0,0.0,0.0,85.71,STRONG BEAR,32,997020.81,6559.64,5.0,0,8,2026-04-09T11:30:00+05:30,31361.889,STOP_LOSS,-6559.64,614.49,-7174.13,-0.7196,-1.0937
WORST,6,4,derivatives,CNXAUTO_data_15m,2026-04-29,BUY,BUY,LONG,2026-04-29T09:30:00+05:30,2026-04-29T09:45:00+05:30,26297.199219,26302.599609,26150.982642,26882.065524,26443.415795,26589.632371,26735.848948,26882.065524,27028.2821,97.477718,146.216576,26009.831916,25973.018133,26221.641602,71.2362,17.443208,-21.084662,33.0091,0.0,0.0,85.71,0.0,STRONG BULL,38,999498.79,5951.44,5.0,1,18,2026-04-29T14:00:00+05:30,26145.982642,STOP_LOSS,-5951.44,609.35,-6560.79,-0.6564,-1.1024
WORST,7,4,derivatives,NSEI_data_15m,2026-04-13,SELL,SELL,SHORT,2026-04-13T09:15:00+05:30,2026-04-13T09:30:00+05:30,23604.699219,23599.300781,23722.491268,23133.531023,23486.90717,23369.115121,23251.323072,23133.531023,23015.738974,78.528033,117.792049,23935.202301,23955.417384,23618.182943,24.557,-1.170074,28.75619,22.1975,0.0,0.0,0.0,71.43,STRONG BEAR,42,991170.63,5384.0,5.0,0,4,2026-04-13T10:15:00+05:30,23727.491268,STOP_LOSS,-5384.0,610.57,-5994.57,-0.6048,-1.1134
WORST,8,4,derivatives,CNXFMCG_data_15m,2026-04-13,SELL,SELL,SHORT,2026-04-13T09:30:00+05:30,2026-04-13T09:45:00+05:30,47479.050781,47474.148438,47713.736895,46540.306325,47244.364667,47009.678553,46774.992439,46540.306325,46305.620211,156.457409,234.686114,47914.06327,47963.321713,47505.966797,30.4239,-5.98946,63.291626,29.5725,0.0,0.0,0.0,85.71,STRONG BEAR,21,996957.12,5136.36,5.0,0,5,2026-04-13T10:45:00+05:30,47718.736895,STOP_LOSS,-5136.36,613.71,-5750.07,-0.5768,-1.1195
WORST,9,4,derivatives,CNXAUTO_data_15m,2026-04-17,BUY,BUY,LONG,2026-04-17T09:15:00+05:30,2026-04-17T09:30:00+05:30,26476.300781,26478.550781,26358.790262,26946.342858,26593.8113,26711.32182,26828.832339,26946.342858,27063.853377,78.340346,117.510519,26389.7053,26384.641081,26394.866536,59.6336,-4.372249,-20.252429,14.2182,0.0,0.0,71.43,0.0,STRONG BULL,37,979706.38,4616.14,5.0,0,13,2026-04-17T12:30:00+05:30,26353.790262,STOP_LOSS,-4616.14,598.86,-5215.0,-0.5323,-1.1297
WORST,10,4,derivatives,CNXIT_data_15m,2026-04-21,SELL,SELL,SHORT,2026-04-21T09:15:00+05:30,2026-04-21T09:30:00+05:30,31461.800781,31459.800781,31603.388031,30895.451784,31320.213532,31178.626283,31037.039033,30895.451784,30753.864535,94.3915,141.587249,31698.055957,31712.488677,31478.483724,33.6305,-5.409643,7.845224,15.0041,0.0,0.0,0.0,71.43,STRONG BEAR,31,975253.82,4606.2,5.0,0,2,2026-04-21T09:45:00+05:30,31608.388031,STOP_LOSS,-4606.2,601.16,-5207.36,-0.5339,-1.1305
