rank_type,rank,target_level,market,instrument,session_date,signal,original_signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,slippage_points,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
BEST,1,5,equity,LT_NS,2026-04-13,INVERSE_SELL,SELL,LONG,2026-04-13T09:15:00+05:30,2026-04-13T09:20:00+05:30,3850.800049,3849.2,3826.802817,3970.786207,3874.797281,3898.794512,3922.791744,3946.788976,3970.786207,15.998154,23.997232,3935.319963,3943.795843,3847.700033,15.0746,-5.491912,0.51824,22.7728,0.0,53920.4,14.29,57.14,STRONG BEAR,259,996942.8,5852.67,0.2,3,25,2026-04-13T11:20:00+05:30,3929.199902,OPPOSITE_SIGNAL,20719.97,406.88,20313.09,2.0375,3.4707
BEST,2,5,equity,ICICIBANK_NS,2026-04-13,INVERSE_SELL,SELL,LONG,2026-04-13T09:15:00+05:30,2026-04-13T09:20:00+05:30,1300.900024,1301.600024,1294.464884,1333.075728,1307.335165,1313.770306,1320.205446,1326.640587,1333.075728,4.290094,6.435141,1316.363433,1317.441645,1301.06665,25.7019,-0.630362,0.184781,20.6781,0.0,385984.75,0.0,71.43,STRONG BEAR,768,999628.82,5633.39,0.2,2,16,2026-04-13T10:35:00+05:30,1315.700024,OPPOSITE_SIGNAL,10828.8,404.99,10423.81,1.0428,1.8504
BEST,3,5,derivatives,NSEBANK,2026-04-13,INVERSE_SELL,SELL,LONG,2026-04-13T09:15:00+05:30,2026-04-13T09:20:00+05:30,54489.148438,54493.75,54219.365597,55838.06264,54758.931278,55028.714119,55298.496959,55568.2798,55838.06264,179.855227,269.782841,55598.607606,55720.027775,54559.733073,14.866,-83.904051,-7.335008,22.0523,0.0,0.0,0.0,71.43,STRONG BEAR,18,980887.5,5028.92,5.0,2,32,2026-04-13T11:55:00+05:30,55088.601562,OPPOSITE_SIGNAL,10707.33,607.54,10099.79,1.0297,2.0083
BEST,4,5,derivatives,CNXAUTO,2026-04-07,INVERSE_SELL,SELL,LONG,2026-04-07T09:15:00+05:30,2026-04-07T09:20:00+05:30,23866.800781,23877.25,23757.862083,24411.494272,23975.739479,24084.678178,24193.616876,24302.555574,24411.494272,72.625799,108.938698,24239.07962,24259.435617,23973.166667,21.9406,-2.049972,27.300197,24.8888,0.0,0.0,0.0,71.43,STRONG BEAR,41,978967.25,5099.9,5.0,2,29,2026-04-07T11:40:00+05:30,24124.949219,OPPOSITE_SIGNAL,10155.67,606.16,9549.51,0.9755,1.8725
BEST,5,5,equity,BHARTIARTL_NS,2026-04-13,INVERSE_SELL,SELL,LONG,2026-04-13T09:15:00+05:30,2026-04-13T09:20:00+05:30,1845.800049,1848.2,1838.085668,1884.371951,1853.514429,1861.22881,1868.94319,1876.65757,1884.371951,5.14292,7.71438,1863.593584,1864.87327,1844.833374,25.0291,-0.929761,-0.11718,20.4246,0.0,127876.95,14.29,57.14,STRONG BEAR,541,999876.2,5580.05,0.2,2,11,2026-04-13T10:10:00+05:30,1864.3,OPPOSITE_SIGNAL,8710.1,404.47,8305.63,0.8307,1.4885
BEST,6,5,equity,HDFCBANK_NS,2026-04-16,INVERSE_BUY,BUY,SHORT,2026-04-16T09:15:00+05:30,2026-04-16T09:20:00+05:30,817.599976,817.500012,820.404374,803.577983,814.795577,811.991178,809.18678,806.382381,803.577983,1.869599,2.804399,811.799443,811.148182,816.983317,70.5648,0.616607,0.404748,25.1698,0.0,648129.4,85.71,0.0,STRONG BULL,1223,999802.51,3796.63,0.2,2,12,2026-04-16T10:15:00+05:30,810.7,OPPOSITE_SIGNAL,8316.41,399.55,7916.86,0.7918,2.0852
BEST,7,5,derivatives,CNXFMCG,2026-04-13,INVERSE_SELL,SELL,LONG,2026-04-13T09:15:00+05:30,2026-04-13T09:20:00+05:30,47304.050781,47300.949219,47125.998148,48194.313946,47482.103414,47660.156047,47838.20868,48016.261313,48194.313946,118.701755,178.052633,47993.747127,48058.307804,47410.949219,18.2368,-39.349814,8.32153,20.6709,0.0,0.0,0.0,71.43,STRONG BEAR,21,993319.93,3778.97,5.0,2,24,2026-04-13T11:15:00+05:30,47691.398438,OPPOSITE_SIGNAL,8199.43,613.26,7586.17,0.7637,2.0075
BEST,8,5,derivatives,CNXAUTO,2026-04-16,INVERSE_BUY,BUY,SHORT,2026-04-16T09:15:00+05:30,2026-04-16T09:20:00+05:30,26682.25,26674.849609,26745.700987,26364.995063,26618.799013,26555.348025,26491.897038,26428.44605,26364.995063,42.300658,63.450987,26527.121132,26512.811076,26658.116536,74.9942,9.218728,-1.185611,19.9858,0.0,0.0,71.43,0.0,STRONG BULL,37,986969.44,2806.5,5.0,3,7,2026-04-16T09:50:00+05:30,26456.800781,OPPOSITE_SIGNAL,8067.81,601.16,7466.65,0.7565,2.6605
BEST,9,5,derivatives,CNXAUTO,2026-04-13,INVERSE_SELL,SELL,LONG,2026-04-13T09:15:00+05:30,2026-04-13T09:20:00+05:30,26014.25,26017.599609,25879.821187,26686.394065,26148.678813,26283.107626,26417.536439,26551.965252,26686.394065,89.619209,134.428813,26496.937591,26539.340678,26030.30013,18.3032,-23.951572,8.714913,29.1646,0.0,0.0,0.0,85.71,STRONG BEAR,38,988668.79,5425.58,5.0,1,32,2026-04-13T11:55:00+05:30,26205.900391,OPPOSITE_SIGNAL,7155.43,610.08,6545.35,0.662,1.2064
BEST,10,5,derivatives,NSEI,2026-04-13,INVERSE_SELL,SELL,LONG,2026-04-13T09:15:00+05:30,2026-04-13T09:20:00+05:30,23578.550781,23584.599609,23489.937771,24021.61583,23667.163791,23755.776801,23844.389811,23933.002821,24021.61583,59.07534,88.61301,23942.221749,23977.724909,23609.466797,15.1033,-24.138396,-0.83509,21.3283,0.0,0.0,0.0,71.43,STRONG BEAR,42,990553.18,4185.8,5.0,2,30,2026-04-13T11:45:00+05:30,23751.75,OPPOSITE_SIGNAL,7020.32,611.08,6409.24,0.647,1.5312
WORST,1,5,commodities,SIF,2026-04-28,INVERSE_BUY,BUY,SHORT,2026-04-28T11:50:00-04:00,2026-04-28T11:55:00-04:00,73.589996,73.384999,73.923908,71.920436,73.256084,72.922172,72.58826,72.254348,71.920436,0.222608,0.333912,73.406754,73.397142,73.173027,54.0559,-0.082063,-0.19014,26.8631,245.0,393.55,85.71,0.0,STRONG BULL,13533,993119.19,9999.66,0.2,0,19,2026-04-28T13:25:00-04:00,74.123908,STOP_LOSS,-9999.66,17246.86,-27246.52,-2.7435,-2.7247
WORST,2,5,commodities,CLF,2026-04-23,INVERSE_BUY,BUY,SHORT,2026-04-23T11:25:00-04:00,2026-04-23T11:30:00-04:00,93.660004,93.469998,94.212151,90.899266,93.107856,92.555709,92.003561,91.451413,90.899266,0.368098,0.552148,93.504235,93.494517,93.712974,54.6017,0.020919,0.020763,13.2013,1494.0,1892.7,57.14,14.29,STRONG BULL,10613,991997.09,9999.07,0.2,0,4,2026-04-23T11:45:00-04:00,94.412151,STOP_LOSS,-9999.07,17227.56,-27226.63,-2.7446,-2.7229
WORST,3,5,commodities,CLF,2026-04-06,INVERSE_BUY,BUY,SHORT,2026-04-06T12:55:00-04:00,2026-04-06T13:00:00-04:00,112.25,112.039998,112.969434,108.652831,111.530566,110.811132,110.091698,109.372265,108.652831,0.479623,0.719434,111.839023,111.805561,111.805547,57.7072,0.035315,0.024909,13.1597,1260.0,1037.15,85.71,0.0,STRONG BULL,8853,991890.1,9998.9,0.2,0,1,2026-04-06T13:00:00-04:00,113.169434,STOP_LOSS,-9998.9,17225.72,-27224.62,-2.7447,-2.7228
WORST,4,5,commodities,CLF,2026-04-21,INVERSE_BUY,BUY,SHORT,2026-04-21T10:10:00-04:00,2026-04-21T10:15:00-04:00,87.760002,87.569997,88.228109,85.41947,87.291896,86.823789,86.355683,85.887576,85.41947,0.312071,0.468106,87.218822,87.186368,87.099956,64.0423,0.001131,-0.061055,23.7291,3613.0,1544.8,85.71,0.0,STRONG BULL,11419,999961.79,9798.78,0.2,0,7,2026-04-21T10:45:00-04:00,88.428109,STOP_LOSS,-9798.78,17361.97,-27160.75,-2.7162,-2.7718
WORST,5,5,commodities,CLF,2026-04-10,INVERSE_SELL,SELL,LONG,2026-04-10T12:45:00-04:00,2026-04-10T12:50:00-04:00,98.519997,98.710002,97.92138,101.513082,99.118614,99.717231,100.315848,100.914465,101.513082,0.399078,0.598617,98.736371,98.753015,98.566556,46.055,0.046559,0.13208,18.3202,1987.0,2322.2,0.0,71.43,STRONG BEAR,10115,998451.67,9999.92,0.2,0,14,2026-04-10T13:55:00-04:00,97.72138,STOP_LOSS,-9999.92,17086.62,-27086.54,-2.7129,-2.7087
WORST,6,5,commodities,SIF,2026-04-16,INVERSE_SELL,SELL,LONG,2026-04-16T09:50:00-04:00,2026-04-16T09:55:00-04:00,78.605003,78.810001,78.238297,80.438537,78.97171,79.338417,79.705124,80.07183,80.438537,0.244471,0.366707,79.389399,79.449796,79.302772,26.6523,-0.035391,0.018351,21.8625,1430.0,191.0,0.0,85.71,STRONG BEAR,12688,999941.29,9791.38,0.2,0,2,2026-04-16T10:00:00-04:00,78.038297,STOP_LOSS,-9791.38,17114.86,-26906.24,-2.6908,-2.748
WORST,7,5,commodities,CLF,2026-04-16,INVERSE_BUY,BUY,SHORT,2026-04-16T11:25:00-04:00,2026-04-16T11:30:00-04:00,90.68,90.490002,91.220181,87.979098,90.13982,89.599639,89.059459,88.519279,87.979098,0.36012,0.54018,90.303017,90.290279,90.041523,57.2722,-0.048205,-0.117695,13.9077,2882.0,2270.6,85.71,0.0,STRONG BULL,10750,972767.53,9999.42,0.2,1,17,2026-04-16T12:50:00-04:00,91.420181,STOP_LOSS,-9999.42,16896.97,-26896.39,-2.7649,-2.6898
WORST,8,5,commodities,SIF,2026-04-07,INVERSE_SELL,SELL,LONG,2026-04-07T09:15:00-04:00,2026-04-07T09:20:00-04:00,72.084999,72.255,71.750027,73.75986,72.419971,72.754943,73.089915,73.424888,73.75986,0.223315,0.334972,72.87763,72.922518,72.131666,27.9957,-0.000572,0.072376,14.3868,78.0,43.1,0.0,85.71,STRONG BEAR,13839,999936.95,9756.13,0.2,0,4,2026-04-07T09:35:00-04:00,71.550027,STOP_LOSS,-9756.12,17115.23,-26871.35,-2.6873,-2.7543
WORST,9,5,commodities,CLF,2026-04-01,INVERSE_SELL,SELL,LONG,2026-04-01T13:05:00-04:00,2026-04-01T13:10:00-04:00,99.300003,99.490001,98.677686,102.411589,99.92232,100.544637,101.166955,101.789272,102.411589,0.414878,0.622317,99.874925,99.892394,99.518926,40.3204,0.009235,0.07422,15.4172,3233.0,2066.55,0.0,85.71,STRONG BEAR,9878,982762.23,9999.65,0.2,0,8,2026-04-01T13:45:00-04:00,98.477686,STOP_LOSS,-9999.65,16816.89,-26816.54,-2.7287,-2.6817
WORST,10,5,commodities,CLF,2026-04-15,INVERSE_BUY,BUY,SHORT,2026-04-15T13:45:00-04:00,2026-04-15T13:50:00-04:00,92.099998,91.899998,92.564426,89.777861,91.635571,91.171143,90.706716,90.242288,89.777861,0.309618,0.464428,91.897645,91.891974,91.782004,55.3762,-0.015155,-0.054148,14.3596,1782.0,1254.05,71.43,14.29,STRONG BULL,10881,999963.88,9405.84,0.2,0,2,2026-04-15T13:55:00-04:00,92.764426,STOP_LOSS,-9405.84,17357.05,-26762.89,-2.6764,-2.8453
