date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-03-30,13,0,13,-72610.73,140920.22,-213530.95,-21.3531,786469.05,-213530.95,-21.3531
2026-03-31,13,0,13,-97606.06,94505.37,-192111.43,-24.4271,594357.62,-405642.38,-40.5642
2026-04-01,54,20,34,-138515.19,154927.13,-293442.32,-49.3713,300915.3,-699084.7,-69.9085
2026-04-02,36,7,29,-93349.16,159461.01,-252810.17,-84.0137,48105.13,-951894.87,-95.1895
2026-04-06,56,16,40,-144578.25,271843.15,-416421.39,-865.6486,-368316.26,-1368316.26,-136.8316
2026-04-07,76,39,37,-63200.09,195918.0,-259118.09,70.3521,-627434.35,-1627434.35,-162.7434
2026-04-08,48,17,31,-23547.48,221232.04,-244779.52,39.0128,-872213.87,-1872213.87,-187.2214
2026-04-09,56,17,39,-109052.82,150605.06,-259657.88,29.77,-1131871.75,-2131871.75,-213.1872
2026-04-10,73,22,51,-149852.05,255077.74,-404929.79,35.7752,-1536801.54,-2536801.54,-253.6802
2026-04-13,54,21,33,-56481.09,152841.43,-209322.52,13.6207,-1746124.06,-2746124.06,-274.6124
2026-04-14,9,0,9,-72243.16,48392.51,-120635.67,6.9088,-1866759.73,-2866759.73,-286.676
2026-04-15,70,28,42,-177318.65,209781.74,-387100.39,20.7365,-2253860.12,-3253860.12,-325.386
2026-04-16,66,17,49,-126961.55,238834.32,-365795.87,16.2298,-2619655.99,-3619655.99,-361.9656
2026-04-17,69,33,36,-58006.42,109007.2,-167013.62,6.3754,-2786669.61,-3786669.61,-378.667
2026-04-20,25,5,20,-97196.54,136065.33,-233261.87,8.3706,-3019931.48,-4019931.48,-401.9931
2026-04-21,52,16,36,-129919.48,110498.08,-240417.56,7.961,-3260349.04,-4260349.04,-426.0349
2026-04-22,63,13,50,-121556.27,325182.35,-446738.62,13.7022,-3707087.66,-4707087.66,-470.7088
2026-04-23,66,21,45,-100527.46,270000.45,-370527.91,9.9951,-4077615.57,-5077615.57,-507.7616
2026-04-24,52,16,36,-116178.36,172668.03,-288846.39,7.0837,-4366461.96,-5366461.96,-536.6462
2026-04-27,59,26,33,-70152.68,149508.01,-219660.69,5.0306,-4586122.65,-5586122.65,-558.6123
2026-04-28,54,16,38,-87798.8,194124.87,-281923.67,6.1473,-4868046.32,-5868046.32,-586.8046
2026-04-29,20,5,15,-28044.42,9235.93,-37280.35,0.7658,-4905326.67,-5905326.67,-590.5327
