trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
1,2026-03-30T12:00:00-04:00,2026-03-30,commodities,CLF,-6995.69,993004.31,-6995.69,-0.6996
2,2026-03-30T12:05:00-04:00,2026-03-30,commodities,CLF,-25881.25,967123.06,-32876.94,-3.2877
3,2026-03-30T12:25:00-04:00,2026-03-30,commodities,NGF,-10451.6,956671.46,-43328.54,-4.3329
4,2026-03-30T12:25:00-04:00,2026-03-30,commodities,SIF,-15533.61,941137.85,-58862.15,-5.8862
5,2026-03-30T13:05:00-04:00,2026-03-30,commodities,GCF,-12936.32,928201.53,-71798.47,-7.1798
6,2026-03-30T13:05:00-04:00,2026-03-30,commodities,HGF,-11754.83,916446.7,-83553.3,-8.3553
7,2026-03-30T13:10:00-04:00,2026-03-30,commodities,GCF,-19960.93,896485.77,-103514.23,-10.3514
8,2026-03-30T13:10:00-04:00,2026-03-30,commodities,SIF,-26628.26,869857.51,-130142.49,-13.0142
9,2026-03-30T13:15:00-04:00,2026-03-30,commodities,HGF,-12313.4,857544.11,-142455.89,-14.2456
10,2026-03-30T13:45:00-04:00,2026-03-30,commodities,NGF,-10443.72,847100.39,-152899.61,-15.29
11,2026-03-30T14:25:00-04:00,2026-03-30,commodities,NGF,-11287.97,835812.42,-164187.58,-16.4188
12,2026-03-30T14:50:00-04:00,2026-03-30,commodities,CLF,-13582.49,822229.93,-177770.07,-17.777
13,2026-03-30T15:05:00-04:00,2026-03-30,commodities,CLF,-26254.91,795975.02,-204024.98,-20.4025
14,2026-03-31T09:50:00-04:00,2026-03-31,commodities,CLF,-26711.69,769263.33,-230736.67,-23.0737
15,2026-03-31T09:50:00-04:00,2026-03-31,commodities,GCF,-21494.95,747768.38,-252231.62,-25.2232
16,2026-03-31T10:00:00-04:00,2026-03-31,commodities,HGF,-12396.98,735371.4,-264628.6,-26.4629
17,2026-03-31T10:00:00-04:00,2026-03-31,commodities,SIF,-22670.04,712701.36,-287298.64,-28.7299
18,2026-03-31T11:10:00-04:00,2026-03-31,commodities,NGF,-11195.41,701505.95,-298494.05,-29.8494
19,2026-03-31T12:10:00-04:00,2026-03-31,commodities,CLF,-25270.97,676234.98,-323765.02,-32.3765
20,2026-03-31T12:45:00-04:00,2026-03-31,commodities,NGF,-9942.46,666292.52,-333707.48,-33.3707
21,2026-03-31T13:00:00-04:00,2026-03-31,commodities,CLF,-21226.24,645066.28,-354933.72,-35.4934
22,2026-03-31T14:10:00-04:00,2026-03-31,commodities,NGF,-10326.5,634739.78,-365260.22,-36.526
23,2026-03-31T14:15:00-04:00,2026-03-31,commodities,NGF,-10554.99,624184.79,-375815.21,-37.5815
24,2026-03-31T15:20:00-04:00,2026-03-31,commodities,CLF,-13268.67,610916.12,-389083.88,-38.9084
25,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-10550.06,600366.06,-399633.94,-39.9634
26,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-10947.61,589418.45,-410581.55,-41.0582
27,2026-04-01T09:35:00-04:00,2026-04-01,commodities,CLF,-21492.82,567925.63,-432074.37,-43.2074
28,2026-04-01T09:50:00-04:00,2026-04-01,commodities,NGF,-11164.31,556761.32,-443238.68,-44.3239
29,2026-04-01T10:00:00-04:00,2026-04-01,commodities,HGF,-12342.59,544418.73,-455581.27,-45.5581
30,2026-04-01T10:45:00-04:00,2026-04-01,commodities,SIF,-14439.2,529979.53,-470020.47,-47.002
31,2026-04-01T11:00:00+05:30,2026-04-01,derivatives,CNXAUTO,-5601.87,524377.66,-475622.34,-47.5622
32,2026-04-01T11:00:00+05:30,2026-04-01,derivatives,CNXFMCG,-4822.66,519555.0,-480445.0,-48.0445
33,2026-04-01T11:05:00-04:00,2026-04-01,commodities,SIF,-26267.91,493287.09,-506712.91,-50.6713
34,2026-04-01T11:10:00+05:30,2026-04-01,equity,RELIANCE_NS,1492.98,494780.07,-505219.93,-50.522
35,2026-04-01T11:20:00-04:00,2026-04-01,commodities,HGF,-12427.38,482352.69,-517647.31,-51.7647
36,2026-04-01T11:55:00+05:30,2026-04-01,equity,HDFCBANK_NS,3013.69,485366.38,-514633.62,-51.4634
37,2026-04-01T11:55:00+05:30,2026-04-01,equity,SBIN_NS,-5287.8,480078.58,-519921.42,-51.9921
38,2026-04-01T12:05:00+05:30,2026-04-01,derivatives,CNXIT,2854.33,482932.91,-517067.09,-51.7067
39,2026-04-01T12:05:00+05:30,2026-04-01,equity,HDFCBANK_NS,4300.81,487233.72,-512766.28,-51.2766
40,2026-04-01T12:05:00+05:30,2026-04-01,equity,INFY_NS,3157.42,490391.14,-509608.86,-50.9609
41,2026-04-01T12:05:00+05:30,2026-04-01,equity,RELIANCE_NS,-4285.08,486106.06,-513893.94,-51.3894
42,2026-04-01T12:10:00+05:30,2026-04-01,equity,TCS_NS,985.65,487091.71,-512908.29,-51.2908
43,2026-04-01T12:10:00-04:00,2026-04-01,commodities,CLF,-23486.14,463605.57,-536394.43,-53.6394
44,2026-04-01T12:20:00+05:30,2026-04-01,equity,TCS_NS,659.44,464265.01,-535734.99,-53.5735
45,2026-04-01T12:25:00+05:30,2026-04-01,equity,TCS_NS,-3977.48,460287.53,-539712.47,-53.9712
46,2026-04-01T12:30:00+05:30,2026-04-01,equity,INFY_NS,5613.65,465901.18,-534098.82,-53.4099
47,2026-04-01T12:35:00+05:30,2026-04-01,derivatives,CNXIT,4095.83,469997.01,-530002.99,-53.0003
48,2026-04-01T12:35:00+05:30,2026-04-01,equity,ICICIBANK_NS,172.35,470169.36,-529830.64,-52.9831
49,2026-04-01T12:45:00+05:30,2026-04-01,derivatives,NSEBANK,-3959.95,466209.41,-533790.59,-53.3791
50,2026-04-01T12:45:00+05:30,2026-04-01,equity,LT_NS,-4915.47,461293.94,-538706.06,-53.8706
51,2026-04-01T12:50:00+05:30,2026-04-01,equity,ICICIBANK_NS,1237.86,462531.8,-537468.2,-53.7468
52,2026-04-01T13:05:00+05:30,2026-04-01,derivatives,CNXIT,-3979.09,458552.71,-541447.29,-54.1447
53,2026-04-01T13:05:00+05:30,2026-04-01,equity,INFY_NS,-4423.07,454129.64,-545870.36,-54.587
54,2026-04-01T13:10:00+05:30,2026-04-01,derivatives,CNXAUTO,-4159.15,449970.49,-550029.51,-55.003
55,2026-04-01T13:10:00+05:30,2026-04-01,equity,ICICIBANK_NS,-3777.17,446193.32,-553806.68,-55.3807
56,2026-04-01T13:35:00+05:30,2026-04-01,derivatives,NSEI,2473.16,448666.48,-551333.52,-55.1334
57,2026-04-01T13:35:00+05:30,2026-04-01,equity,KOTAKBANK_NS,2940.98,451607.46,-548392.54,-54.8393
58,2026-04-01T13:40:00+05:30,2026-04-01,derivatives,NSEI,-3064.37,448543.09,-551456.91,-55.1457
59,2026-04-01T13:40:00+05:30,2026-04-01,equity,ITC_NS,450.99,448994.08,-551005.92,-55.1006
60,2026-04-01T13:40:00+05:30,2026-04-01,equity,ITC_NS,-4173.62,444820.46,-555179.54,-55.518
61,2026-04-01T13:40:00+05:30,2026-04-01,equity,KOTAKBANK_NS,-5104.87,439715.59,-560284.41,-56.0284
62,2026-04-01T13:40:00+05:30,2026-04-01,equity,RELIANCE_NS,-3674.51,436041.08,-563958.92,-56.3959
63,2026-04-01T13:45:00+05:30,2026-04-01,derivatives,CNXFMCG,5684.31,441725.39,-558274.61,-55.8275
64,2026-04-01T13:45:00-04:00,2026-04-01,commodities,CLF,-26816.54,414908.85,-585091.15,-58.5091
65,2026-04-01T14:00:00-04:00,2026-04-01,commodities,GCF,-19094.98,395813.87,-604186.13,-60.4186
66,2026-04-01T14:15:00+05:30,2026-04-01,derivatives,CNXAUTO,-4374.13,391439.74,-608560.26,-60.856
67,2026-04-01T14:15:00-04:00,2026-04-01,commodities,HGF,-12374.25,379065.49,-620934.51,-62.0935
68,2026-04-01T14:15:00-04:00,2026-04-01,commodities,SIF,-25468.37,353597.12,-646402.88,-64.6403
69,2026-04-01T14:30:00+05:30,2026-04-01,derivatives,NSEBANK,2481.1,356078.22,-643921.78,-64.3922
70,2026-04-01T14:35:00+05:30,2026-04-01,derivatives,NSEBANK,592.95,356671.17,-643328.83,-64.3329
71,2026-04-01T14:35:00+05:30,2026-04-01,equity,LT_NS,-5360.06,351311.11,-648688.89,-64.8689
72,2026-04-01T14:40:00+05:30,2026-04-01,derivatives,NSEBANK,-3804.68,347506.43,-652493.57,-65.2494
73,2026-04-01T14:45:00+05:30,2026-04-01,equity,HDFCBANK_NS,2609.45,350115.88,-649884.12,-64.9884
74,2026-04-01T14:50:00-04:00,2026-04-01,commodities,NGF,-10717.29,339398.59,-660601.41,-66.0601
75,2026-04-01T15:05:00+05:30,2026-04-01,equity,HDFCBANK_NS,-4647.63,334750.96,-665249.04,-66.5249
76,2026-04-01T15:20:00+05:30,2026-04-01,derivatives,CNXFMCG,2420.63,337171.59,-662828.41,-66.2828
77,2026-04-01T15:20:00+05:30,2026-04-01,equity,ICICIBANK_NS,1082.98,338254.57,-661745.43,-66.1745
78,2026-04-01T15:20:00+05:30,2026-04-01,equity,SBIN_NS,-4556.84,333697.73,-666302.27,-66.6302
79,2026-04-01T15:20:00-04:00,2026-04-01,commodities,CLF,-16538.26,317159.47,-682840.53,-68.2841
80,2026-04-01T15:20:00-04:00,2026-04-01,commodities,NGF,-10703.07,306456.4,-693543.6,-69.3544
81,2026-04-02T11:15:00+05:30,2026-04-02,equity,TCS_NS,2083.24,308539.64,-691460.36,-69.146
82,2026-04-02T11:15:00-04:00,2026-04-02,commodities,GCF,-15167.85,293371.79,-706628.21,-70.6628
83,2026-04-02T11:25:00-04:00,2026-04-02,commodities,SIF,-10851.38,282520.41,-717479.59,-71.748
84,2026-04-02T11:30:00+05:30,2026-04-02,derivatives,CNXIT,-4967.94,277552.47,-722447.53,-72.2448
85,2026-04-02T11:55:00+05:30,2026-04-02,equity,INFY_NS,3455.52,281007.99,-718992.01,-71.8992
86,2026-04-02T12:00:00-04:00,2026-04-02,commodities,HGF,-11393.53,269614.46,-730385.54,-73.0386
87,2026-04-02T12:15:00-04:00,2026-04-02,commodities,GCF,-22640.38,246974.08,-753025.92,-75.3026
88,2026-04-02T12:30:00+05:30,2026-04-02,derivatives,CNXAUTO,-4025.82,242948.26,-757051.74,-75.7052
89,2026-04-02T12:35:00+05:30,2026-04-02,derivatives,CNXFMCG,-3053.11,239895.15,-760104.85,-76.0105
90,2026-04-02T12:35:00+05:30,2026-04-02,derivatives,NSEI,-3015.19,236879.96,-763120.04,-76.312
91,2026-04-02T12:35:00+05:30,2026-04-02,equity,ITC_NS,-4565.29,232314.67,-767685.33,-76.7685
