trade_id,report_date,entry_date,exit_date,signal_timestamp,entry_timestamp,direction,entry_price_points,entry_ma,initial_stop_points,initial_risk_points,target_price_points,entry_gap_pct,exit_candle_timestamp,exit_timestamp,exit_price_points,exit_reason,exit_ma,points_pnl,quantity_btc,entry_notional_usd,exit_notional_usd,gross_pnl_usd,trade_return_pct,cumulative_pnl_usd,equity_after_trade,holding_days,remarks
T00001,2025-05-15,2025-05-15,2025-05-15,2025-05-15 00:00:00+00:00,2025-05-15 00:15:00+00:00,LONG,103726.32,103617.73,103617.73,108.59,104269.27,0.1048,2025-05-15 01:00:00+00:00,2025-05-15 01:15:00+00:00,103615.70,stop_loss_ma_touch,103615.70,-110.62,9.64075463,1000000.00,998933.52,-1066.48,-0.1066,-1066.48,998933.52,0,
T00002,2025-05-15,2025-05-15,2025-05-15,2025-05-15 01:00:00+00:00,2025-05-15 01:15:00+00:00,SHORT,103601.48,103611.32,103611.32,9.84,103552.30,0.0095,2025-05-15 01:15:00+00:00,2025-05-15 01:30:00+00:00,103611.32,stop_loss_ma_touch,103611.32,-9.84,9.65237176,1000000.00,1000094.95,-94.95,-0.0095,-1161.43,998838.57,0,
T00003,2025-05-15,2025-05-15,2025-05-15,2025-05-15 01:15:00+00:00,2025-05-15 01:30:00+00:00,SHORT,103500.02,103607.07,103607.07,107.05,102964.78,0.1033,2025-05-15 02:15:00+00:00,2025-05-15 02:30:00+00:00,102964.78,target_hit_rr,103585.88,535.24,9.66183388,1000000.00,994828.58,5171.42,0.5171,4009.99,1004009.99,0,Fixed 5R target hit.
T00004,2025-05-15,2025-05-15,2025-05-15,2025-05-15 02:45:00+00:00,2025-05-15 03:00:00+00:00,SHORT,103068.27,103565.25,103565.25,496.98,100583.39,0.4799,2025-05-15 15:30:00+00:00,2025-05-15 15:45:00+00:00,102849.61,stop_loss_ma_touch,102849.61,218.66,9.70230702,1000000.00,997878.47,2121.53,0.2122,6131.51,1006131.51,0,
T00005,2025-05-15,2025-05-15,2025-05-15,2025-05-15 15:30:00+00:00,2025-05-15 15:45:00+00:00,LONG,103021.05,102845.56,102845.56,175.49,103898.52,0.1706,2025-05-15 17:00:00+00:00,2025-05-15 17:15:00+00:00,103898.52,target_hit_rr,102841.68,877.47,9.70675411,1000000.00,1008517.37,8517.37,0.8517,14648.88,1014648.88,0,Fixed 5R target hit.
T00006,2025-05-15,2025-05-15,2025-05-15,2025-05-15 18:30:00+00:00,2025-05-15 18:45:00+00:00,LONG,103331.76,102887.38,102887.38,444.38,105553.66,0.4319,2025-05-15 18:45:00+00:00,2025-05-15 19:00:00+00:00,102887.38,stop_loss_ma_touch,102887.38,-444.38,9.67756670,1000000.00,995699.48,-4300.52,-0.4301,10348.37,1010348.37,0,
T00007,2025-05-15,2025-05-15,2025-05-15,2025-05-15 18:45:00+00:00,2025-05-15 19:00:00+00:00,SHORT,102712.37,102878.74,102878.74,166.37,101880.51,0.1617,2025-05-15 19:00:00+00:00,2025-05-15 19:15:00+00:00,102878.74,stop_loss_ma_touch,102878.74,-166.37,9.73592567,1000000.00,1001619.79,-1619.79,-0.1620,8728.58,1008728.58,0,
T00008,2025-05-15,2025-05-15,2025-05-15,2025-05-15 19:00:00+00:00,2025-05-15 19:15:00+00:00,LONG,103053.86,102873.49,102873.49,180.37,103955.70,0.1753,2025-05-15 19:15:00+00:00,2025-05-15 19:30:00+00:00,102873.49,stop_loss_ma_touch,102873.49,-180.37,9.70366370,1000000.00,998249.77,-1750.23,-0.1750,6978.35,1006978.35,0,
T00009,2025-05-15,2025-05-15,2025-05-15,2025-05-15 19:15:00+00:00,2025-05-15 19:30:00+00:00,SHORT,102824.45,102865.94,102865.94,41.49,102616.99,0.0403,2025-05-15 19:30:00+00:00,2025-05-15 19:45:00+00:00,102865.94,stop_loss_ma_touch,102865.94,-41.49,9.72531339,1000000.00,1000403.52,-403.52,-0.0404,6574.83,1006574.83,0,
T00010,2025-05-15,2025-05-15,2025-05-15,2025-05-15 19:30:00+00:00,2025-05-15 19:45:00+00:00,LONG,103082.90,102861.59,102861.59,221.31,104189.45,0.2152,2025-05-15 21:15:00+00:00,2025-05-15 21:30:00+00:00,102850.94,stop_loss_ma_touch,102850.94,-231.96,9.70093003,1000000.00,997749.73,-2250.27,-0.2250,4324.57,1004324.57,0,
T00011,2025-05-16,2025-05-15,2025-05-16,2025-05-15 21:15:00+00:00,2025-05-15 21:30:00+00:00,LONG,103074.03,102845.89,102845.89,228.14,104214.74,0.2218,2025-05-16 02:00:00+00:00,2025-05-16 02:15:00+00:00,104214.74,target_hit_rr,102873.81,1140.71,9.70176484,1000000.00,1011066.94,11066.94,1.1067,15391.51,1015391.51,1,Fixed 5R target hit.
T00012,2025-05-16,2025-05-16,2025-05-16,2025-05-16 07:45:00+00:00,2025-05-16 08:00:00+00:00,LONG,103737.28,103232.99,103232.99,504.29,106258.71,0.4885,2025-05-16 08:15:00+00:00,2025-05-16 08:30:00+00:00,103248.87,stop_loss_ma_touch,103248.87,-488.41,9.63973607,1000000.00,995291.82,-4708.18,-0.4708,10683.33,1010683.33,0,
T00013,2025-05-16,2025-05-16,2025-05-16,2025-05-16 08:15:00+00:00,2025-05-16 08:30:00+00:00,LONG,103292.31,103261.50,103261.50,30.81,103446.36,0.0298,2025-05-16 08:30:00+00:00,2025-05-16 08:45:00+00:00,103261.50,stop_loss_ma_touch,103261.50,-30.81,9.68126282,1000000.00,999701.71,-298.29,-0.0298,10385.05,1010385.05,0,
T00014,2025-05-16,2025-05-16,2025-05-16,2025-05-16 08:30:00+00:00,2025-05-16 08:45:00+00:00,LONG,103338.96,103273.41,103273.41,65.55,103666.73,0.0635,2025-05-16 08:45:00+00:00,2025-05-16 09:00:00+00:00,103273.41,stop_loss_ma_touch,103273.41,-65.55,9.67689243,1000000.00,999365.63,-634.37,-0.0634,9750.68,1009750.68,0,
T00015,2025-05-16,2025-05-16,2025-05-16,2025-05-16 08:45:00+00:00,2025-05-16 09:00:00+00:00,LONG,103427.69,103285.28,103285.28,142.41,104139.74,0.1379,2025-05-16 12:45:00+00:00,2025-05-16 13:00:00+00:00,103538.95,stop_loss_ma_touch,103538.95,111.26,9.66859068,1000000.00,1001075.74,1075.74,0.1076,10826.42,1010826.42,0,
T00016,2025-05-16,2025-05-16,2025-05-16,2025-05-16 12:45:00+00:00,2025-05-16 13:00:00+00:00,SHORT,103542.51,103548.92,103548.92,6.41,103510.45,0.0062,2025-05-16 13:00:00+00:00,2025-05-16 13:15:00+00:00,103548.92,stop_loss_ma_touch,103548.92,-6.41,9.65786902,1000000.00,1000061.93,-61.93,-0.0062,10764.49,1010764.49,0,
T00017,2025-05-16,2025-05-16,2025-05-16,2025-05-16 13:00:00+00:00,2025-05-16 13:15:00+00:00,LONG,103664.57,103558.17,103558.17,106.40,104196.59,0.1027,2025-05-16 13:15:00+00:00,2025-05-16 13:30:00+00:00,103558.17,stop_loss_ma_touch,103558.17,-106.40,9.64649735,1000000.00,998973.58,-1026.42,-0.1026,9738.07,1009738.07,0,
T00018,2025-05-16,2025-05-16,2025-05-16,2025-05-16 13:15:00+00:00,2025-05-16 13:30:00+00:00,SHORT,103547.15,103568.10,103568.10,20.95,103442.40,0.0202,2025-05-16 13:30:00+00:00,2025-05-16 13:45:00+00:00,103568.10,stop_loss_ma_touch,103568.10,-20.95,9.65743625,1000000.00,1000202.31,-202.31,-0.0202,9535.76,1009535.76,0,
T00019,2025-05-16,2025-05-16,2025-05-16,2025-05-16 13:30:00+00:00,2025-05-16 13:45:00+00:00,LONG,103782.19,103582.94,103582.94,199.25,104778.43,0.1924,2025-05-16 14:00:00+00:00,2025-05-16 14:15:00+00:00,103602.50,stop_loss_ma_touch,103602.50,-179.69,9.63556464,1000000.00,998268.55,-1731.45,-0.1731,7804.31,1007804.31,0,
T00020,2025-05-16,2025-05-16,2025-05-16,2025-05-16 14:00:00+00:00,2025-05-16 14:15:00+00:00,LONG,103640.12,103618.00,103618.00,22.12,103750.72,0.0213,2025-05-16 14:15:00+00:00,2025-05-16 14:30:00+00:00,103618.00,stop_loss_ma_touch,103618.00,-22.12,9.64877308,1000000.00,999786.58,-213.42,-0.0213,7590.89,1007590.89,0,
T00021,2025-05-16,2025-05-16,2025-05-16,2025-05-16 14:15:00+00:00,2025-05-16 14:30:00+00:00,LONG,103864.36,103636.78,103636.78,227.58,105002.26,0.2196,2025-05-16 14:30:00+00:00,2025-05-16 14:45:00+00:00,103636.78,stop_loss_ma_touch,103636.78,-227.58,9.62794167,1000000.00,997808.88,-2191.12,-0.2191,5399.77,1005399.77,0,
T00022,2025-05-16,2025-05-16,2025-05-16,2025-05-16 14:30:00+00:00,2025-05-16 14:45:00+00:00,SHORT,103377.66,103654.33,103654.33,276.67,101994.29,0.2669,2025-05-16 14:45:00+00:00,2025-05-16 15:00:00+00:00,103654.33,stop_loss_ma_touch,103654.33,-276.67,9.67326983,1000000.00,1002676.33,-2676.33,-0.2676,2723.43,1002723.43,0,
T00023,2025-05-16,2025-05-16,2025-05-16,2025-05-16 14:45:00+00:00,2025-05-16 15:00:00+00:00,SHORT,103619.05,103671.21,103671.21,52.16,103358.23,0.0503,2025-05-16 15:00:00+00:00,2025-05-16 15:15:00+00:00,103671.21,stop_loss_ma_touch,103671.21,-52.16,9.65073507,1000000.00,1000503.42,-503.42,-0.0503,2220.01,1002220.01,0,
T00024,2025-05-16,2025-05-16,2025-05-16,2025-05-16 15:00:00+00:00,2025-05-16 15:15:00+00:00,LONG,104146.26,103692.24,103692.24,454.02,106416.35,0.4379,2025-05-16 18:45:00+00:00,2025-05-16 19:00:00+00:00,103772.96,stop_loss_ma_touch,103772.96,-373.30,9.60188105,1000000.00,996415.59,-3584.41,-0.3584,-1364.39,998635.61,0,
T00025,2025-05-16,2025-05-16,2025-05-16,2025-05-16 18:45:00+00:00,2025-05-16 19:00:00+00:00,SHORT,103721.93,103783.47,103783.47,61.54,103414.21,0.0593,2025-05-16 19:00:00+00:00,2025-05-16 19:15:00+00:00,103783.47,stop_loss_ma_touch,103783.47,-61.54,9.64116267,1000000.00,1000593.35,-593.35,-0.0593,-1957.75,998042.25,0,
T00026,2025-05-16,2025-05-16,2025-05-16,2025-05-16 19:00:00+00:00,2025-05-16 19:15:00+00:00,SHORT,103763.89,103790.87,103790.87,26.98,103628.99,0.0260,2025-05-16 19:15:00+00:00,2025-05-16 19:30:00+00:00,103628.99,target_hit_rr,103790.87,134.90,9.63726398,1000000.00,998699.94,1300.06,0.1300,-657.69,999342.31,0,Fixed 5R target hit.
T00027,2025-05-16,2025-05-16,2025-05-16,2025-05-16 19:30:00+00:00,2025-05-16 19:45:00+00:00,LONG,103832.49,103807.79,103807.79,24.70,103955.98,0.0238,2025-05-16 19:45:00+00:00,2025-05-16 20:00:00+00:00,103807.79,stop_loss_ma_touch,103807.79,-24.70,9.63089684,1000000.00,999762.14,-237.86,-0.0238,-895.55,999104.45,0,
T00028,2025-05-16,2025-05-16,2025-05-16,2025-05-16 19:45:00+00:00,2025-05-16 20:00:00+00:00,LONG,104069.32,103817.06,103817.06,252.26,105330.62,0.2430,2025-05-16 20:30:00+00:00,2025-05-16 20:45:00+00:00,103833.21,stop_loss_ma_touch,103833.21,-236.11,9.60897986,1000000.00,997731.21,-2268.79,-0.2269,-3164.34,996835.66,0,
T00029,2025-05-17,2025-05-16,2025-05-17,2025-05-16 20:30:00+00:00,2025-05-16 20:45:00+00:00,SHORT,103642.83,103834.68,103834.68,191.85,102683.57,0.1848,2025-05-17 01:45:00+00:00,2025-05-17 02:00:00+00:00,102683.57,target_hit_rr,103801.59,959.26,9.64852079,1000000.00,990744.60,9255.40,0.9255,6091.07,1006091.07,1,Fixed 5R target hit.
T00030,2025-05-17,2025-05-17,2025-05-17,2025-05-17 02:30:00+00:00,2025-05-17 02:45:00+00:00,SHORT,103277.80,103752.47,103752.47,474.67,100904.43,0.4575,2025-05-17 05:00:00+00:00,2025-05-17 05:15:00+00:00,103697.67,stop_loss_ma_touch,103697.67,-419.87,9.68262298,1000000.00,1004065.46,-4065.46,-0.4065,2025.60,1002025.60,0,
T00031,2025-05-17,2025-05-17,2025-05-17,2025-05-17 05:00:00+00:00,2025-05-17 05:15:00+00:00,SHORT,103612.68,103693.42,103693.42,80.74,103208.96,0.0779,2025-05-17 07:15:00+00:00,2025-05-17 07:30:00+00:00,103650.95,stop_loss_ma_touch,103650.95,-38.27,9.65132839,1000000.00,1000369.38,-369.38,-0.0369,1656.23,1001656.23,0,
T00032,2025-05-17,2025-05-17,2025-05-17,2025-05-17 07:15:00+00:00,2025-05-17 07:30:00+00:00,SHORT,103639.41,103646.12,103646.12,6.71,103605.88,0.0065,2025-05-17 07:30:00+00:00,2025-05-17 07:45:00+00:00,103646.12,stop_loss_ma_touch,103646.12,-6.71,9.64883918,1000000.00,1000064.70,-64.70,-0.0065,1591.53,1001591.53,0,
