trade_id,report_date,exit_timestamp,direction,gross_pnl_usd,cumulative_pnl_usd,equity,peak_equity,drawdown_usd,drawdown_pct
T00001,2025-05-15,2025-05-15 01:15:00+00:00,LONG,-1066.48,-1066.48,998933.52,1000000.00,1066.48,0.1066
T00002,2025-05-15,2025-05-15 01:30:00+00:00,SHORT,-94.95,-1161.43,998838.57,1000000.00,1161.43,0.1161
T00003,2025-05-15,2025-05-15 02:30:00+00:00,SHORT,5171.42,4009.99,1004009.99,1004009.99,0.00,0.0000
T00004,2025-05-15,2025-05-15 15:45:00+00:00,SHORT,2121.53,6131.51,1006131.51,1006131.51,0.00,0.0000
T00005,2025-05-15,2025-05-15 17:15:00+00:00,LONG,8517.37,14648.88,1014648.88,1014648.88,0.00,0.0000
T00006,2025-05-15,2025-05-15 19:00:00+00:00,LONG,-4300.52,10348.37,1010348.37,1014648.88,4300.51,0.4238
T00007,2025-05-15,2025-05-15 19:15:00+00:00,SHORT,-1619.79,8728.58,1008728.58,1014648.88,5920.30,0.5835
T00008,2025-05-15,2025-05-15 19:30:00+00:00,LONG,-1750.23,6978.35,1006978.35,1014648.88,7670.53,0.7560
T00009,2025-05-15,2025-05-15 19:45:00+00:00,SHORT,-403.52,6574.83,1006574.83,1014648.88,8074.05,0.7957
T00010,2025-05-15,2025-05-15 21:30:00+00:00,LONG,-2250.27,4324.57,1004324.57,1014648.88,10324.31,1.0175
T00011,2025-05-16,2025-05-16 02:15:00+00:00,LONG,11066.94,15391.51,1015391.51,1015391.51,0.00,0.0000
T00012,2025-05-16,2025-05-16 08:30:00+00:00,LONG,-4708.18,10683.33,1010683.33,1015391.51,4708.18,0.4637
T00013,2025-05-16,2025-05-16 08:45:00+00:00,LONG,-298.29,10385.05,1010385.05,1015391.51,5006.46,0.4931
T00014,2025-05-16,2025-05-16 09:00:00+00:00,LONG,-634.37,9750.68,1009750.68,1015391.51,5640.83,0.5555
T00015,2025-05-16,2025-05-16 13:00:00+00:00,LONG,1075.74,10826.42,1010826.42,1015391.51,4565.09,0.4496
T00016,2025-05-16,2025-05-16 13:15:00+00:00,SHORT,-61.93,10764.49,1010764.49,1015391.51,4627.02,0.4557
T00017,2025-05-16,2025-05-16 13:30:00+00:00,LONG,-1026.42,9738.07,1009738.07,1015391.51,5653.44,0.5568
T00018,2025-05-16,2025-05-16 13:45:00+00:00,SHORT,-202.31,9535.76,1009535.76,1015391.51,5855.75,0.5767
T00019,2025-05-16,2025-05-16 14:15:00+00:00,LONG,-1731.45,7804.31,1007804.31,1015391.51,7587.20,0.7472
T00020,2025-05-16,2025-05-16 14:30:00+00:00,LONG,-213.42,7590.89,1007590.89,1015391.51,7800.62,0.7682
T00021,2025-05-16,2025-05-16 14:45:00+00:00,LONG,-2191.12,5399.77,1005399.77,1015391.51,9991.74,0.9840
T00022,2025-05-16,2025-05-16 15:00:00+00:00,SHORT,-2676.33,2723.43,1002723.43,1015391.51,12668.08,1.2476
T00023,2025-05-16,2025-05-16 15:15:00+00:00,SHORT,-503.42,2220.01,1002220.01,1015391.51,13171.50,1.2972
T00024,2025-05-16,2025-05-16 19:00:00+00:00,LONG,-3584.41,-1364.39,998635.61,1015391.51,16755.90,1.6502
T00025,2025-05-16,2025-05-16 19:15:00+00:00,SHORT,-593.35,-1957.75,998042.25,1015391.51,17349.26,1.7086
T00026,2025-05-16,2025-05-16 19:30:00+00:00,SHORT,1300.06,-657.69,999342.31,1015391.51,16049.20,1.5806
T00027,2025-05-16,2025-05-16 20:00:00+00:00,LONG,-237.86,-895.55,999104.45,1015391.51,16287.06,1.6040
T00028,2025-05-16,2025-05-16 20:45:00+00:00,LONG,-2268.79,-3164.34,996835.66,1015391.51,18555.85,1.8275
T00029,2025-05-17,2025-05-17 02:00:00+00:00,SHORT,9255.40,6091.07,1006091.07,1015391.51,9300.44,0.9159
T00030,2025-05-17,2025-05-17 05:15:00+00:00,SHORT,-4065.46,2025.60,1002025.60,1015391.51,13365.91,1.3163
T00031,2025-05-17,2025-05-17 07:30:00+00:00,SHORT,-369.38,1656.23,1001656.23,1015391.51,13735.28,1.3527
T00032,2025-05-17,2025-05-17 07:45:00+00:00,SHORT,-64.70,1591.53,1001591.53,1015391.51,13799.98,1.3591
T00033,2025-05-17,2025-05-17 11:15:00+00:00,SHORT,6636.42,8227.95,1008227.95,1015391.51,7163.56,0.7055
T00034,2025-05-17,2025-05-17 18:15:00+00:00,SHORT,-2863.12,5364.84,1005364.84,1015391.51,10026.67,0.9875
T00035,2025-05-17,2025-05-17 18:30:00+00:00,SHORT,-605.94,4758.89,1004758.89,1015391.51,10632.62,1.0471
T00036,2025-05-17,2025-05-17 20:45:00+00:00,SHORT,-173.20,4585.69,1004585.69,1015391.51,10805.82,1.0642
T00037,2025-05-17,2025-05-17 21:00:00+00:00,LONG,-269.70,4315.99,1004315.99,1015391.51,11075.52,1.0908
T00038,2025-05-17,2025-05-17 21:30:00+00:00,LONG,-1550.91,2765.08,1002765.08,1015391.51,12626.43,1.2435
T00039,2025-05-17,2025-05-17 21:45:00+00:00,LONG,-56.09,2708.99,1002708.99,1015391.51,12682.52,1.2490
T00040,2025-05-17,2025-05-17 22:00:00+00:00,LONG,-253.72,2455.27,1002455.27,1015391.51,12936.24,1.2740
T00041,2025-05-17,2025-05-17 22:15:00+00:00,LONG,-507.09,1948.18,1001948.18,1015391.51,13443.33,1.3240
T00042,2025-05-17,2025-05-17 23:30:00+00:00,SHORT,-1650.96,297.21,1000297.21,1015391.51,15094.30,1.4865
T00043,2025-05-17,2025-05-17 23:45:00+00:00,SHORT,-84.79,212.42,1000212.42,1015391.51,15179.09,1.4949
T00044,2025-05-18,2025-05-18 00:00:00+00:00,SHORT,-83.17,129.25,1000129.25,1015391.51,15262.26,1.5031
T00045,2025-05-18,2025-05-18 00:15:00+00:00,SHORT,-348.79,-219.55,999780.45,1015391.51,15611.06,1.5374
T00046,2025-05-18,2025-05-18 00:30:00+00:00,LONG,-687.91,-907.46,999092.54,1015391.51,16298.97,1.6052
T00047,2025-05-18,2025-05-18 02:00:00+00:00,LONG,-932.05,-1839.51,998160.49,1015391.51,17231.02,1.6970
