trade_id,report_date,exit_timestamp,direction,gross_pnl_usd,cumulative_pnl_usd,equity,peak_equity,drawdown_usd,drawdown_pct
T00001,2025-05-15,2025-05-15 01:30:00+00:00,LONG,-1709.60,-1709.60,998290.40,1000000.00,1709.60,0.1710
T00002,2025-05-15,2025-05-15 02:00:00+00:00,SHORT,2973.51,1263.91,1001263.91,1001263.91,0.00,0.0000
T00003,2025-05-15,2025-05-15 10:00:00+00:00,SHORT,14414.65,15678.56,1015678.56,1015678.56,0.00,0.0000
T00004,2025-05-15,2025-05-15 16:00:00+00:00,SHORT,-2840.61,12837.95,1012837.95,1015678.56,2840.61,0.2797
T00005,2025-05-15,2025-05-15 19:00:00+00:00,LONG,-3724.45,9113.50,1009113.50,1015678.56,6565.06,0.6464
T00006,2025-05-15,2025-05-15 19:30:00+00:00,SHORT,-1679.72,7433.78,1007433.78,1015678.56,8244.78,0.8118
T00007,2025-05-15,2025-05-15 20:00:00+00:00,SHORT,-441.00,6992.78,1006992.78,1015678.56,8685.78,0.8552
T00008,2025-05-15,2025-05-15 21:30:00+00:00,LONG,-3074.65,3918.13,1003918.13,1015678.56,11760.43,1.1579
T00009,2025-05-15,2025-05-15 22:00:00+00:00,LONG,-2151.55,1766.58,1001766.58,1015678.56,13911.98,1.3697
T00010,2025-05-16,2025-05-16 08:30:00+00:00,LONG,-805.01,961.57,1000961.57,1015678.56,14716.99,1.4490
T00011,2025-05-16,2025-05-16 09:00:00+00:00,LONG,-261.11,700.46,1000700.46,1015678.56,14978.10,1.4747
T00012,2025-05-16,2025-05-16 10:00:00+00:00,LONG,4020.27,4720.73,1004720.73,1015678.56,10957.83,1.0789
T00013,2025-05-16,2025-05-16 13:30:00+00:00,LONG,-1996.16,2724.57,1002724.57,1015678.56,12953.99,1.2754
T00014,2025-05-16,2025-05-16 14:00:00+00:00,SHORT,-161.86,2562.71,1002562.71,1015678.56,13115.85,1.2913
T00015,2025-05-16,2025-05-16 14:30:00+00:00,LONG,-4286.17,-1723.46,998276.54,1015678.56,17402.02,1.7133
T00016,2025-05-16,2025-05-16 15:00:00+00:00,LONG,-2154.56,-3878.02,996121.98,1015678.56,19556.58,1.9255
T00017,2025-05-16,2025-05-16 15:30:00+00:00,SHORT,-533.58,-4411.60,995588.40,1015678.56,20090.16,1.9780
T00018,2025-05-16,2025-05-16 16:30:00+00:00,LONG,5187.49,775.89,1000775.89,1015678.56,14902.67,1.4673
T00019,2025-05-16,2025-05-16 19:00:00+00:00,LONG,-4213.55,-3437.66,996562.34,1015678.56,19116.22,1.8821
T00020,2025-05-16,2025-05-16 19:30:00+00:00,SHORT,-556.78,-3994.45,996005.55,1015678.56,19673.01,1.9369
T00021,2025-05-16,2025-05-16 20:00:00+00:00,SHORT,-949.76,-4944.20,995055.80,1015678.56,20622.76,2.0304
T00022,2025-05-16,2025-05-16 21:00:00+00:00,LONG,-2316.23,-7260.43,992739.57,1015678.56,22938.99,2.2585
T00023,2025-05-17,2025-05-17 00:30:00+00:00,SHORT,3320.81,-3939.61,996060.39,1015678.56,19618.17,1.9315
T00024,2025-05-17,2025-05-17 05:30:00+00:00,SHORT,-3069.25,-7008.86,992991.14,1015678.56,22687.42,2.2337
T00025,2025-05-17,2025-05-17 07:30:00+00:00,SHORT,-757.71,-7766.58,992233.42,1015678.56,23445.14,2.3083
T00026,2025-05-17,2025-05-17 08:00:00+00:00,SHORT,-47.34,-7813.92,992186.08,1015678.56,23492.48,2.3130
T00027,2025-05-17,2025-05-17 09:30:00+00:00,SHORT,4704.14,-3109.78,996890.22,1015678.56,18788.34,1.8498
T00028,2025-05-17,2025-05-17 18:30:00+00:00,SHORT,-2969.34,-6079.12,993920.88,1015678.56,21757.68,2.1422
T00029,2025-05-17,2025-05-17 19:00:00+00:00,SHORT,2139.99,-3939.13,996060.87,1015678.56,19617.69,1.9315
T00030,2025-05-17,2025-05-17 21:00:00+00:00,SHORT,-1547.08,-5486.21,994513.79,1015678.56,21164.77,2.0838
T00031,2025-05-17,2025-05-17 21:30:00+00:00,LONG,-1551.99,-7038.20,992961.80,1015678.56,22716.76,2.2366
T00032,2025-05-17,2025-05-17 22:00:00+00:00,LONG,-92.68,-7130.89,992869.11,1015678.56,22809.45,2.2457
T00033,2025-05-17,2025-05-17 22:30:00+00:00,LONG,-529.79,-7660.68,992339.32,1015678.56,23339.24,2.2979
T00034,2025-05-17,2025-05-17 23:30:00+00:00,SHORT,-2268.84,-9929.52,990070.48,1015678.56,25608.08,2.5213
T00035,2025-05-18,2025-05-18 00:00:00+00:00,SHORT,-54.68,-9984.20,990015.80,1015678.56,25662.76,2.5267
T00036,2025-05-18,2025-05-18 00:30:00+00:00,SHORT,-320.67,-10304.87,989695.13,1015678.56,25983.43,2.5582
T00037,2025-05-18,2025-05-18 02:00:00+00:00,LONG,-970.32,-11275.19,988724.81,1015678.56,26953.75,2.6538
T00038,2025-05-18,2025-05-18 03:30:00+00:00,LONG,-810.94,-12086.13,987913.87,1015678.56,27764.69,2.7336
T00039,2025-05-18,2025-05-18 04:00:00+00:00,SHORT,-466.26,-12552.39,987447.61,1015678.56,28230.95,2.7795
T00040,2025-05-18,2025-05-18 06:00:00+00:00,LONG,3372.71,-9179.68,990820.32,1015678.56,24858.24,2.4475
T00041,2025-05-18,2025-05-18 14:00:00+00:00,LONG,10054.03,874.35,1000874.35,1015678.56,14804.21,1.4576
T00042,2025-05-18,2025-05-18 20:30:00+00:00,SHORT,-108.84,765.52,1000765.52,1015678.56,14913.04,1.4683
T00043,2025-05-18,2025-05-18 21:00:00+00:00,LONG,-189.22,576.30,1000576.30,1015678.56,15102.26,1.4869
T00044,2025-05-18,2025-05-18 22:00:00+00:00,LONG,4174.33,4750.63,1004750.63,1015678.56,10927.93,1.0759
T00045,2025-05-19,2025-05-19 03:30:00+00:00,LONG,-4213.66,536.96,1000536.96,1015678.56,15141.60,1.4908
T00046,2025-05-19,2025-05-19 04:30:00+00:00,SHORT,7931.59,8468.55,1008468.55,1015678.56,7210.01,0.7099
T00047,2025-05-19,2025-05-19 17:00:00+00:00,LONG,7835.61,16304.16,1016304.16,1016304.16,0.00,0.0000
T00048,2025-05-20,2025-05-20 09:00:00+00:00,LONG,-1707.43,14596.73,1014596.73,1016304.16,1707.43,0.1680
T00049,2025-05-20,2025-05-20 11:00:00+00:00,LONG,-1802.91,12793.81,1012793.81,1016304.16,3510.35,0.3454
T00050,2025-05-20,2025-05-20 11:30:00+00:00,SHORT,-559.82,12233.99,1012233.99,1016304.16,4070.17,0.4005
T00051,2025-05-20,2025-05-20 12:00:00+00:00,LONG,563.97,12797.97,1012797.97,1016304.16,3506.19,0.3450
T00052,2025-05-20,2025-05-20 16:00:00+00:00,SHORT,-5301.77,7496.20,1007496.20,1016304.16,8807.96,0.8667
T00053,2025-05-20,2025-05-20 16:30:00+00:00,SHORT,-389.71,7106.49,1007106.49,1016304.16,9197.67,0.9050
T00054,2025-05-20,2025-05-20 17:00:00+00:00,SHORT,-1237.04,5869.45,1005869.45,1016304.16,10434.71,1.0267
T00055,2025-05-20,2025-05-20 17:30:00+00:00,SHORT,-1689.53,4179.92,1004179.92,1016304.16,12124.24,1.1930
T00056,2025-05-20,2025-05-20 19:00:00+00:00,LONG,-3279.44,900.48,1000900.48,1016304.16,15403.68,1.5157
T00057,2025-05-20,2025-05-20 19:30:00+00:00,SHORT,-1576.91,-676.43,999323.57,1016304.16,16980.59,1.6708
