trade_id,report_date,entry_date,exit_date,signal_timestamp,entry_timestamp,direction,entry_price_points,entry_ma,initial_stop_points,initial_risk_points,target_price_points,entry_gap_pct,exit_candle_timestamp,exit_timestamp,exit_price_points,exit_reason,exit_ma,points_pnl,quantity_btc,entry_notional_usd,exit_notional_usd,gross_pnl_usd,trade_return_pct,cumulative_pnl_usd,equity_after_trade,holding_days,remarks
T00001,2025-05-15,2025-05-15,2025-05-15,2025-05-15 00:00:00+00:00,2025-05-15 00:30:00+00:00,LONG,103788.54,103612.77,103612.77,175.77,104315.85,0.1696,2025-05-15 01:00:00+00:00,2025-05-15 01:30:00+00:00,103611.10,stop_loss_ma_touch,103611.10,-177.44,9.63497511,1000000.00,998290.40,-1709.60,-0.1710,-1709.60,998290.40,0,
T00002,2025-05-15,2025-05-15,2025-05-15,2025-05-15 01:00:00+00:00,2025-05-15 01:30:00+00:00,SHORT,103500.02,103602.61,103602.61,102.59,103192.26,0.0990,2025-05-15 01:30:00+00:00,2025-05-15 02:00:00+00:00,103192.26,target_hit_rr,103602.61,307.76,9.66183388,1000000.00,997026.49,2973.51,0.2974,1263.91,1001263.91,0,Fixed 3R target hit.
T00003,2025-05-15,2025-05-15,2025-05-15,2025-05-15 02:30:00+00:00,2025-05-15 03:00:00+00:00,SHORT,103068.27,103563.50,103563.50,495.23,101582.58,0.4782,2025-05-15 09:30:00+00:00,2025-05-15 10:00:00+00:00,101582.58,target_hit_rr,103236.54,1485.69,9.70230702,1000000.00,985585.35,14414.65,1.4415,15678.56,1015678.56,0,Fixed 3R target hit.
T00004,2025-05-15,2025-05-15,2025-05-15,2025-05-15 12:00:00+00:00,2025-05-15 12:30:00+00:00,SHORT,102569.21,103027.38,103027.38,458.17,101194.70,0.4447,2025-05-15 15:30:00+00:00,2025-05-15 16:00:00+00:00,102860.57,stop_loss_ma_touch,102860.57,-291.36,9.74951450,1000000.00,1002840.61,-2840.61,-0.2841,12837.95,1012837.95,0,
T00005,2025-05-15,2025-05-15,2025-05-15,2025-05-15 15:30:00+00:00,2025-05-15 16:00:00+00:00,LONG,103286.86,102855.36,102855.36,431.50,104581.36,0.4195,2025-05-15 18:30:00+00:00,2025-05-15 19:00:00+00:00,102902.17,stop_loss_ma_touch,102902.17,-384.69,9.68177365,1000000.00,996275.55,-3724.45,-0.3724,9113.50,1009113.50,0,
T00006,2025-05-15,2025-05-15,2025-05-15,2025-05-15 18:30:00+00:00,2025-05-15 19:00:00+00:00,SHORT,102712.37,102884.90,102884.90,172.53,102194.79,0.1677,2025-05-15 19:00:00+00:00,2025-05-15 19:30:00+00:00,102884.90,stop_loss_ma_touch,102884.90,-172.53,9.73592567,1000000.00,1001679.72,-1679.72,-0.1680,7433.78,1007433.78,0,
T00007,2025-05-15,2025-05-15,2025-05-15,2025-05-15 19:00:00+00:00,2025-05-15 19:30:00+00:00,SHORT,102824.45,102869.80,102869.80,45.35,102688.41,0.0441,2025-05-15 19:30:00+00:00,2025-05-15 20:00:00+00:00,102869.80,stop_loss_ma_touch,102869.80,-45.35,9.72531339,1000000.00,1000441.00,-441.00,-0.0441,6992.78,1006992.78,0,
T00008,2025-05-15,2025-05-15,2025-05-15,2025-05-15 19:30:00+00:00,2025-05-15 20:00:00+00:00,LONG,103179.60,102867.25,102867.25,312.35,104116.66,0.3036,2025-05-15 21:00:00+00:00,2025-05-15 21:30:00+00:00,102862.36,stop_loss_ma_touch,102862.36,-317.24,9.69183831,1000000.00,996925.35,-3074.65,-0.3075,3918.13,1003918.13,0,
T00009,2025-05-15,2025-05-15,2025-05-15,2025-05-15 21:00:00+00:00,2025-05-15 21:30:00+00:00,LONG,103074.03,102852.26,102852.26,221.77,103739.34,0.2156,2025-05-15 21:30:00+00:00,2025-05-15 22:00:00+00:00,102852.26,stop_loss_ma_touch,102852.26,-221.77,9.70176484,1000000.00,997848.45,-2151.55,-0.2152,1766.58,1001766.58,0,
T00010,2025-05-16,2025-05-15,2025-05-16,2025-05-15 21:30:00+00:00,2025-05-15 22:00:00+00:00,LONG,103323.25,102845.12,102845.12,478.13,104757.64,0.4649,2025-05-16 08:00:00+00:00,2025-05-16 08:30:00+00:00,103240.07,stop_loss_ma_touch,103240.07,-83.18,9.67836378,1000000.00,999194.99,-805.01,-0.0805,961.57,1000961.57,1,
