date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-04-02,2,2,0,19691.83,1214.6,18477.23,1.8477,1018477.23,0.0,0.0
2026-04-07,2,1,1,2163.43,1220.73,942.7,0.0926,1019419.93,0.0,0.0
2026-04-09,8,3,5,-2080.73,4782.69,-6863.42,-0.6733,1012556.51,-6863.42,-0.6733
2026-04-10,5,4,1,19684.49,3008.83,16675.66,1.6469,1029232.17,0.0,0.0
2026-04-13,6,1,5,-18542.45,3650.3,-22192.75,-2.1562,1007039.42,-22192.75,-2.1562
2026-04-15,3,2,1,-2485.6,1790.48,-4276.08,-0.4246,1002763.34,-26468.83,-2.5717
2026-04-16,7,2,5,-10259.02,4169.45,-14428.47,-1.4389,988334.87,-40897.3,-3.9736
2026-04-17,9,3,6,-4793.98,5418.32,-10212.3,-1.0333,978122.57,-51109.6,-4.9658
2026-04-21,3,0,3,-9660.77,1807.56,-11468.33,-1.1725,966654.24,-62577.93,-6.0801
2026-04-22,5,2,3,-3560.35,3020.38,-6580.73,-0.6808,960073.51,-69158.66,-6.7194
2026-04-23,2,0,2,-7569.57,1193.09,-8762.66,-0.9127,951310.85,-77921.32,-7.5708
2026-04-24,1,1,0,7784.21,591.1,7193.11,0.7561,958503.96,-70728.21,-6.8719
2026-04-27,7,3,4,154.7,4178.66,-4023.96,-0.4198,954480.0,-74752.17,-7.2629
2026-04-28,5,5,0,13064.23,2988.02,10076.21,1.0557,964556.21,-64675.96,-6.2839
2026-04-29,8,3,5,3559.78,4841.35,-1281.57,-0.1329,963274.64,-65957.53,-6.4084
