rank_type,rank,target_level,market,instrument,session_date,signal,original_signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,slippage_points,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
BEST,1,2,derivatives,CNXAUTO_data_15m,2026-04-10,BUY,BUY,LONG,2026-04-10T09:15:00+05:30,2026-04-10T09:30:00+05:30,26260.050781,26264.400391,26088.601984,26602.948375,26431.499578,26602.948375,26774.397172,26945.845969,27117.294766,114.299198,171.448797,25950.976996,25926.558202,26198.716797,68.5905,34.404331,30.934149,22.3427,0.0,0.0,71.43,0.0,STRONG BULL,38,998047.21,6870.34,5.0,2,16,2026-04-10T13:15:00+05:30,26597.948375,TP2,12674.82,618.27,12056.55,1.208,1.7549
BEST,2,2,derivatives,CNXAUTO_data_15m,2026-04-02,BUY,BUY,LONG,2026-04-02T12:30:00+05:30,2026-04-02T12:45:00+05:30,23781.699219,23788.75,23630.509975,24084.077706,23932.888463,24084.077706,24235.26695,24386.456194,24537.645438,100.792829,151.189244,23684.543974,23674.279817,23655.978562,,2.768461,-10.481008,,0.0,,42.86,0.0,STRONG BULL,42,999127.5,6856.08,5.0,2,6,2026-04-02T14:00:00+05:30,24079.077706,TP2,12193.76,618.63,11575.13,1.1585,1.6883
BEST,3,2,derivatives,CNXAUTO_data_15m,2026-04-07,BUY,BUY,LONG,2026-04-07T12:30:00+05:30,2026-04-07T12:45:00+05:30,24169.0,24174.199219,24021.117239,24464.765522,24316.882761,24464.765522,24612.648283,24760.531044,24908.413805,98.588507,147.882761,24143.111449,24141.39202,24090.570219,52.2973,6.158639,6.874486,19.2405,0.0,0.0,57.14,14.29,STRONG BULL,41,991142.17,6481.36,5.0,1,11,2026-04-07T15:15:00+05:30,24405.25,SESSION_END,9473.08,612.69,8860.39,0.894,1.3671
BEST,4,2,derivatives,CNXFMCG_data_15m,2026-04-29,BUY,BUY,LONG,2026-04-29T09:15:00+05:30,2026-04-29T09:30:00+05:30,51558.898438,51577.898438,51340.528676,51995.63796,51777.268199,51995.63796,52214.007721,52432.377483,52650.747244,145.579841,218.369761,51068.700037,51024.197741,51402.933594,74.2965,26.284002,-10.243224,12.3659,0.0,0.0,71.43,0.0,STRONG BULL,19,979980.07,4605.03,5.0,2,14,2026-04-29T12:45:00+05:30,51990.63796,TP2,7842.05,605.53,7236.52,0.7384,1.5714
BEST,5,2,derivatives,CNXFMCG_data_15m,2026-04-24,SELL,SELL,SHORT,2026-04-24T09:30:00+05:30,2026-04-24T09:45:00+05:30,51004.199219,50996.050781,51215.62114,50581.355376,50792.777297,50581.355376,50369.933454,50158.511532,49947.089611,140.947948,211.421922,51112.758181,51120.347488,51123.158203,44.4507,4.15332,16.722749,15.1754,0.0,0.0,0.0,71.43,STRONG BEAR,19,968924.96,4266.84,5.0,2,16,2026-04-24T13:30:00+05:30,50586.355376,TP2,7784.21,591.1,7193.11,0.7424,1.6858
BEST,6,2,derivatives,CNXFMCG_data_15m,2026-04-02,BUY,BUY,LONG,2026-04-02T12:30:00+05:30,2026-04-02T12:45:00+05:30,45865.148438,45876.398438,45618.82659,46357.792132,46111.470285,46357.792132,46604.113979,46850.435826,47096.757673,164.214565,246.321847,45613.145776,45579.609905,45573.065848,,25.290435,6.694175,,0.0,,42.86,0.0,STRONG BULL,21,963404.37,5514.01,5.0,1,11,2026-04-02T15:15:00+05:30,46233.449219,SESSION_END,7498.07,595.97,6902.1,0.7164,1.2517
BEST,7,2,derivatives,CNXFMCG_data_15m,2026-04-10,BUY,BUY,LONG,2026-04-10T09:15:00+05:30,2026-04-10T09:30:00+05:30,47892.800781,47896.699219,47716.498308,48245.405728,48069.103255,48245.405728,48421.708202,48598.010676,48774.313149,117.534982,176.302474,47669.511349,47665.420436,47810.700521,62.7503,2.708843,-8.847799,16.8981,0.0,0.0,71.43,0.0,STRONG BULL,20,957933.98,3704.02,5.0,2,24,2026-04-10T15:15:00+05:30,48240.405728,TP2,6874.13,592.55,6281.58,0.6557,1.6959
BEST,8,2,derivatives,CNXAUTO_data_15m,2026-04-27,BUY,BUY,LONG,2026-04-27T09:30:00+05:30,2026-04-27T09:45:00+05:30,25885.699219,25895.650391,25763.196001,26130.705654,26008.202437,26130.705654,26253.208872,26375.71209,26498.215308,81.668812,122.503218,25743.362525,25725.227786,25878.241536,61.4501,-11.143707,-50.26873,17.6545,0.0,0.0,71.43,0.0,STRONG BULL,38,984034.71,5223.27,5.0,1,23,2026-04-27T15:15:00+05:30,26071.300781,SESSION_END,6674.71,607.21,6067.5,0.6166,1.1616
BEST,9,2,derivatives,NSEBANK_data_15m,2026-04-28,SELL,SELL,SHORT,2026-04-28T09:45:00+05:30,2026-04-28T10:00:00+05:30,56096.800781,56089.699219,56297.266349,55695.869646,55896.335214,55695.869646,55495.404079,55294.938511,55094.472943,133.643712,200.465568,56174.840286,56184.02681,56028.277778,44.7155,5.232867,31.112114,20.1815,0.0,0.0,14.29,57.14,STRONG BEAR,17,953524.89,3613.64,5.0,2,7,2026-04-28T11:30:00+05:30,55700.869646,TP2,6610.1,583.01,6027.09,0.6321,1.6679
BEST,10,2,derivatives,NSEI_data_15m,2026-04-29,BUY,BUY,LONG,2026-04-29T09:30:00+05:30,2026-04-29T09:45:00+05:30,24141.349609,24147.650391,24067.404239,24289.240351,24215.29498,24289.240351,24363.185722,24437.131092,24511.076463,49.296914,73.945371,24054.812596,24051.178068,24111.283529,61.2673,-2.723308,-14.153702,28.479,0.0,0.0,85.71,0.0,STRONG BULL,41,990053.67,3495.09,5.0,2,3,2026-04-29T10:15:00+05:30,24284.240351,TP2,5600.19,610.05,4990.14,0.504,1.4278
