rank_type,rank,target_level,market,instrument,session_date,signal,original_signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,slippage_points,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
BEST,1,1,derivatives,CNXAUTO_data_15m,2026-04-15,BUY,BUY,LONG,2026-04-15T09:30:00+05:30,2026-04-15T09:45:00+05:30,26441.099609,26444.849609,26258.780905,26623.418314,26623.418314,26805.737019,26988.055723,27170.374428,27352.693132,121.545803,182.318705,26223.652671,26202.284614,26433.166667,63.8129,1.039798,-34.04213,31.0603,0.0,0.0,85.71,0.0,STRONG BULL,37,978459.44,7069.54,5.0,1,4,2026-04-15T10:30:00+05:30,26618.418314,TP1,6422.04,603.92,5818.12,0.5946,0.823
BEST,2,1,derivatives,CNXAUTO_data_15m,2026-04-10,BUY,BUY,LONG,2026-04-10T09:15:00+05:30,2026-04-10T09:30:00+05:30,26260.050781,26264.400391,26088.601984,26431.499578,26431.499578,26602.948375,26774.397172,26945.845969,27117.294766,114.299198,171.448797,25950.976996,25926.558202,26198.716797,68.5905,34.404331,30.934149,22.3427,0.0,0.0,71.43,0.0,STRONG BULL,38,998047.21,6870.34,5.0,1,5,2026-04-10T10:30:00+05:30,26426.499578,TP1,6159.77,614.86,5544.91,0.5556,0.8071
BEST,3,1,derivatives,CNXAUTO_data_15m,2026-04-02,BUY,BUY,LONG,2026-04-02T12:30:00+05:30,2026-04-02T12:45:00+05:30,23781.699219,23788.75,23630.509975,23932.888463,23932.888463,24084.077706,24235.26695,24386.456194,24537.645438,100.792829,151.189244,23684.543974,23674.279817,23655.978562,,2.768461,-10.481008,,0.0,,42.86,0.0,STRONG BULL,42,999127.5,6856.08,5.0,1,3,2026-04-02T13:15:00+05:30,23927.888463,TP1,5843.82,615.31,5228.51,0.5233,0.7626
BEST,4,1,derivatives,CNXAUTO_data_15m,2026-04-07,BUY,BUY,LONG,2026-04-07T12:30:00+05:30,2026-04-07T12:45:00+05:30,24169.0,24174.199219,24021.117239,24316.882761,24316.882761,24464.765522,24612.648283,24760.531044,24908.413805,98.588507,147.882761,24143.111449,24141.39202,24090.570219,52.2973,6.158639,6.874486,19.2405,0.0,0.0,57.14,14.29,STRONG BULL,41,991142.17,6481.36,5.0,1,7,2026-04-07T14:15:00+05:30,24311.882761,TP1,5645.03,610.69,5034.34,0.5079,0.7767
BEST,5,1,derivatives,CNXAUTO_data_15m,2026-04-29,BUY,BUY,LONG,2026-04-29T09:30:00+05:30,2026-04-29T09:45:00+05:30,26297.199219,26302.599609,26150.982642,26443.415795,26443.415795,26589.632371,26735.848948,26882.065524,27028.2821,97.477718,146.216576,26009.831916,25973.018133,26221.641602,71.2362,17.443208,-21.084662,33.0091,0.0,0.0,85.71,0.0,STRONG BULL,38,999498.79,5951.44,5.0,1,1,2026-04-29T09:45:00+05:30,26438.415795,TP1,5161.02,615.16,4545.86,0.4548,0.7638
BEST,6,1,derivatives,CNXIT_data_15m,2026-04-09,BUY,BUY,LONG,2026-04-09T12:00:00+05:30,2026-04-09T12:15:00+05:30,31492.25,31497.900391,31321.389999,31663.110001,31663.110001,31833.970002,32004.830002,32175.690003,32346.550004,113.906667,170.860001,31394.157038,31388.203976,31306.204102,58.4299,2.827795,-10.098556,31.587,0.0,0.0,85.71,0.0,STRONG BULL,31,976434.91,5626.82,5.0,1,12,2026-04-09T15:00:00+05:30,31658.110001,TP1,4966.5,602.02,4364.48,0.447,0.7757
BEST,7,1,derivatives,CNXFMCG_data_15m,2026-04-02,BUY,BUY,LONG,2026-04-02T12:30:00+05:30,2026-04-02T12:45:00+05:30,45865.148438,45876.398438,45618.82659,46111.470285,46111.470285,46357.792132,46604.113979,46850.435826,47096.757673,164.214565,246.321847,45613.145776,45579.609905,45573.065848,,25.290435,6.694175,,0.0,,42.86,0.0,STRONG BULL,21,963404.37,5514.01,5.0,1,6,2026-04-02T14:00:00+05:30,46106.470285,TP1,4831.51,594.58,4236.93,0.4398,0.7684
BEST,8,1,derivatives,NSEBANK_data_15m,2026-04-09,SELL,SELL,SHORT,2026-04-09T12:30:00+05:30,2026-04-09T12:45:00+05:30,55126.648438,55129.648438,55379.214323,54874.082552,54874.082552,54621.516666,54368.95078,54116.384894,53863.819008,168.377257,252.565886,55254.49078,55259.536135,55303.476283,47.7118,84.732778,177.876091,30.7805,0.0,0.0,0.0,85.71,STRONG BEAR,18,992333.67,4582.19,5.0,1,3,2026-04-09T13:15:00+05:30,54879.082552,TP1,4510.19,606.05,3904.14,0.3934,0.852
BEST,9,1,derivatives,CNXFMCG_data_15m,2026-04-15,BUY,BUY,LONG,2026-04-15T09:15:00+05:30,2026-04-15T09:30:00+05:30,48048.351562,48054.5,47818.61205,48278.091075,48278.091075,48507.830588,48737.570101,48967.309614,49197.049126,153.159675,229.739513,47697.377463,47696.044908,48134.334635,64.2372,-20.601639,-52.663015,34.0151,0.0,0.0,71.43,14.29,STRONG BULL,20,961090.0,4817.76,5.0,1,2,2026-04-15T09:45:00+05:30,48273.091075,TP1,4371.82,593.03,3778.79,0.3932,0.7843
BEST,10,1,derivatives,NSEBANK_data_15m,2026-04-13,BUY,BUY,LONG,2026-04-13T13:15:00+05:30,2026-04-13T13:30:00+05:30,55403.648438,55412.050781,55147.70016,55659.596715,55659.596715,55915.544993,56171.49327,56427.441548,56683.389825,170.632185,255.948278,55274.4576,55266.586398,55012.414828,54.6549,-28.564935,-87.627976,21.5614,0.0,0.0,71.43,0.0,STRONG BULL,18,997416.91,4848.31,5.0,1,2,2026-04-13T13:45:00+05:30,55654.596715,TP1,4365.83,613.57,3752.26,0.3762,0.7739
WORST,1,1,derivatives,CNXIT_data_15m,2026-04-10,SELL,SELL,SHORT,2026-04-10T09:30:00+05:30,2026-04-10T09:45:00+05:30,30812.199219,30808.449219,31037.679568,30586.71887,30586.71887,30361.23852,30135.758171,29910.277822,29684.797473,150.320233,225.480349,31358.487843,31430.270177,31078.708008,24.6833,-37.648143,25.235876,27.8751,0.0,0.0,0.0,85.71,STRONG BEAR,32,985870.38,7495.37,5.0,0,16,2026-04-10T13:30:00+05:30,31042.679568,STOP_LOSS,-7495.37,608.68,-8104.05,-0.822,-1.0812
WORST,2,1,derivatives,CNXAUTO_data_15m,2026-04-07,SELL,SELL,SHORT,2026-04-07T09:45:00+05:30,2026-04-07T10:00:00+05:30,24027.550781,24022.550781,24195.834823,23859.26674,23859.26674,23690.982698,23522.698656,23354.414614,23186.130573,112.189361,168.284042,24155.567963,24162.184368,24011.244575,42.8439,22.904707,63.138814,30.4737,0.0,0.0,14.29,71.43,STRONG BEAR,41,984924.58,7309.65,5.0,0,8,2026-04-07T11:45:00+05:30,24200.834823,STOP_LOSS,-7309.65,608.04,-7917.69,-0.8039,-1.0832
WORST,3,1,derivatives,CNXIT_data_15m,2026-04-15,BUY,BUY,LONG,2026-04-15T09:15:00+05:30,2026-04-15T09:30:00+05:30,31543.949219,31557.650391,31333.273604,31754.624833,31754.624833,31965.300448,32175.976063,32386.651678,32597.327292,140.45041,210.675615,30838.304357,30760.704382,31442.466146,80.9506,34.13674,-37.940242,28.4883,0.0,0.0,85.71,0.0,STRONG BULL,31,978287.16,7110.68,5.0,0,1,2026-04-15T09:30:00+05:30,31328.273604,STOP_LOSS,-7110.68,596.75,-7707.43,-0.7878,-1.0839
WORST,4,1,derivatives,NSEBANK_data_15m,2026-04-13,SELL,SELL,SHORT,2026-04-13T09:15:00+05:30,2026-04-13T09:30:00+05:30,54614.449219,54603.5,54968.871775,54260.026663,54260.026663,53905.604107,53551.18155,53196.758994,52842.336438,236.281704,354.422556,55600.248348,55647.625257,54601.5,24.4297,19.027214,118.064631,27.8415,0.0,0.0,14.29,71.43,STRONG BEAR,18,982863.0,6666.69,5.0,0,6,2026-04-13T10:45:00+05:30,54973.871775,STOP_LOSS,-6666.69,606.54,-7273.23,-0.74,-1.091
WORST,5,1,derivatives,CNXIT_data_15m,2026-04-09,SELL,SELL,SHORT,2026-04-09T09:30:00+05:30,2026-04-09T09:45:00+05:30,31162.449219,31156.900391,31356.889,30968.009437,30968.009437,30773.569656,30579.129875,30384.690093,30190.250312,129.626521,194.439781,31446.759989,31451.212291,31304.932943,32.65,24.040026,59.565431,50.3254,0.0,0.0,0.0,85.71,STRONG BEAR,32,997020.81,6559.64,5.0,0,8,2026-04-09T11:30:00+05:30,31361.889,STOP_LOSS,-6559.64,614.49,-7174.13,-0.7196,-1.0937
WORST,6,1,derivatives,NSEI_data_15m,2026-04-13,SELL,SELL,SHORT,2026-04-13T09:15:00+05:30,2026-04-13T09:30:00+05:30,23604.699219,23599.300781,23722.491268,23486.90717,23486.90717,23369.115121,23251.323072,23133.531023,23015.738974,78.528033,117.792049,23935.202301,23955.417384,23618.182943,24.557,-1.170074,28.75619,22.1975,0.0,0.0,0.0,71.43,STRONG BEAR,42,991170.63,5384.0,5.0,0,4,2026-04-13T10:15:00+05:30,23727.491268,STOP_LOSS,-5384.0,610.57,-5994.57,-0.6048,-1.1134
WORST,7,1,derivatives,CNXFMCG_data_15m,2026-04-13,SELL,SELL,SHORT,2026-04-13T09:30:00+05:30,2026-04-13T09:45:00+05:30,47479.050781,47474.148438,47713.736895,47244.364667,47244.364667,47009.678553,46774.992439,46540.306325,46305.620211,156.457409,234.686114,47914.06327,47963.321713,47505.966797,30.4239,-5.98946,63.291626,29.5725,0.0,0.0,0.0,85.71,STRONG BEAR,21,996957.12,5136.36,5.0,0,5,2026-04-13T10:45:00+05:30,47718.736895,STOP_LOSS,-5136.36,613.71,-5750.07,-0.5768,-1.1195
WORST,8,1,derivatives,CNXAUTO_data_15m,2026-04-17,BUY,BUY,LONG,2026-04-17T09:15:00+05:30,2026-04-17T09:30:00+05:30,26476.300781,26478.550781,26358.790262,26593.8113,26593.8113,26711.32182,26828.832339,26946.342858,27063.853377,78.340346,117.510519,26389.7053,26384.641081,26394.866536,59.6336,-4.372249,-20.252429,14.2182,0.0,0.0,71.43,0.0,STRONG BULL,37,979706.38,4616.14,5.0,0,13,2026-04-17T12:30:00+05:30,26353.790262,STOP_LOSS,-4616.14,598.86,-5215.0,-0.5323,-1.1297
WORST,9,1,derivatives,CNXIT_data_15m,2026-04-21,SELL,SELL,SHORT,2026-04-21T09:15:00+05:30,2026-04-21T09:30:00+05:30,31461.800781,31459.800781,31603.388031,31320.213532,31320.213532,31178.626283,31037.039033,30895.451784,30753.864535,94.3915,141.587249,31698.055957,31712.488677,31478.483724,33.6305,-5.409643,7.845224,15.0041,0.0,0.0,0.0,71.43,STRONG BEAR,31,975253.82,4606.2,5.0,0,2,2026-04-21T09:45:00+05:30,31608.388031,STOP_LOSS,-4606.2,601.16,-5207.36,-0.5339,-1.1305
WORST,10,1,derivatives,CNXFMCG_data_15m,2026-04-23,SELL,SELL,SHORT,2026-04-23T10:30:00+05:30,2026-04-23T10:45:00+05:30,50993.550781,50988.550781,51222.896153,50764.205409,50764.205409,50534.860037,50305.514665,50076.169293,49846.823921,152.896915,229.345372,51140.819138,51155.509089,51081.44987,44.8863,46.804102,116.530209,35.9774,0.0,0.0,0.0,85.71,STRONG BEAR,19,968782.46,4547.56,5.0,0,12,2026-04-23T13:30:00+05:30,51212.449219,OPPOSITE_SIGNAL,-4254.07,597.32,-4851.39,-0.5008,-1.0668
