rank_type,rank,target_level,market,instrument,session_date,signal,original_signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,slippage_points,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
BEST,1,3,commodities,CLF,2026-04-09,SELL,SELL,SHORT,2026-04-09T11:45:00-04:00,2026-04-09T11:50:00-04:00,99.629997,99.439999,100.888035,95.855884,98.37196,97.113922,95.855884,94.597846,93.339809,0.838692,1.258038,100.631546,100.691839,100.883093,43.0709,0.293352,0.750767,37.2903,4809.0,4133.0,0.0,100.0,STRONG BEAR,606,60260.64,998.71,0.2,3,22,2026-04-09T13:35:00-04:00,96.055884,TP3,2050.77,50.0,2000.77,3.3202,2.0034
BEST,2,3,equity,INFY_NS,2026-04-22,SELL,SELL,SHORT,2026-04-22T09:15:00+05:30,2026-04-22T09:20:00+05:30,1280.0,1279.600049,1288.013414,1255.959758,1271.986586,1263.973172,1255.959758,1247.946344,1239.93293,5.342276,8.013414,1306.190779,1309.70622,1282.93335,16.9364,-2.930896,-1.358425,28.4615,0.0,203195.4,0.0,85.71,STRONG BEAR,78,99808.8,671.84,0.2,3,37,2026-04-22T12:20:00+05:30,1256.159758,TP3,1828.34,50.0,1778.34,1.7817,2.647
BEST,3,3,commodities,CLF,2026-04-07,SELL,SELL,SHORT,2026-04-07T11:50:00-04:00,2026-04-07T11:55:00-04:00,115.330002,115.130002,116.253439,112.559691,114.406565,113.483128,112.559691,111.636254,110.712817,0.615625,0.923437,115.9684,116.000057,116.232336,44.4894,0.161403,0.405659,21.2035,2041.0,2828.75,0.0,71.43,STRONG BEAR,755,86923.15,999.19,0.2,3,31,2026-04-07T14:25:00-04:00,112.759691,TP3,1789.58,50.0,1739.58,2.0013,1.741
BEST,4,3,commodities,CLF,2026-04-13,SELL,SELL,SHORT,2026-04-13T12:30:00-04:00,2026-04-13T12:35:00-04:00,100.949997,100.759999,101.826072,98.321772,100.073922,99.197847,98.321772,97.445696,96.569621,0.58405,0.876075,101.997894,102.10973,102.071646,35.9965,0.100514,0.383171,20.7873,5851.0,2415.65,0.0,85.71,STRONG BEAR,789,79499.64,998.93,0.2,3,27,2026-04-13T14:45:00-04:00,98.521772,TP3,1765.96,50.0,1715.96,2.1585,1.7178
BEST,5,3,equity,RELIANCE_NS,2026-04-06,SELL,SELL,SHORT,2026-04-06T09:15:00+05:30,2026-04-06T09:20:00+05:30,1338.699951,1339.200024,1346.188166,1316.235306,1331.211736,1323.723521,1316.235306,1308.747091,1301.258875,4.992143,7.488215,1348.556571,1348.740312,1343.366659,36.0523,0.522914,1.573292,17.2707,0.0,543636.35,0.0,71.43,STRONG BEAR,74,99100.8,531.92,0.2,3,6,2026-04-06T09:45:00+05:30,1316.435306,TP3,1684.59,50.0,1634.59,1.6494,3.073
BEST,6,3,equity,ICICIBANK_NS,2026-04-10,BUY,BUY,LONG,2026-04-10T09:15:00+05:30,2026-04-10T09:20:00+05:30,1301.300049,1301.500049,1294.238591,1322.484424,1308.361507,1315.422965,1322.484424,1329.545882,1336.60734,4.707639,7.061458,1285.363893,1283.820018,1297.066691,75.2002,0.410511,-1.415749,32.2459,0.0,608665.8,85.71,0.0,STRONG BULL,76,98914.0,567.07,0.2,3,12,2026-04-10T10:15:00+05:30,1322.284424,TP3,1579.61,50.0,1529.61,1.5464,2.6974
BEST,7,3,commodities,CLF,2026-04-24,SELL,SELL,SHORT,2026-04-24T11:35:00-04:00,2026-04-24T11:40:00-04:00,94.860001,94.679997,95.530252,92.849246,94.189749,93.519498,92.849246,92.178995,91.508743,0.446834,0.670252,95.237197,95.280187,95.190481,40.9099,-0.05983,-0.071921,14.407,1895.0,2114.0,14.29,57.14,STRONG BEAR,952,90135.36,999.84,0.2,3,2,2026-04-24T11:45:00-04:00,93.049246,TP3,1552.47,50.0,1502.47,1.6669,1.5027
BEST,8,3,derivatives,CNXIT,2026-04-22,SELL,SELL,SHORT,2026-04-22T09:15:00+05:30,2026-04-22T09:20:00+05:30,30819.25,30814.0,30993.818383,30295.544852,30644.681617,30470.113234,30295.544852,30120.976469,29946.408086,116.378922,174.568383,31535.746741,31629.862868,30846.349609,11.9263,-73.037,-23.831793,25.1583,0.0,0.0,0.0,85.71,STRONG BEAR,3,92442.0,554.46,5.0,3,30,2026-04-22T11:45:00+05:30,30300.544852,TP3,1540.37,50.0,1490.37,1.6122,2.688
BEST,9,3,equity,INFY_NS,2026-04-07,BUY,BUY,LONG,2026-04-07T09:50:00+05:30,2026-04-07T09:55:00+05:30,1311.199951,1311.500049,1304.73976,1330.580526,1317.660143,1324.120334,1330.580526,1337.040718,1343.500909,4.306794,6.460192,1306.794303,1306.620385,1306.75032,57.1755,-0.154798,-0.656979,24.4981,115233.0,158508.05,71.43,0.0,STRONG BULL,76,99674.0,528.98,0.2,3,18,2026-04-07T11:20:00+05:30,1330.380526,TP3,1434.92,50.0,1384.92,1.3894,2.6181
BEST,10,3,equity,ICICIBANK_NS,2026-04-06,BUY,BUY,LONG,2026-04-06T10:25:00+05:30,2026-04-06T10:30:00+05:30,1209.5,1209.799976,1203.65315,1227.040551,1215.34685,1221.193701,1227.040551,1232.887402,1238.734252,3.8979,5.84685,1207.747153,1207.551522,1206.410078,54.4844,0.40988,0.486421,19.4885,139086.0,459274.55,57.14,14.29,STRONG BULL,82,99203.6,520.44,0.2,3,37,2026-04-06T13:30:00+05:30,1226.840551,TP3,1397.33,50.0,1347.33,1.3581,2.5888
