rank_type,rank,target_level,market,instrument,session_date,signal,original_signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,slippage_points,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
BEST,1,4,commodities,CLF,2026-04-13,SELL,SELL,SHORT,2026-04-13T12:30:00-04:00,2026-04-13T12:35:00-04:00,100.949997,100.759999,101.826072,97.445696,100.073922,99.197847,98.321772,97.445696,96.569621,0.58405,0.876075,101.997894,102.10973,102.071646,35.9965,0.100514,0.383171,20.7873,5851.0,2415.65,0.0,85.71,STRONG BEAR,789,79499.64,998.93,0.2,4,28,2026-04-13T14:50:00-04:00,97.645696,TP4,2457.18,50.0,2407.18,3.0279,2.4098
BEST,2,4,equity,RELIANCE_NS,2026-04-06,SELL,SELL,SHORT,2026-04-06T09:15:00+05:30,2026-04-06T09:20:00+05:30,1338.699951,1339.200024,1346.188166,1308.747091,1331.211736,1323.723521,1316.235306,1308.747091,1301.258875,4.992143,7.488215,1348.556571,1348.740312,1343.366659,36.0523,0.522914,1.573292,17.2707,0.0,543636.35,0.0,71.43,STRONG BEAR,74,99100.8,531.92,0.2,4,17,2026-04-06T10:40:00+05:30,1308.947091,TP4,2238.72,50.0,2188.72,2.2086,4.1147
BEST,3,4,commodities,CLF,2026-04-10,SELL,SELL,SHORT,2026-04-10T12:45:00-04:00,2026-04-10T12:50:00-04:00,98.519997,98.310002,99.118614,96.125528,97.92138,97.322763,96.724146,96.125528,95.526911,0.399078,0.598617,98.736371,98.753015,98.566556,46.055,0.046559,0.13208,18.3202,1987.0,2322.2,0.0,71.43,STRONG BEAR,991,97425.21,999.53,0.2,4,21,2026-04-10T14:30:00-04:00,96.325528,TP4,1966.61,50.0,1916.61,1.9673,1.9175
BEST,4,4,equity,INFY_NS,2026-04-07,BUY,BUY,LONG,2026-04-07T09:50:00+05:30,2026-04-07T09:55:00+05:30,1311.199951,1311.500049,1304.73976,1337.040718,1317.660143,1324.120334,1330.580526,1337.040718,1343.500909,4.306794,6.460192,1306.794303,1306.620385,1306.75032,57.1755,-0.154798,-0.656979,24.4981,115233.0,158508.05,71.43,0.0,STRONG BULL,76,99674.0,528.98,0.2,4,21,2026-04-07T11:35:00+05:30,1336.840718,TP4,1925.89,50.0,1875.89,1.882,3.5462
BEST,5,4,equity,ICICIBANK_NS,2026-04-06,BUY,BUY,LONG,2026-04-06T10:25:00+05:30,2026-04-06T10:30:00+05:30,1209.5,1209.799976,1203.65315,1232.887402,1215.34685,1221.193701,1227.040551,1232.887402,1238.734252,3.8979,5.84685,1207.747153,1207.551522,1206.410078,54.4844,0.40988,0.486421,19.4885,139086.0,459274.55,57.14,14.29,STRONG BULL,82,99203.6,520.44,0.2,4,46,2026-04-06T14:15:00+05:30,1232.687402,TP4,1876.77,50.0,1826.77,1.8414,3.51
BEST,6,4,commodities,CLF,2026-04-23,BUY,BUY,LONG,2026-04-23T11:25:00-04:00,2026-04-23T11:30:00-04:00,93.660004,93.869998,93.107856,95.868594,94.212151,94.764299,95.316446,95.868594,96.420742,0.368098,0.552148,93.504235,93.494517,93.712974,54.6017,0.020919,0.020763,13.2013,1494.0,1892.7,57.14,14.29,STRONG BULL,1039,97530.93,999.67,0.2,4,20,2026-04-23T13:05:00-04:00,95.668594,TP4,1868.74,50.0,1818.74,1.8648,1.8193
BEST,7,4,equity,LT_NS,2026-04-09,SELL,SELL,SHORT,2026-04-09T09:15:00+05:30,2026-04-09T09:20:00+05:30,3967.899902,3969.499951,3985.505044,3897.479336,3950.294761,3932.689619,3915.084477,3897.479336,3879.874194,11.736761,17.605142,3998.11299,3999.974748,3964.233236,31.0844,-0.155647,2.195105,26.9842,0.0,61612.5,14.29,71.43,STRONG BEAR,25,99237.5,405.13,0.2,4,42,2026-04-09T12:45:00+05:30,3897.679336,TP4,1795.52,50.0,1745.52,1.7589,4.3085
BEST,8,4,equity,LT_NS,2026-04-06,BUY,BUY,LONG,2026-04-06T11:15:00+05:30,2026-04-06T11:20:00+05:30,3602.5,3605.000049,3585.222869,3671.608524,3619.777131,3637.054262,3654.331393,3671.608524,3688.885655,11.518087,17.277131,3601.500324,3601.476519,3602.17227,51.837,1.971285,4.088554,16.0676,20041.0,25649.9,57.14,14.29,STRONG BULL,27,97335.0,539.38,0.2,4,23,2026-04-06T13:10:00+05:30,3671.408524,TP4,1793.03,50.0,1743.03,1.7908,3.2315
BEST,9,4,equity,SBIN_NS,2026-04-06,BUY,BUY,LONG,2026-04-06T12:10:00+05:30,2026-04-06T12:15:00+05:30,1013.0,1013.549976,1008.312338,1031.750648,1017.687662,1022.375324,1027.062986,1031.750648,1036.43831,3.125108,4.687662,1011.52194,1011.477594,1015.086921,55.1043,-0.164197,-0.6165,15.6612,246929.0,223835.2,57.14,28.57,MILD BULL,98,99327.9,532.89,0.2,4,35,2026-04-06T15:05:00+05:30,1031.550648,TP4,1764.07,50.0,1714.07,1.7257,3.2165
BEST,10,4,equity,SBIN_NS,2026-04-01,BUY,BUY,LONG,2026-04-01T11:40:00+05:30,2026-04-01T11:45:00+05:30,1007.549988,1007.749988,1003.025958,1025.646105,1012.074017,1016.598046,1021.122076,1025.646105,1030.170135,3.01602,4.524029,1004.522421,1004.409504,1005.403665,53.6299,-0.599656,-1.580748,25.2754,181365.0,173928.85,100.0,0.0,STRONG BULL,99,99767.25,487.48,0.2,4,13,2026-04-01T12:45:00+05:30,1025.446105,TP4,1751.92,50.0,1701.92,1.7059,3.4913
