rank_type,rank,target_level,market,instrument,session_date,signal,original_signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,slippage_points,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
BEST,1,5,equity,RELIANCE_NS,2026-04-06,SELL,SELL,SHORT,2026-04-06T09:15:00+05:30,2026-04-06T09:20:00+05:30,1338.699951,1339.200024,1346.188166,1301.258875,1331.211736,1323.723521,1316.235306,1308.747091,1301.258875,4.992143,7.488215,1348.556571,1348.740312,1343.366659,36.0523,0.522914,1.573292,17.2707,0.0,543636.35,0.0,71.43,STRONG BEAR,74,99100.8,531.92,0.2,5,20,2026-04-06T10:55:00+05:30,1301.458875,TP5,2792.84,50.0,2742.84,2.7677,5.1565
BEST,2,5,commodities,CLF,2026-04-10,SELL,SELL,SHORT,2026-04-10T12:45:00-04:00,2026-04-10T12:50:00-04:00,98.519997,98.310002,99.118614,95.526911,97.92138,97.322763,96.724146,96.125528,95.526911,0.399078,0.598617,98.736371,98.753015,98.566556,46.055,0.046559,0.13208,18.3202,1987.0,2322.2,0.0,71.43,STRONG BEAR,991,97425.21,999.53,0.2,5,31,2026-04-10T15:20:00-04:00,95.726911,TP5,2559.84,50.0,2509.84,2.5762,2.511
BEST,3,5,commodities,CLF,2026-04-23,BUY,BUY,LONG,2026-04-23T11:25:00-04:00,2026-04-23T11:30:00-04:00,93.660004,93.869998,93.107856,96.420742,94.212151,94.764299,95.316446,95.868594,96.420742,0.368098,0.552148,93.504235,93.494517,93.712974,54.6017,0.020919,0.020763,13.2013,1494.0,1892.7,57.14,14.29,STRONG BULL,1039,97530.93,999.67,0.2,5,22,2026-04-23T13:15:00-04:00,96.220742,TP5,2442.42,50.0,2392.42,2.453,2.3932
BEST,4,5,commodities,CLF,2026-04-13,SELL,SELL,SHORT,2026-04-13T12:30:00-04:00,2026-04-13T12:35:00-04:00,100.949997,100.759999,101.826072,96.569621,100.073922,99.197847,98.321772,97.445696,96.569621,0.58405,0.876075,101.997894,102.10973,102.071646,35.9965,0.100514,0.383171,20.7873,5851.0,2415.65,0.0,85.71,STRONG BEAR,789,79499.64,998.93,0.2,4,34,2026-04-13T15:20:00-04:00,97.860004,SESSION_END,2288.1,50.0,2238.1,2.8152,2.2405
BEST,5,5,equity,LT_NS,2026-04-06,BUY,BUY,LONG,2026-04-06T11:15:00+05:30,2026-04-06T11:20:00+05:30,3602.5,3605.000049,3585.222869,3688.885655,3619.777131,3637.054262,3654.331393,3671.608524,3688.885655,11.518087,17.277131,3601.500324,3601.476519,3602.17227,51.837,1.971285,4.088554,16.0676,20041.0,25649.9,57.14,14.29,STRONG BULL,27,97335.0,539.38,0.2,5,24,2026-04-06T13:15:00+05:30,3688.685655,TP5,2259.51,50.0,2209.51,2.27,4.0964
BEST,6,5,equity,SBIN_NS,2026-04-01,BUY,BUY,LONG,2026-04-01T11:40:00+05:30,2026-04-01T11:45:00+05:30,1007.549988,1007.749988,1003.025958,1030.170135,1012.074017,1016.598046,1021.122076,1025.646105,1030.170135,3.01602,4.524029,1004.522421,1004.409504,1005.403665,53.6299,-0.599656,-1.580748,25.2754,181365.0,173928.85,100.0,0.0,STRONG BULL,99,99767.25,487.48,0.2,5,19,2026-04-01T13:15:00+05:30,1029.970135,TP5,2199.79,50.0,2149.79,2.1548,4.41
BEST,7,5,commodities,CLF,2026-04-21,BUY,BUY,LONG,2026-04-21T10:10:00-04:00,2026-04-21T10:15:00-04:00,87.760002,87.969997,87.291896,90.100534,88.228109,88.696215,89.164321,89.632428,90.100534,0.312071,0.468106,87.218822,87.186368,87.099956,64.0423,0.001131,-0.061055,23.7291,3613.0,1544.8,85.71,0.0,STRONG BULL,1136,99933.92,997.52,0.2,5,24,2026-04-21T12:10:00-04:00,89.900534,TP5,2193.09,50.0,2143.09,2.1445,2.1484
BEST,8,5,equity,RELIANCE_NS,2026-04-27,BUY,BUY,LONG,2026-04-27T09:50:00+05:30,2026-04-27T09:55:00+05:30,1336.900024,1337.000049,1331.362012,1364.590085,1342.438037,1347.976049,1353.514061,1359.052073,1364.590085,3.692008,5.538012,1328.905408,1328.375725,1327.643077,67.8559,0.037153,-0.74288,35.495,448135.0,249722.85,100.0,0.0,STRONG BULL,74,98938.0,432.01,0.2,5,60,2026-04-27T14:50:00+05:30,1364.390085,TP5,2026.86,50.0,1976.86,1.9981,4.576
BEST,9,5,equity,TCS_NS,2026-04-22,SELL,SELL,SHORT,2026-04-22T09:15:00+05:30,2026-04-22T09:20:00+05:30,2575.199951,2574.999951,2585.668668,2522.856368,2564.731234,2554.262518,2543.793801,2533.325084,2522.856368,6.979144,10.468717,2602.080314,2603.354537,2571.43335,24.2943,-0.053481,1.860377,19.9964,0.0,40773.8,14.29,57.14,STRONG BEAR,38,97850.0,413.01,0.2,5,34,2026-04-22T12:05:00+05:30,2523.056368,TP5,1973.86,50.0,1923.86,1.9661,4.6581
BEST,10,5,commodities,GCF,2026-03-31,BUY,BUY,LONG,2026-03-31T09:15:00-04:00,2026-03-31T09:20:00-04:00,4613.200195,4613.900195,4593.368917,4712.356585,4633.031473,4652.862751,4672.694029,4692.525307,4712.356585,13.220852,19.831278,4548.370066,4546.667501,4613.500163,77.8135,-1.330268,-6.028321,29.8207,354.0,462.0,71.43,14.29,STRONG BULL,21,96891.9,435.36,0.2,4,73,2026-03-31T15:20:00-04:00,4705.8,SESSION_END,1929.9,50.0,1879.9,1.9402,4.318
