rank_type,rank,target_level,market,instrument,session_date,signal,original_signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,slippage_points,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
BEST,1,1,equity,TCS_NS,2026-04-10,SELL,SELL,SHORT,2026-04-10T09:15:00+05:30,2026-04-10T09:20:00+05:30,2547.5,2547.8,2563.104345,2531.895655,2531.895655,2516.291311,2500.686966,2485.082622,2469.478277,10.402896,15.604345,2578.624638,2581.174775,2547.666667,28.6457,-2.012426,-0.827971,21.1994,0.0,72943.2,0.0,71.43,STRONG BEAR,39,99364.2,604.67,0.2,1,3,2026-04-10T09:30:00+05:30,2532.095655,TP1,612.47,50.0,562.47,0.5661,0.9302
BEST,2,1,equity,INFY_NS,2026-04-10,SELL,SELL,SHORT,2026-04-10T09:15:00+05:30,2026-04-10T09:20:00+05:30,1306.900024,1307.200024,1314.780903,1299.019145,1299.019145,1291.138266,1283.257387,1275.376509,1267.49563,5.253919,7.880879,1326.30873,1327.865836,1308.866659,24.869,-0.78661,0.6514,19.5352,0.0,252088.1,0.0,71.43,STRONG BEAR,76,99347.2,591.35,0.2,1,2,2026-04-10T09:25:00+05:30,1299.219145,TP1,606.55,50.0,556.55,0.5602,0.9411
BEST,3,1,equity,INFY_NS,2026-04-22,SELL,SELL,SHORT,2026-04-22T09:15:00+05:30,2026-04-22T09:20:00+05:30,1280.0,1279.600049,1288.013414,1271.986586,1271.986586,1263.973172,1255.959758,1247.946344,1239.93293,5.342276,8.013414,1306.190779,1309.70622,1282.93335,16.9364,-2.930896,-1.358425,28.4615,0.0,203195.4,0.0,85.71,STRONG BEAR,78,99808.8,671.84,0.2,1,10,2026-04-22T10:05:00+05:30,1272.186586,TP1,578.25,50.0,528.25,0.5293,0.7863
BEST,4,1,equity,RELIANCE_NS,2026-04-06,SELL,SELL,SHORT,2026-04-06T09:15:00+05:30,2026-04-06T09:20:00+05:30,1338.699951,1339.200024,1346.188166,1331.211736,1331.211736,1323.723521,1316.235306,1308.747091,1301.258875,4.992143,7.488215,1348.556571,1348.740312,1343.366659,36.0523,0.522914,1.573292,17.2707,0.0,543636.35,0.0,71.43,STRONG BEAR,74,99100.8,531.92,0.2,1,1,2026-04-06T09:20:00+05:30,1331.411736,TP1,576.33,50.0,526.33,0.5311,0.9895
BEST,5,1,equity,LT_NS,2026-04-15,BUY,BUY,LONG,2026-04-15T09:15:00+05:30,2026-04-15T09:20:00+05:30,4052.899902,4051.099902,4030.606053,4075.193752,4075.193752,4097.487601,4119.781451,4142.0753,4164.369149,14.862566,22.293849,3975.461061,3965.234768,4052.166667,85.7117,8.650313,3.988729,21.0325,0.0,83409.2,71.43,0.0,STRONG BULL,24,97226.4,496.65,0.2,1,6,2026-04-15T09:45:00+05:30,4074.993752,TP1,573.45,50.0,523.45,0.5384,1.054
BEST,6,1,equity,SBIN_NS,2026-04-06,SELL,SELL,SHORT,2026-04-06T10:30:00+05:30,2026-04-06T10:35:00+05:30,1012.900024,1012.8,1018.760831,1007.039218,1007.039218,1001.178411,995.317605,989.456798,983.595992,3.907204,5.860807,1014.714403,1014.789227,1019.058801,47.8206,1.121558,2.513415,22.322,114646.0,393033.0,0.0,71.43,STRONG BEAR,98,99254.4,603.76,0.2,1,7,2026-04-06T11:05:00+05:30,1007.239218,TP1,544.96,50.0,494.96,0.4987,0.8198
BEST,7,1,commodities,GCF,2026-04-02,SELL,SELL,SHORT,2026-04-02T11:10:00-04:00,2026-04-02T11:15:00-04:00,4698.100098,4698.3,4723.420771,4672.779424,4672.779424,4647.45875,4622.138076,4596.817402,4571.496728,16.880449,25.320674,4701.203033,4701.222331,4678.099047,46.8206,-4.866498,-10.162302,21.5717,869.0,1558.2,28.57,42.86,MILD BEAR,21,98664.3,531.74,0.2,1,13,2026-04-02T12:15:00-04:00,4672.979424,TP1,531.73,50.0,481.73,0.4883,0.906
BEST,8,1,equity,ICICIBANK_NS,2026-04-21,BUY,BUY,LONG,2026-04-21T12:15:00+05:30,2026-04-21T12:20:00+05:30,1381.900024,1382.000049,1374.224782,1389.575266,1389.575266,1397.250508,1404.92575,1412.600992,1420.276235,5.116828,7.675242,1378.102281,1377.702002,1375.958052,55.0012,1.348828,2.343973,38.1441,73966.0,173942.8,71.43,14.29,STRONG BULL,72,99504.0,574.22,0.2,1,20,2026-04-21T13:55:00+05:30,1389.375266,TP1,531.02,50.0,481.02,0.4834,0.8377
BEST,9,1,commodities,CLF,2026-04-09,SELL,SELL,SHORT,2026-04-09T11:45:00-04:00,2026-04-09T11:50:00-04:00,99.629997,99.439999,100.888035,98.37196,98.37196,97.113922,95.855884,94.597846,93.339809,0.838692,1.258038,100.631546,100.691839,100.883093,43.0709,0.293352,0.750767,37.2903,4809.0,4133.0,0.0,100.0,STRONG BEAR,606,60260.64,998.71,0.2,1,3,2026-04-09T12:00:00-04:00,98.57196,TP1,526.03,50.0,476.03,0.79,0.4766
BEST,10,1,commodities,CLF,2026-04-22,BUY,BUY,LONG,2026-04-22T09:20:00-04:00,2026-04-22T09:25:00-04:00,91.110001,91.289996,89.891324,92.328677,92.328677,93.547353,94.766029,95.984705,97.203382,0.812451,1.218676,89.607165,89.5184,91.130642,65.4128,-0.004413,-0.180805,30.6848,4283.0,3932.3,85.71,14.29,STRONG BULL,625,57056.25,999.17,0.2,1,18,2026-04-22T10:50:00-04:00,92.128677,TP1,524.18,50.0,474.18,0.8311,0.4746
