date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-03-30,13,3,10,-7157.24,650.0,-7807.24,-7.8072,92192.76,-7807.24,-7.8072
2026-03-31,13,2,11,-6672.13,650.0,-7322.13,-7.9422,84870.63,-15129.37,-15.1294
2026-04-01,54,16,38,-8528.7,2700.0,-11228.7,-13.2304,73641.93,-26358.07,-26.3581
2026-04-02,36,15,21,7138.46,1800.0,5338.46,7.2492,78980.39,-21019.61,-21.0196
2026-04-06,56,12,44,-13009.49,2800.0,-15809.49,-20.017,63170.9,-36829.1,-36.8291
2026-04-07,76,17,59,-7705.02,3800.0,-11505.02,-18.2125,51665.88,-48334.12,-48.3341
2026-04-08,48,12,36,-6419.26,2400.0,-8819.26,-17.0698,42846.62,-57153.38,-57.1534
2026-04-09,56,17,39,-3957.89,2800.0,-6757.89,-15.7723,36088.73,-63911.27,-63.9113
2026-04-10,73,15,58,-11935.47,3650.0,-15585.47,-43.1865,20503.26,-79496.74,-79.4967
2026-04-13,54,13,41,-1989.33,2700.0,-4689.33,-22.8711,15813.93,-84186.07,-84.1861
2026-04-14,9,0,9,-8431.29,450.0,-8881.29,-56.1612,6932.64,-93067.36,-93.0674
2026-04-15,70,10,60,-18980.62,3500.0,-22480.62,-324.2721,-15547.98,-115547.98,-115.548
2026-04-16,66,17,49,-9838.19,3300.0,-13138.19,84.5009,-28686.17,-128686.17,-128.6862
2026-04-17,69,14,55,-9459.27,3450.0,-12909.27,45.0017,-41595.44,-141595.44,-141.5954
2026-04-20,25,1,24,-14717.85,1250.0,-15967.85,38.3885,-57563.29,-157563.29,-157.5633
2026-04-21,49,10,39,-6996.81,2450.0,-9446.81,16.4112,-67010.1,-167010.1,-167.0101
2026-04-22,63,19,44,-4007.87,3150.0,-7157.87,10.6818,-74167.97,-174167.97,-174.168
2026-04-23,66,11,55,-10983.48,3300.0,-14283.48,19.2583,-88451.45,-188451.45,-188.4515
2026-04-24,52,11,41,-13085.17,2600.0,-15685.17,17.7331,-104136.62,-204136.62,-204.1366
2026-04-27,59,11,48,-8246.16,2950.0,-11196.16,10.7514,-115332.78,-215332.78,-215.3328
2026-04-28,54,11,43,-9074.0,2700.0,-11774.0,10.2087,-127106.78,-227106.78,-227.1068
2026-04-29,20,9,11,5167.72,1000.0,4167.72,-3.2789,-122939.06,-222939.06,-222.9391
