date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-03-30,13,3,10,-7499.52,650.0,-8149.52,-8.1495,91850.48,-8149.52,-8.1495
2026-03-31,13,4,9,-6975.86,650.0,-7625.86,-8.3025,84224.62,-15775.38,-15.7754
2026-04-01,54,24,30,-6731.09,2700.0,-9431.09,-11.1975,74793.53,-25206.47,-25.2065
2026-04-02,36,16,20,-7199.81,1800.0,-8999.81,-12.0329,65793.72,-34206.28,-34.2063
2026-04-06,56,16,40,-21027.47,2800.0,-23827.47,-36.2154,41966.25,-58033.75,-58.0337
2026-04-07,76,26,50,-11212.29,3800.0,-15012.29,-35.7723,26953.96,-73046.04,-73.046
2026-04-08,48,11,37,-9924.37,2400.0,-12324.37,-45.7238,14629.59,-85370.41,-85.3704
2026-04-09,56,24,32,-6609.65,2800.0,-9409.65,-64.3193,5219.94,-94780.06,-94.7801
2026-04-10,73,25,48,-11813.5,3650.0,-15463.5,-296.239,-10243.56,-110243.56,-110.2436
2026-04-13,54,17,37,-7421.27,2700.0,-10121.27,98.8062,-20364.83,-120364.83,-120.3648
2026-04-14,9,0,9,-8447.99,450.0,-8897.99,43.6929,-29262.82,-129262.82,-129.2628
2026-04-15,70,19,51,-15844.14,3500.0,-19344.14,66.1048,-48606.96,-148606.96,-148.607
2026-04-16,66,29,37,-7615.94,3300.0,-10915.94,22.4576,-59522.9,-159522.9,-159.5229
2026-04-17,69,19,50,-11118.66,3450.0,-14568.66,24.4757,-74091.56,-174091.56,-174.0916
2026-04-20,25,3,22,-13844.91,1250.0,-15094.91,20.3733,-89186.47,-189186.47,-189.1865
2026-04-21,49,18,31,-7719.03,2450.0,-10169.03,11.402,-99355.5,-199355.5,-199.3555
2026-04-22,63,27,36,-6778.16,3150.0,-9928.16,9.9926,-109283.66,-209283.66,-209.2837
2026-04-23,66,22,44,-12159.95,3300.0,-15459.95,14.1466,-124743.61,-224743.61,-224.7436
2026-04-24,52,21,31,-10050.71,2600.0,-12650.71,10.1414,-137394.32,-237394.32,-237.3943
2026-04-27,59,16,43,-10311.11,2950.0,-13261.11,9.6519,-150655.43,-250655.43,-250.6554
2026-04-28,54,20,34,-9118.27,2700.0,-11818.27,7.8446,-162473.7,-262473.7,-262.4737
2026-04-29,20,10,10,798.08,1000.0,-201.92,0.1243,-162675.62,-262675.62,-262.6756
