trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
1,2026-03-30T11:50:00-04:00,2026-03-30,commodities,CLF,-1049.54,98950.46,-1049.54,-1.0495
2,2026-03-30T12:05:00-04:00,2026-03-30,commodities,CLF,243.67,99194.13,-805.87,-0.8059
3,2026-03-30T12:20:00-04:00,2026-03-30,commodities,NGF,-1049.96,98144.17,-1855.83,-1.8558
4,2026-03-30T12:25:00-04:00,2026-03-30,commodities,SIF,-859.38,97284.79,-2715.21,-2.7152
5,2026-03-30T12:30:00-04:00,2026-03-30,commodities,GCF,-390.52,96894.27,-3105.73,-3.1057
6,2026-03-30T13:00:00-04:00,2026-03-30,commodities,HGF,-1049.77,95844.5,-4155.5,-4.1555
7,2026-03-30T13:10:00-04:00,2026-03-30,commodities,GCF,198.95,96043.45,-3956.55,-3.9566
8,2026-03-30T13:10:00-04:00,2026-03-30,commodities,SIF,-137.14,95906.31,-4093.69,-4.0937
9,2026-03-30T13:15:00-04:00,2026-03-30,commodities,HGF,-1003.07,94903.24,-5096.76,-5.0968
10,2026-03-30T13:35:00-04:00,2026-03-30,commodities,NGF,-1049.93,93853.31,-6146.69,-6.1467
11,2026-03-30T14:00:00-04:00,2026-03-30,commodities,NGF,-1049.85,92803.46,-7196.54,-7.1965
12,2026-03-30T14:30:00-04:00,2026-03-30,commodities,CLF,-1016.46,91787.0,-8213.0,-8.213
13,2026-03-30T15:05:00-04:00,2026-03-30,commodities,CLF,63.48,91850.48,-8149.52,-8.1495
14,2026-03-31T09:30:00-04:00,2026-03-31,commodities,HGF,-1049.89,90800.59,-9199.41,-9.1994
15,2026-03-31T09:50:00-04:00,2026-03-31,commodities,CLF,196.4,90996.99,-9003.01,-9.003
16,2026-03-31T09:50:00-04:00,2026-03-31,commodities,GCF,347.56,91344.55,-8655.45,-8.6555
17,2026-03-31T10:00:00-04:00,2026-03-31,commodities,SIF,138.24,91482.79,-8517.21,-8.5172
18,2026-03-31T11:10:00-04:00,2026-03-31,commodities,NGF,-963.11,90519.68,-9480.32,-9.4803
19,2026-03-31T12:10:00-04:00,2026-03-31,commodities,CLF,272.89,90792.57,-9207.43,-9.2074
20,2026-03-31T12:35:00-04:00,2026-03-31,commodities,NGF,-1049.62,89742.95,-10257.05,-10.2571
21,2026-03-31T12:45:00-04:00,2026-03-31,commodities,CLF,-1049.27,88693.68,-11306.32,-11.3063
22,2026-03-31T14:10:00-04:00,2026-03-31,commodities,NGF,-1034.49,87659.19,-12340.81,-12.3408
23,2026-03-31T14:15:00-04:00,2026-03-31,commodities,NGF,-1026.03,86633.16,-13366.84,-13.3668
24,2026-03-31T15:20:00-04:00,2026-03-31,commodities,CLF,-383.03,86250.13,-13749.87,-13.7499
25,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-1014.31,85235.82,-14764.18,-14.7642
26,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-1011.2,84224.62,-15775.38,-15.7754
27,2026-04-01T09:35:00-04:00,2026-04-01,commodities,CLF,427.07,84651.69,-15348.31,-15.3483
28,2026-04-01T09:50:00-04:00,2026-04-01,commodities,NGF,-954.25,83697.44,-16302.56,-16.3026
29,2026-04-01T10:00:00-04:00,2026-04-01,commodities,HGF,-985.37,82712.07,-17287.93,-17.2879
30,2026-04-01T10:20:00-04:00,2026-04-01,commodities,SIF,-1049.87,81662.2,-18337.8,-18.3378
31,2026-04-01T11:00:00+05:30,2026-04-01,derivatives,CNXAUTO,370.42,82032.62,-17967.38,-17.9674
32,2026-04-01T11:00:00+05:30,2026-04-01,derivatives,CNXFMCG,312.75,82345.37,-17654.63,-17.6546
33,2026-04-01T11:05:00-04:00,2026-04-01,commodities,SIF,-46.31,82299.06,-17700.94,-17.7009
34,2026-04-01T11:10:00+05:30,2026-04-01,equity,RELIANCE_NS,-294.8,82004.26,-17995.74,-17.9957
35,2026-04-01T11:20:00-04:00,2026-04-01,commodities,HGF,-979.62,81024.64,-18975.36,-18.9754
36,2026-04-01T11:50:00+05:30,2026-04-01,equity,HDFCBANK_NS,-527.25,80497.39,-19502.61,-19.5026
37,2026-04-01T11:55:00+05:30,2026-04-01,equity,SBIN_NS,358.28,80855.67,-19144.33,-19.1443
38,2026-04-01T12:00:00+05:30,2026-04-01,derivatives,CNXIT,-399.36,80456.31,-19543.69,-19.5437
39,2026-04-01T12:00:00+05:30,2026-04-01,equity,HDFCBANK_NS,-529.41,79926.9,-20073.1,-20.0731
40,2026-04-01T12:00:00+05:30,2026-04-01,equity,INFY_NS,-513.22,79413.68,-20586.32,-20.5863
41,2026-04-01T12:05:00+05:30,2026-04-01,equity,RELIANCE_NS,276.9,79690.58,-20309.42,-20.3094
42,2026-04-01T12:10:00+05:30,2026-04-01,equity,TCS_NS,-218.0,79472.58,-20527.42,-20.5274
43,2026-04-01T12:10:00-04:00,2026-04-01,commodities,CLF,333.71,79806.29,-20193.71,-20.1937
44,2026-04-01T12:20:00+05:30,2026-04-01,derivatives,CNXIT,-380.5,79425.79,-20574.21,-20.5742
45,2026-04-01T12:20:00+05:30,2026-04-01,equity,INFY_NS,-450.3,78975.49,-21024.51,-21.0245
46,2026-04-01T12:20:00+05:30,2026-04-01,equity,TCS_NS,-186.0,78789.49,-21210.51,-21.2105
47,2026-04-01T12:25:00+05:30,2026-04-01,equity,TCS_NS,268.71,79058.2,-20941.8,-20.9418
48,2026-04-01T12:35:00+05:30,2026-04-01,equity,ICICIBANK_NS,-173.01,78885.19,-21114.81,-21.1148
49,2026-04-01T12:45:00+05:30,2026-04-01,derivatives,NSEBANK,106.66,78991.85,-21008.15,-21.0082
50,2026-04-01T12:45:00+05:30,2026-04-01,equity,LT_NS,374.77,79366.62,-20633.38,-20.6334
51,2026-04-01T12:50:00+05:30,2026-04-01,equity,ICICIBANK_NS,-279.6,79087.02,-20912.98,-20.913
52,2026-04-01T13:05:00+05:30,2026-04-01,derivatives,CNXIT,196.76,79283.78,-20716.22,-20.7162
53,2026-04-01T13:05:00+05:30,2026-04-01,equity,INFY_NS,287.51,79571.29,-20428.71,-20.4287
54,2026-04-01T13:10:00+05:30,2026-04-01,derivatives,CNXAUTO,225.78,79797.07,-20202.93,-20.2029
55,2026-04-01T13:10:00+05:30,2026-04-01,equity,ICICIBANK_NS,218.93,80016.0,-19984.0,-19.984
56,2026-04-01T13:20:00+05:30,2026-04-01,derivatives,NSEI,-292.79,79723.21,-20276.79,-20.2768
57,2026-04-01T13:30:00+05:30,2026-04-01,equity,KOTAKBANK_NS,-521.19,79202.02,-20797.98,-20.798
58,2026-04-01T13:35:00+05:30,2026-04-01,derivatives,CNXFMCG,-326.65,78875.37,-21124.63,-21.1246
59,2026-04-01T13:40:00+05:30,2026-04-01,derivatives,NSEI,99.25,78974.62,-21025.38,-21.0254
60,2026-04-01T13:40:00+05:30,2026-04-01,equity,ITC_NS,-407.0,78567.62,-21432.38,-21.4324
61,2026-04-01T13:40:00+05:30,2026-04-01,equity,ITC_NS,54.03,78621.65,-21378.35,-21.3784
62,2026-04-01T13:40:00+05:30,2026-04-01,equity,KOTAKBANK_NS,196.55,78818.2,-21181.8,-21.1818
63,2026-04-01T13:40:00+05:30,2026-04-01,equity,RELIANCE_NS,216.16,79034.36,-20965.64,-20.9656
64,2026-04-01T13:45:00-04:00,2026-04-01,commodities,CLF,155.52,79189.88,-20810.12,-20.8101
65,2026-04-01T14:00:00-04:00,2026-04-01,commodities,GCF,116.94,79306.82,-20693.18,-20.6932
66,2026-04-01T14:05:00+05:30,2026-04-01,equity,ICICIBANK_NS,-430.91,78875.91,-21124.09,-21.1241
67,2026-04-01T14:10:00+05:30,2026-04-01,derivatives,CNXFMCG,-311.95,78563.96,-21436.04,-21.436
68,2026-04-01T14:10:00+05:30,2026-04-01,derivatives,NSEBANK,-230.69,78333.27,-21666.73,-21.6667
