trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
1,2026-03-30T11:50:00-04:00,2026-03-30,commodities,CLF,-1049.54,98950.46,-1049.54,-1.0495
2,2026-03-30T12:20:00-04:00,2026-03-30,commodities,NGF,-1049.96,97900.5,-2099.5,-2.0995
3,2026-03-30T12:25:00-04:00,2026-03-30,commodities,SIF,-859.38,97041.12,-2958.88,-2.9589
4,2026-03-30T12:30:00-04:00,2026-03-30,commodities,GCF,-390.52,96650.6,-3349.4,-3.3494
5,2026-03-30T13:00:00-04:00,2026-03-30,commodities,HGF,-1049.77,95600.83,-4399.17,-4.3992
6,2026-03-30T13:35:00-04:00,2026-03-30,commodities,NGF,-1049.93,94550.9,-5449.1,-5.4491
7,2026-03-30T14:00:00-04:00,2026-03-30,commodities,NGF,-1049.85,93501.05,-6498.95,-6.499
8,2026-03-30T14:20:00-04:00,2026-03-30,commodities,CLF,-882.6,92618.45,-7381.55,-7.3816
9,2026-03-30T14:30:00-04:00,2026-03-30,commodities,CLF,-1016.46,91601.99,-8398.01,-8.398
10,2026-03-30T15:20:00-04:00,2026-03-30,commodities,CLF,268.78,91870.77,-8129.23,-8.1292
11,2026-03-30T15:20:00-04:00,2026-03-30,commodities,GCF,661.91,92532.68,-7467.32,-7.4673
12,2026-03-30T15:20:00-04:00,2026-03-30,commodities,HGF,-978.8,91553.88,-8446.12,-8.4461
13,2026-03-30T15:20:00-04:00,2026-03-30,commodities,SIF,638.88,92192.76,-7807.24,-7.8072
14,2026-03-31T09:30:00-04:00,2026-03-31,commodities,HGF,-1049.89,91142.87,-8857.13,-8.8571
15,2026-03-31T10:40:00-04:00,2026-03-31,commodities,CLF,-1049.11,90093.76,-9906.24,-9.9062
16,2026-03-31T12:30:00-04:00,2026-03-31,commodities,NGF,-1049.69,89044.07,-10955.93,-10.9559
17,2026-03-31T12:35:00-04:00,2026-03-31,commodities,CLF,-1048.89,87995.18,-12004.82,-12.0048
18,2026-03-31T12:35:00-04:00,2026-03-31,commodities,NGF,-1049.62,86945.56,-13054.44,-13.0544
19,2026-03-31T12:45:00-04:00,2026-03-31,commodities,CLF,-1049.27,85896.29,-14103.71,-14.1037
20,2026-03-31T14:10:00-04:00,2026-03-31,commodities,NGF,-1034.49,84861.8,-15138.2,-15.1382
21,2026-03-31T14:15:00-04:00,2026-03-31,commodities,NGF,-1026.03,83835.77,-16164.23,-16.1642
22,2026-03-31T15:20:00-04:00,2026-03-31,commodities,CLF,-383.03,83452.74,-16547.26,-16.5473
23,2026-03-31T15:20:00-04:00,2026-03-31,commodities,GCF,1879.9,85332.64,-14667.36,-14.6674
24,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-1014.31,84318.33,-15681.67,-15.6817
25,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-1011.2,83307.13,-16692.87,-16.6929
26,2026-03-31T15:20:00-04:00,2026-03-31,commodities,SIF,1563.5,84870.63,-15129.37,-15.1294
27,2026-04-01T10:20:00-04:00,2026-04-01,commodities,SIF,-1049.87,83820.76,-16179.24,-16.1792
28,2026-04-01T10:55:00-04:00,2026-04-01,commodities,HGF,-1049.85,82770.91,-17229.09,-17.2291
29,2026-04-01T11:10:00+05:30,2026-04-01,equity,RELIANCE_NS,-294.8,82476.11,-17523.89,-17.5239
30,2026-04-01T11:35:00-04:00,2026-04-01,commodities,CLF,46.32,82522.43,-17477.57,-17.4776
31,2026-04-01T11:50:00+05:30,2026-04-01,equity,HDFCBANK_NS,-527.25,81995.18,-18004.82,-18.0048
32,2026-04-01T12:00:00+05:30,2026-04-01,derivatives,CNXIT,-399.36,81595.82,-18404.18,-18.4042
33,2026-04-01T12:00:00+05:30,2026-04-01,equity,HDFCBANK_NS,-529.41,81066.41,-18933.59,-18.9336
34,2026-04-01T12:00:00+05:30,2026-04-01,equity,INFY_NS,-513.22,80553.19,-19446.81,-19.4468
35,2026-04-01T12:10:00+05:30,2026-04-01,equity,TCS_NS,-218.0,80335.19,-19664.81,-19.6648
36,2026-04-01T12:15:00+05:30,2026-04-01,derivatives,CNXFMCG,-239.0,80096.19,-19903.81,-19.9038
37,2026-04-01T12:20:00+05:30,2026-04-01,derivatives,CNXIT,-380.5,79715.69,-20284.31,-20.2843
38,2026-04-01T12:20:00+05:30,2026-04-01,equity,INFY_NS,-450.3,79265.39,-20734.61,-20.7346
39,2026-04-01T12:20:00+05:30,2026-04-01,equity,TCS_NS,-186.0,79079.39,-20920.61,-20.9206
40,2026-04-01T12:35:00+05:30,2026-04-01,derivatives,CNXAUTO,11.41,79090.8,-20909.2,-20.9092
41,2026-04-01T12:35:00+05:30,2026-04-01,equity,ICICIBANK_NS,-173.01,78917.79,-21082.21,-21.0822
42,2026-04-01T12:50:00+05:30,2026-04-01,equity,ICICIBANK_NS,-279.6,78638.19,-21361.81,-21.3618
43,2026-04-01T13:10:00-04:00,2026-04-01,commodities,CLF,-753.1,77885.09,-22114.91,-22.1149
44,2026-04-01T13:15:00+05:30,2026-04-01,equity,SBIN_NS,2149.79,80034.88,-19965.12,-19.9651
45,2026-04-01T13:20:00+05:30,2026-04-01,derivatives,NSEI,-292.79,79742.09,-20257.91,-20.2579
46,2026-04-01T13:25:00+05:30,2026-04-01,equity,RELIANCE_NS,-150.8,79591.29,-20408.71,-20.4087
47,2026-04-01T13:30:00+05:30,2026-04-01,equity,KOTAKBANK_NS,-521.19,79070.1,-20929.9,-20.9299
