date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-03-30,13,3,10,-7157.24,650.0,-7807.24,-7.8072,92192.76,-7807.24,-7.8072
2026-03-31,13,2,11,-6955.1,650.0,-7605.1,-8.2491,84587.66,-15412.34,-15.4123
2026-04-01,54,16,38,-8927.6,2700.0,-11627.6,-13.7462,72960.06,-27039.94,-27.0399
2026-04-02,36,15,21,3249.22,1800.0,1449.22,1.9863,74409.28,-25590.72,-25.5907
2026-04-06,56,12,44,-14917.14,2800.0,-17717.14,-23.8104,56692.14,-43307.86,-43.3079
2026-04-07,76,17,59,-8034.39,3800.0,-11834.39,-20.8748,44857.75,-55142.25,-55.1423
2026-04-08,48,12,36,-7047.06,2400.0,-9447.06,-21.06,35410.69,-64589.31,-64.5893
2026-04-09,56,17,39,-3185.53,2800.0,-5985.53,-16.9032,29425.16,-70574.84,-70.5748
2026-04-10,73,15,58,-12117.29,3650.0,-15767.29,-53.5844,13657.87,-86342.13,-86.3421
2026-04-13,54,13,41,-2248.3,2700.0,-4948.3,-36.2304,8709.57,-91290.43,-91.2904
2026-04-14,9,0,9,-8353.25,450.0,-8803.25,-101.0756,-93.68,-100093.68,-100.0937
2026-04-15,70,11,59,-17868.18,3500.0,-21368.18,22809.7566,-21461.86,-121461.86,-121.4619
2026-04-16,66,18,48,-9104.98,3300.0,-12404.98,57.8001,-33866.84,-133866.84,-133.8668
2026-04-17,69,14,55,-9407.05,3450.0,-12857.05,37.9635,-46723.89,-146723.89,-146.7239
2026-04-20,25,1,24,-14717.85,1250.0,-15967.85,34.1749,-62691.74,-162691.74,-162.6917
2026-04-21,49,10,39,-7822.66,2450.0,-10272.66,16.386,-72964.4,-172964.4,-172.9644
2026-04-22,63,19,44,-4522.09,3150.0,-7672.09,10.5148,-80636.49,-180636.49,-180.6365
2026-04-23,66,12,54,-11105.52,3300.0,-14405.52,17.8648,-95042.01,-195042.01,-195.042
2026-04-24,52,11,41,-12973.63,2600.0,-15573.63,16.386,-110615.64,-210615.64,-210.6156
2026-04-27,59,11,48,-8570.84,2950.0,-11520.84,10.4152,-122136.48,-222136.48,-222.1365
2026-04-28,54,11,43,-8984.36,2700.0,-11684.36,9.5666,-133820.84,-233820.84,-233.8208
2026-04-29,20,9,11,4360.34,1000.0,3360.34,-2.5111,-130460.5,-230460.5,-230.4605
