trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
1,2026-03-30T09:45:00-04:00,2026-03-30,commodities,CLF,942.0,100942.0,0.0,0.0
2,2026-03-30T09:55:00-04:00,2026-03-30,commodities,SIF,958.15,101900.15,0.0,0.0
3,2026-03-31T09:50:00-04:00,2026-03-31,commodities,GCF,314.73,102214.88,0.0,0.0
4,2026-03-31T10:10:00-04:00,2026-03-31,commodities,CLF,564.21,102779.09,0.0,0.0
5,2026-04-01T09:40:00-04:00,2026-04-01,commodities,SIF,-398.82,102380.27,-398.82,-0.388
6,2026-04-01T10:00:00-04:00,2026-04-01,commodities,GCF,-414.33,101965.94,-813.15,-0.7912
7,2026-04-01T10:20:00+05:30,2026-04-01,equity,HDFCBANK_NS,-1044.25,100921.69,-1857.4,-1.8072
8,2026-04-01T13:10:00+05:30,2026-04-01,derivatives,CNXAUTO,-583.82,100337.87,-2441.22,-2.3752
9,2026-04-01T13:15:00+05:30,2026-04-01,derivatives,NSEI,-436.87,99901.0,-2878.09,-2.8003
10,2026-04-01T13:40:00+05:30,2026-04-01,derivatives,NSEBANK,-462.08,99438.92,-3340.17,-3.2499
11,2026-04-01T15:20:00+05:30,2026-04-01,equity,BHARTIARTL_NS,951.89,100390.81,-2388.28,-2.3237
12,2026-04-01T15:20:00+05:30,2026-04-01,equity,RELIANCE_NS,-413.71,99977.1,-2801.99,-2.7262
13,2026-04-02T09:40:00-04:00,2026-04-02,commodities,CLF,-1043.47,98933.63,-3845.46,-3.7415
14,2026-04-02T09:40:00-04:00,2026-04-02,commodities,GCF,-332.63,98601.0,-4178.09,-4.0651
15,2026-04-02T13:00:00+05:30,2026-04-02,derivatives,NSEI,-813.49,97787.51,-4991.58,-4.8566
16,2026-04-02T13:00:00+05:30,2026-04-02,equity,LT_NS,-996.19,96791.32,-5987.77,-5.8259
17,2026-04-02T13:25:00+05:30,2026-04-02,derivatives,CNXAUTO,-745.75,96045.57,-6733.52,-6.5514
18,2026-04-02T13:25:00+05:30,2026-04-02,derivatives,NSEBANK,-680.24,95365.33,-7413.76,-7.2133
19,2026-04-02T13:35:00+05:30,2026-04-02,equity,SBIN_NS,-1022.13,94343.2,-8435.89,-8.2078
20,2026-04-02T13:35:00+05:30,2026-04-02,equity,TCS_NS,1876.43,96219.63,-6559.46,-6.3821
21,2026-04-02T15:10:00+05:30,2026-04-02,equity,INFY_NS,1874.64,98094.27,-4684.82,-4.5581
22,2026-04-02T15:20:00+05:30,2026-04-02,equity,RELIANCE_NS,-314.35,97779.92,-4999.17,-4.864
23,2026-04-06T09:25:00-04:00,2026-04-06,commodities,HGF,-261.84,97518.08,-5261.01,-5.1188
24,2026-04-06T10:10:00-04:00,2026-04-06,commodities,NGF,842.33,98360.41,-4418.68,-4.2992
25,2026-04-06T10:15:00-04:00,2026-04-06,commodities,CLF,-929.19,97431.22,-5347.87,-5.2033
26,2026-04-06T11:30:00-04:00,2026-04-06,commodities,GCF,-273.65,97157.57,-5621.52,-5.4695
27,2026-04-06T11:45:00+05:30,2026-04-06,equity,ICICIBANK_NS,-1052.01,96105.56,-6673.53,-6.4931
28,2026-04-06T12:25:00+05:30,2026-04-06,equity,HDFCBANK_NS,-1028.45,95077.11,-7701.98,-7.4937
29,2026-04-06T12:55:00+05:30,2026-04-06,derivatives,NSEI,-887.99,94189.12,-8589.97,-8.3577
30,2026-04-06T13:05:00+05:30,2026-04-06,equity,KOTAKBANK_NS,-1023.87,93165.25,-9613.84,-9.3539
31,2026-04-06T15:20:00+05:30,2026-04-06,equity,BHARTIARTL_NS,-394.73,92770.52,-10008.57,-9.7379
32,2026-04-06T15:20:00+05:30,2026-04-06,equity,RELIANCE_NS,947.25,93717.77,-9061.32,-8.8163
33,2026-04-07T10:00:00-04:00,2026-04-07,commodities,GCF,411.93,94129.7,-8649.39,-8.4155
34,2026-04-07T10:00:00-04:00,2026-04-07,commodities,SIF,1044.03,95173.73,-7605.36,-7.3997
35,2026-04-08T10:15:00-04:00,2026-04-08,commodities,SIF,883.3,96057.03,-6722.06,-6.5403
36,2026-04-08T15:20:00+05:30,2026-04-08,derivatives,NSEI,265.97,96323.0,-6456.09,-6.2815
37,2026-04-08T15:20:00+05:30,2026-04-08,equity,HDFCBANK_NS,356.97,96679.97,-6099.12,-5.9342
38,2026-04-08T15:20:00+05:30,2026-04-08,equity,LT_NS,-268.64,96411.33,-6367.76,-6.1956
39,2026-04-09T09:35:00-04:00,2026-04-09,commodities,SIF,360.94,96772.27,-6006.82,-5.8444
40,2026-04-09T10:00:00-04:00,2026-04-09,commodities,NGF,440.81,97213.08,-5566.01,-5.4155
41,2026-04-09T10:30:00+05:30,2026-04-09,derivatives,NSEBANK,-436.25,96776.83,-6002.26,-5.84
42,2026-04-09T12:55:00+05:30,2026-04-09,equity,INFY_NS,-1038.78,95738.05,-7041.04,-6.8507
43,2026-04-09T15:20:00+05:30,2026-04-09,equity,HDFCBANK_NS,642.79,96380.84,-6398.25,-6.2252
44,2026-04-09T15:20:00+05:30,2026-04-09,equity,ITC_NS,-624.37,95756.47,-7022.62,-6.8327
45,2026-04-09T15:20:00+05:30,2026-04-09,equity,RELIANCE_NS,567.34,96323.81,-6455.28,-6.2807
46,2026-04-10T09:25:00+05:30,2026-04-10,equity,BHARTIARTL_NS,-378.45,95945.36,-6833.73,-6.6489
47,2026-04-10T09:40:00-04:00,2026-04-10,commodities,SIF,-420.31,95525.05,-7254.04,-7.0579
48,2026-04-10T15:20:00+05:30,2026-04-10,derivatives,CNXIT,-103.68,95421.37,-7357.72,-7.1588
49,2026-04-10T15:20:00+05:30,2026-04-10,derivatives,NSEBANK,257.46,95678.83,-7100.26,-6.9083
50,2026-04-10T15:20:00+05:30,2026-04-10,derivatives,NSEI,229.74,95908.57,-6870.52,-6.6847
51,2026-04-10T15:20:00+05:30,2026-04-10,equity,ICICIBANK_NS,1154.19,97062.76,-5716.33,-5.5618
52,2026-04-10T15:20:00+05:30,2026-04-10,equity,INFY_NS,595.4,97658.16,-5120.93,-4.9825
53,2026-04-10T15:20:00+05:30,2026-04-10,equity,LT_NS,358.77,98016.93,-4762.16,-4.6334
54,2026-04-10T15:20:00+05:30,2026-04-10,equity,TCS_NS,138.4,98155.33,-4623.76,-4.4987
55,2026-04-10T15:20:00-04:00,2026-04-10,commodities,GCF,-225.77,97929.56,-4849.53,-4.7184
56,2026-04-13T10:55:00-04:00,2026-04-13,commodities,SIF,-282.22,97647.34,-5131.75,-4.993
57,2026-04-14T09:30:00-04:00,2026-04-14,commodities,GCF,-309.4,97337.94,-5441.15,-5.294
58,2026-04-14T10:05:00-04:00,2026-04-14,commodities,CLF,1807.32,99145.26,-3633.83,-3.5356
59,2026-04-14T10:25:00-04:00,2026-04-14,commodities,SIF,917.31,100062.57,-2716.52,-2.6431
60,2026-04-15T09:55:00-04:00,2026-04-15,commodities,CLF,-658.83,99403.74,-3375.35,-3.2841
61,2026-04-15T10:35:00-04:00,2026-04-15,commodities,NGF,-660.44,98743.3,-4035.79,-3.9267
62,2026-04-15T11:35:00+05:30,2026-04-15,equity,INFY_NS,-1024.47,97718.83,-5060.26,-4.9234
63,2026-04-15T11:35:00-04:00,2026-04-15,commodities,SIF,-328.17,97390.66,-5388.43,-5.2427
64,2026-04-15T15:20:00+05:30,2026-04-15,derivatives,CNXFMCG,-325.41,97065.25,-5713.84,-5.5593
65,2026-04-15T15:20:00+05:30,2026-04-15,equity,ITC_NS,-330.8,96734.45,-6044.64,-5.8812
66,2026-04-15T15:20:00+05:30,2026-04-15,equity,LT_NS,-40.18,96694.27,-6084.82,-5.9203
67,2026-04-16T09:35:00-04:00,2026-04-16,commodities,CLF,-558.67,96135.6,-6643.49,-6.4639
68,2026-04-16T09:45:00-04:00,2026-04-16,commodities,SIF,-314.11,95821.49,-6957.6,-6.7695
69,2026-04-16T11:10:00+05:30,2026-04-16,equity,ITC_NS,-550.6,95270.89,-7508.2,-7.3052
70,2026-04-16T12:00:00+05:30,2026-04-16,derivatives,NSEI,432.35,95703.24,-7075.85,-6.8845
71,2026-04-16T13:05:00+05:30,2026-04-16,equity,BHARTIARTL_NS,1188.09,96891.33,-5887.76,-5.7286
72,2026-04-16T15:20:00+05:30,2026-04-16,equity,KOTAKBANK_NS,751.93,97643.26,-5135.83,-4.997
73,2026-04-16T15:20:00+05:30,2026-04-16,equity,RELIANCE_NS,-558.14,97085.12,-5693.97,-5.54
74,2026-04-17T09:45:00-04:00,2026-04-17,commodities,NGF,527.57,97612.69,-5166.4,-5.0267
75,2026-04-17T10:00:00-04:00,2026-04-17,commodities,GCF,-577.53,97035.16,-5743.93,-5.5886
76,2026-04-17T10:15:00-04:00,2026-04-17,commodities,CLF,-1044.49,95990.67,-6788.42,-6.6049
77,2026-04-17T14:25:00-04:00,2026-04-17,commodities,SIF,-788.06,95202.61,-7576.48,-7.3716
78,2026-04-17T15:20:00+05:30,2026-04-17,derivatives,CNXFMCG,723.17,95925.78,-6853.31,-6.668
79,2026-04-17T15:20:00+05:30,2026-04-17,equity,KOTAKBANK_NS,872.74,96798.52,-5980.57,-5.8189
80,2026-04-17T15:20:00+05:30,2026-04-17,equity,RELIANCE_NS,900.93,97699.45,-5079.64,-4.9423
81,2026-04-20T10:00:00-04:00,2026-04-20,commodities,NGF,-718.02,96981.43,-5797.66,-5.6409
82,2026-04-20T10:20:00-04:00,2026-04-20,commodities,SIF,-238.72,96742.71,-6036.38,-5.8732
83,2026-04-20T10:50:00-04:00,2026-04-20,commodities,HGF,-358.79,96383.92,-6395.17,-6.2222
84,2026-04-20T15:20:00+05:30,2026-04-20,equity,BHARTIARTL_NS,397.16,96781.08,-5998.01,-5.8358
85,2026-04-20T15:20:00+05:30,2026-04-20,equity,INFY_NS,151.12,96932.2,-5846.89,-5.6888
86,2026-04-20T15:20:00+05:30,2026-04-20,equity,ITC_NS,145.52,97077.72,-5701.37,-5.5472
87,2026-04-20T15:20:00+05:30,2026-04-20,equity,KOTAKBANK_NS,44.93,97122.65,-5656.44,-5.5035
88,2026-04-21T09:50:00+05:30,2026-04-21,equity,ITC_NS,-397.7,96724.95,-6054.14,-5.8904
89,2026-04-21T09:50:00-04:00,2026-04-21,commodities,NGF,-344.87,96380.08,-6399.01,-6.226
90,2026-04-21T11:30:00+05:30,2026-04-21,equity,RELIANCE_NS,-645.06,95735.02,-7044.07,-6.8536
91,2026-04-21T12:05:00+05:30,2026-04-21,equity,HDFCBANK_NS,-831.78,94903.24,-7875.85,-7.6629
92,2026-04-21T12:05:00+05:30,2026-04-21,equity,ICICIBANK_NS,-1042.75,93860.49,-8918.6,-8.6774
93,2026-04-21T15:20:00+05:30,2026-04-21,derivatives,CNXAUTO,-285.18,93575.31,-9203.78,-8.9549
94,2026-04-21T15:20:00+05:30,2026-04-21,derivatives,NSEI,335.31,93910.62,-8868.47,-8.6287
95,2026-04-21T15:20:00+05:30,2026-04-21,equity,BHARTIARTL_NS,-105.95,93804.67,-8974.42,-8.7318
