date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-04-15,5,2,3,-6718.49,2697.4,-9415.89,-0.9416,990584.11,-9415.89,-0.9416
2026-04-22,1,1,0,9143.1,493.34,8649.76,0.8732,999233.87,-766.13,-0.0766
2026-04-23,3,3,0,9541.69,1800.22,7741.47,0.7747,1006975.34,0.0,0.0
2026-04-28,2,1,1,-6291.97,1206.81,-7498.78,-0.7447,999476.56,-7498.78,-0.7447
2026-04-29,2,0,2,-15904.16,1201.83,-17105.99,-1.7115,982370.57,-24604.77,-2.4434
