date,status,trades,gap_events,long_trades,short_trades,stop_exits,target_exits,gap_exits,end_of_data_exits,winning_trades,losing_trades,break_even_trades,total_points,average_points,max_profit_points,max_loss_points,total_pnl_usd,average_pnl_usd,max_profit_usd,max_loss_usd,ending_equity,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,max_drawdown_usd,max_drawdown_pct,remarks
2025-05-15,TRADED,5,0,3,2,5,0,0,0,1,4,0,-862.21,-172.44,209.24,-388.49,-8344.44,-1668.89,2030.11,-3761.29,991655.57,1,3,865.96,8395.47,0.8395,
2025-05-16,TRADED,7,0,5,2,7,0,0,0,1,6,0,-1224.10,-174.87,131.38,-475.40,-11759.31,-1679.90,1270.22,-4561.06,979896.25,1,5,1283.18,12329.75,1.2426,
2025-05-17,TRADED,6,0,2,4,5,1,0,0,2,4,0,-300.55,-50.09,500.51,-406.64,-2933.54,-488.92,4825.62,-3936.45,976962.72,1,3,801.06,7759.15,0.7880,
2025-05-18,TRADED,8,0,5,3,5,3,0,0,3,5,0,2354.46,294.31,1911.71,-216.97,22661.30,2832.66,18410.69,-2098.20,999624.03,2,4,460.77,4461.49,0.4567,
2025-05-19,TRADED,2,0,2,0,1,1,0,0,1,1,0,937.24,468.62,1100.80,-163.56,8984.64,4492.32,10547.44,-1562.80,1008608.66,1,1,163.56,1562.81,0.1563,
2025-05-20,TRADED,7,0,2,5,6,1,0,0,1,6,0,-792.75,-113.25,88.25,-190.74,-7535.06,-1076.44,838.53,-1812.43,1001073.59,1,3,792.75,7535.07,0.7471,
