period,days,held_days,flat_days,skipped_days,trades,gap_events,long_trades,short_trades,stop_exits,target_exits,gap_exits,end_of_data_exits,winning_days,losing_days,break_even_days,total_points,average_points,total_pnl_usd,average_pnl_usd,ending_equity,max_profit_date,max_profit_points,max_profit_usd,max_loss_date,max_loss_points,max_loss_usd,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,max_drawdown_usd,max_drawdown_pct
2021,234,2,14,0,1754,1,880,874,1403,351,0,0,107,111,0,-11114.47,-50.98,-255880.79,-1173.77,744119.19,2021-10-26,2345.99,37566.65,2021-09-25,-1538.95,-36319.51,6,5,18570.82,392223.64,38.5260
2022,365,4,18,0,3248,0,1653,1595,2661,587,0,0,147,196,0,-15529.74,-45.28,-399878.18,-1165.83,344241.19,2022-07-13,980.33,49968.82,2022-07-01,-839.29,-43347.73,4,10,16557.79,441609.80,59.0858
2023,365,2,11,0,3368,2,1713,1655,2688,678,2,0,163,189,0,-1669.83,-4.74,-9697.06,-27.55,334544.15,2023-02-21,1034.56,41799.53,2023-05-09,-637.44,-23036.65,8,5,7449.71,227732.46,42.3421
2024,366,6,10,1,3092,3,1556,1536,2481,610,1,0,170,179,0,-11431.30,-32.75,-207724.29,-595.20,126819.51,2024-12-18,4028.82,38241.22,2024-02-22,-1821.16,-35335.85,7,9,16679.21,320100.31,92.0999
2025,365,4,6,0,3073,1,1605,1468,2468,604,1,0,160,195,0,-22752.27,-64.09,-222082.13,-625.58,-95262.88,2025-06-25,2783.71,26274.05,2025-11-22,-3047.44,-36130.95,6,9,33811.56,341621.80,230.2005
2026,130,0,3,0,1018,1,505,513,825,192,0,1,61,66,0,-3034.89,-23.90,-52410.92,-412.68,-147673.72,2026-01-02,2968.84,33535.86,2026-01-23,-3070.90,-34323.80,6,6,12795.97,177251.54,0.0000
