date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-04-01,15,8,7,3190.1,9025.79,-5835.69,-0.5836,994164.31,-5835.69,-0.5836
2026-04-02,5,5,0,12211.42,2996.99,9214.43,0.9269,1003378.74,0.0,0.0
2026-04-06,9,3,6,-9051.64,5450.9,-14502.54,-1.4454,988876.2,-14502.54,-1.4454
2026-04-07,21,7,14,-18659.97,12664.15,-31324.12,-3.1676,957552.08,-45826.66,-4.5672
2026-04-08,6,3,3,212.46,3570.1,-3357.64,-0.3506,954194.44,-49184.3,-4.9019
2026-04-09,20,11,9,5719.25,11996.18,-6276.93,-0.6578,947917.51,-55461.23,-5.5274
2026-04-10,14,6,8,4678.09,8390.8,-3712.71,-0.3917,944204.8,-59173.94,-5.8975
2026-04-13,21,4,17,-28191.99,12668.27,-40860.26,-4.3275,903344.54,-100034.2,-9.9697
2026-04-15,19,3,16,-23089.78,11297.92,-34387.7,-3.8067,868956.84,-134421.9,-13.3969
2026-04-16,17,10,7,741.03,10166.28,-9425.25,-1.0847,859531.59,-143847.15,-14.3363
2026-04-17,21,6,15,-16765.07,12607.93,-29373.0,-3.4173,830158.59,-173220.15,-17.2637
2026-04-21,8,5,3,796.51,4841.49,-4044.98,-0.4873,826113.61,-177265.13,-17.6668
2026-04-22,21,11,10,5849.61,12585.95,-6736.34,-0.8154,819377.27,-184001.47,-18.3382
2026-04-23,11,5,6,-5148.75,6603.59,-11752.34,-1.4343,807624.93,-195753.81,-19.5095
2026-04-24,12,5,7,-3087.9,7141.35,-10229.25,-1.2666,797395.68,-205983.06,-20.5289
2026-04-27,10,4,6,-3798.95,5986.33,-9785.28,-1.2272,787610.4,-215768.34,-21.5042
2026-04-28,15,5,10,-8142.48,9026.13,-17168.61,-2.1798,770441.79,-232936.95,-23.2153
2026-04-29,10,9,1,14493.56,6013.32,8480.24,1.1007,778922.03,-224456.71,-22.3701
