trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
1,2026-04-01T11:00:00+05:30,2026-04-01,derivatives,CNXAUTO,3606.32,1003606.32,0.0,0.0
2,2026-04-01T11:00:00+05:30,2026-04-01,derivatives,CNXFMCG,3214.96,1006821.28,0.0,0.0
3,2026-04-01T12:00:00+05:30,2026-04-01,derivatives,CNXIT,-4451.97,1002369.31,-4451.97,-0.4422
4,2026-04-01T12:20:00+05:30,2026-04-01,derivatives,CNXIT,-4242.95,998126.36,-8694.92,-0.8636
5,2026-04-01T12:45:00+05:30,2026-04-01,derivatives,NSEBANK,2373.28,1000499.64,-6321.64,-0.6279
6,2026-04-01T13:05:00+05:30,2026-04-01,derivatives,CNXIT,2109.51,1002609.15,-4212.13,-0.4184
7,2026-04-01T13:10:00+05:30,2026-04-01,derivatives,CNXAUTO,2156.63,1004765.78,-2055.5,-0.2042
8,2026-04-01T13:20:00+05:30,2026-04-01,derivatives,NSEI,-3211.85,1001553.93,-5267.35,-0.5232
9,2026-04-01T13:35:00+05:30,2026-04-01,derivatives,CNXFMCG,-3500.28,998053.65,-8767.63,-0.8708
10,2026-04-01T13:40:00+05:30,2026-04-01,derivatives,NSEI,1004.32,999057.97,-7763.31,-0.7711
11,2026-04-01T14:10:00+05:30,2026-04-01,derivatives,CNXFMCG,-3345.09,995712.88,-11108.4,-1.1033
12,2026-04-01T14:10:00+05:30,2026-04-01,derivatives,NSEBANK,-4035.82,991677.06,-15144.22,-1.5042
13,2026-04-01T14:15:00+05:30,2026-04-01,derivatives,CNXAUTO,2440.53,994117.59,-12703.69,-1.2618
14,2026-04-01T14:35:00+05:30,2026-04-01,derivatives,NSEBANK,-2177.09,991940.5,-14880.78,-1.478
15,2026-04-01T14:40:00+05:30,2026-04-01,derivatives,NSEBANK,2223.81,994164.31,-12656.97,-1.2571
16,2026-04-02T11:30:00+05:30,2026-04-02,derivatives,CNXIT,3103.27,997267.58,-9553.7,-0.9489
17,2026-04-02T12:30:00+05:30,2026-04-02,derivatives,CNXAUTO,1963.8,999231.38,-7589.9,-0.7538
18,2026-04-02T12:35:00+05:30,2026-04-02,derivatives,CNXFMCG,1450.25,1000681.63,-6139.65,-0.6098
19,2026-04-02T12:35:00+05:30,2026-04-02,derivatives,NSEI,929.17,1001610.8,-5210.48,-0.5175
20,2026-04-02T13:00:00+05:30,2026-04-02,derivatives,NSEBANK,1767.94,1003378.74,-3442.54,-0.3419
21,2026-04-06T10:15:00+05:30,2026-04-06,derivatives,NSEI,-4915.1,998463.64,-8357.64,-0.8301
22,2026-04-06T11:05:00+05:30,2026-04-06,derivatives,NSEI,-3214.1,995249.54,-11571.74,-1.1493
23,2026-04-06T11:45:00+05:30,2026-04-06,derivatives,NSEI,-4245.95,991003.59,-15817.69,-1.5711
24,2026-04-06T11:50:00+05:30,2026-04-06,derivatives,CNXAUTO,-5317.33,985686.26,-21135.02,-2.0992
25,2026-04-06T12:20:00+05:30,2026-04-06,derivatives,NSEI,1812.71,987498.97,-19322.31,-1.9191
26,2026-04-06T12:40:00+05:30,2026-04-06,derivatives,CNXFMCG,-2321.42,985177.55,-21643.73,-2.1497
27,2026-04-06T12:55:00+05:30,2026-04-06,derivatives,CNXAUTO,2715.85,987893.4,-18927.88,-1.88
28,2026-04-06T12:55:00+05:30,2026-04-06,derivatives,CNXFMCG,1641.92,989535.32,-17285.96,-1.7169
29,2026-04-06T15:20:00+05:30,2026-04-06,derivatives,CNXIT,-659.12,988876.2,-17945.08,-1.7824
30,2026-04-07T09:25:00+05:30,2026-04-07,derivatives,CNXAUTO,-5256.12,983620.08,-23201.2,-2.3044
31,2026-04-07T09:25:00+05:30,2026-04-07,derivatives,CNXIT,2250.14,985870.22,-20951.06,-2.0809
32,2026-04-07T09:40:00+05:30,2026-04-07,derivatives,NSEBANK,3511.07,989381.29,-17439.99,-1.7322
33,2026-04-07T10:15:00+05:30,2026-04-07,derivatives,CNXFMCG,-5165.53,984215.76,-22605.52,-2.2452
34,2026-04-07T10:15:00+05:30,2026-04-07,derivatives,NSEI,-3683.49,980532.27,-26289.01,-2.6111
35,2026-04-07T10:55:00+05:30,2026-04-07,derivatives,CNXFMCG,-4533.96,975998.31,-30822.97,-3.0614
36,2026-04-07T10:55:00+05:30,2026-04-07,derivatives,NSEI,-4312.41,971685.9,-35135.38,-3.4897
37,2026-04-07T11:20:00+05:30,2026-04-07,derivatives,CNXFMCG,-4119.53,967566.37,-39254.91,-3.8989
38,2026-04-07T11:20:00+05:30,2026-04-07,derivatives,NSEI,-3945.64,963620.73,-43200.55,-4.2908
39,2026-04-07T11:55:00+05:30,2026-04-07,derivatives,CNXAUTO,2290.52,965911.25,-40910.03,-4.0633
40,2026-04-07T12:10:00+05:30,2026-04-07,derivatives,NSEBANK,-1807.37,964103.88,-42717.4,-4.2428
41,2026-04-07T12:25:00+05:30,2026-04-07,derivatives,CNXFMCG,2203.06,966306.94,-40514.34,-4.024
42,2026-04-07T12:50:00+05:30,2026-04-07,derivatives,NSEBANK,-2360.66,963946.28,-42875.0,-4.2585
43,2026-04-07T13:00:00+05:30,2026-04-07,derivatives,NSEBANK,-2470.94,961475.34,-45345.94,-4.5039
44,2026-04-07T13:15:00+05:30,2026-04-07,derivatives,NSEBANK,-3056.96,958418.38,-48402.9,-4.8075
45,2026-04-07T13:30:00+05:30,2026-04-07,derivatives,NSEBANK,1559.79,959978.17,-46843.11,-4.6526
46,2026-04-07T13:30:00+05:30,2026-04-07,derivatives,NSEI,1828.26,961806.43,-45014.85,-4.471
47,2026-04-07T14:35:00+05:30,2026-04-07,derivatives,CNXIT,-1690.66,960115.77,-46705.51,-4.6389
48,2026-04-07T14:40:00+05:30,2026-04-07,derivatives,CNXIT,-2018.55,958097.22,-48724.06,-4.8394
49,2026-04-07T14:45:00+05:30,2026-04-07,derivatives,CNXIT,-1949.45,956147.77,-50673.51,-5.033
50,2026-04-07T14:55:00+05:30,2026-04-07,derivatives,CNXIT,1404.31,957552.08,-49269.2,-4.8935
51,2026-04-08T10:45:00+05:30,2026-04-08,derivatives,CNXIT,-4952.7,952599.38,-54221.9,-5.3855
52,2026-04-08T11:45:00+05:30,2026-04-08,derivatives,CNXIT,2846.4,955445.78,-51375.5,-5.1027
53,2026-04-08T13:25:00+05:30,2026-04-08,derivatives,CNXFMCG,-1875.58,953570.2,-53251.08,-5.289
54,2026-04-08T13:45:00+05:30,2026-04-08,derivatives,CNXFMCG,1071.22,954641.42,-52179.86,-5.1826
