trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
1,2026-04-01T12:00:00+05:30,2026-04-01,derivatives,CNXIT,-4451.97,995548.03,-4451.97,-0.4452
2,2026-04-01T12:15:00+05:30,2026-04-01,derivatives,CNXFMCG,-2581.43,992966.6,-7033.4,-0.7033
3,2026-04-01T12:20:00+05:30,2026-04-01,derivatives,CNXIT,-4242.95,988723.65,-11276.35,-1.1276
4,2026-04-01T12:35:00+05:30,2026-04-01,derivatives,CNXAUTO,14.31,988737.96,-11262.04,-1.1262
5,2026-04-01T13:20:00+05:30,2026-04-01,derivatives,NSEI,-3211.85,985526.11,-14473.89,-1.4474
6,2026-04-01T13:35:00+05:30,2026-04-01,derivatives,CNXFMCG,-3500.28,982025.83,-17974.17,-1.7974
7,2026-04-01T13:40:00+05:30,2026-04-01,derivatives,CNXAUTO,-3959.65,978066.18,-21933.82,-2.1934
8,2026-04-01T13:40:00+05:30,2026-04-01,derivatives,CNXIT,8346.8,986412.98,-13587.02,-1.3587
9,2026-04-01T13:40:00+05:30,2026-04-01,derivatives,NSEBANK,-3768.58,982644.4,-17355.6,-1.7356
10,2026-04-01T14:10:00+05:30,2026-04-01,derivatives,CNXFMCG,-3345.09,979299.31,-20700.69,-2.0701
11,2026-04-01T14:10:00+05:30,2026-04-01,derivatives,NSEBANK,-4035.82,975263.49,-24736.51,-2.4737
12,2026-04-01T14:35:00+05:30,2026-04-01,derivatives,NSEBANK,-2177.09,973086.4,-26913.6,-2.6914
13,2026-04-01T14:45:00+05:30,2026-04-01,derivatives,CNXAUTO,9371.34,982457.74,-17542.26,-1.7542
14,2026-04-01T14:45:00+05:30,2026-04-01,derivatives,NSEI,5118.36,987576.1,-12423.9,-1.2424
15,2026-04-01T15:20:00+05:30,2026-04-01,derivatives,NSEBANK,2640.2,990216.3,-9783.7,-0.9784
16,2026-04-02T13:15:00+05:30,2026-04-02,derivatives,CNXIT,11064.6,1001280.9,0.0,0.0
17,2026-04-02T13:20:00+05:30,2026-04-02,derivatives,CNXAUTO,7916.48,1009197.38,0.0,0.0
18,2026-04-02T13:20:00+05:30,2026-04-02,derivatives,NSEI,4827.27,1014024.65,0.0,0.0
19,2026-04-02T13:30:00+05:30,2026-04-02,derivatives,NSEBANK,6839.31,1020863.96,0.0,0.0
20,2026-04-02T14:00:00+05:30,2026-04-02,derivatives,CNXFMCG,6102.33,1026966.29,0.0,0.0
21,2026-04-06T10:15:00+05:30,2026-04-06,derivatives,NSEI,-4915.1,1022051.19,-4915.1,-0.4786
22,2026-04-06T11:05:00+05:30,2026-04-06,derivatives,NSEI,-3214.1,1018837.09,-8129.2,-0.7916
23,2026-04-06T11:45:00+05:30,2026-04-06,derivatives,NSEI,-4245.95,1014591.14,-12375.15,-1.205
24,2026-04-06T11:50:00+05:30,2026-04-06,derivatives,CNXAUTO,-5317.33,1009273.81,-17692.48,-1.7228
25,2026-04-06T12:40:00+05:30,2026-04-06,derivatives,CNXFMCG,-2321.42,1006952.39,-20013.9,-1.9488
26,2026-04-06T13:10:00+05:30,2026-04-06,derivatives,NSEI,7583.34,1014535.73,-12430.56,-1.2104
