date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-04-01,15,6,9,-187.59,9024.37,-9211.96,-0.9212,990788.04,-9211.96,-0.9212
2026-04-02,5,5,0,25986.39,3004.2,22982.19,2.3196,1013770.23,0.0,0.0
2026-04-06,9,3,6,11.0,5455.64,-5444.64,-0.5371,1008325.59,-5444.64,-0.5371
2026-04-07,21,7,14,-6591.43,12674.0,-19265.43,-1.9106,989060.16,-24710.07,-2.4374
2026-04-08,6,2,4,-2560.06,3568.21,-6128.27,-0.6196,982931.89,-30838.34,-3.0419
2026-04-09,20,9,11,18855.61,11997.95,6857.66,0.6977,989789.55,-23980.68,-2.3655
2026-04-10,14,4,10,3196.54,8385.12,-5188.58,-0.5242,984600.97,-29169.26,-2.8773
2026-04-13,21,2,19,-32666.55,12674.89,-45341.44,-4.6051,939259.53,-74510.7,-7.3499
2026-04-15,19,0,19,-28821.07,11296.84,-40117.91,-4.2712,899141.62,-114628.61,-11.3072
2026-04-16,17,7,10,3022.79,10164.71,-7141.92,-0.7943,891999.7,-121770.53,-12.0116
2026-04-17,21,4,17,-20806.84,12614.37,-33421.21,-3.7468,858578.49,-155191.74,-15.3084
2026-04-21,8,2,6,-275.38,4845.79,-5121.17,-0.5965,853457.32,-160312.91,-15.8135
2026-04-22,21,9,12,20916.12,12582.2,8333.92,0.9765,861791.24,-151978.99,-14.9915
2026-04-23,11,2,9,-9679.89,6601.17,-16281.06,-1.8892,845510.18,-168260.05,-16.5975
2026-04-24,12,3,9,-7573.42,7142.72,-14716.14,-1.7405,830794.04,-182976.19,-18.0491
2026-04-27,10,3,7,-1333.0,5991.69,-7324.69,-0.8816,823469.35,-190300.88,-18.7716
2026-04-28,15,2,13,-11800.7,9022.39,-20823.09,-2.5287,802646.26,-211123.97,-20.8256
2026-04-29,10,9,1,33394.87,6017.4,27377.47,3.4109,830023.73,-183746.5,-18.1251
