rank_type,rank,target_level,market,instrument,session_date,signal,original_signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,slippage_points,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
BEST,1,3,derivatives,CNXIT,2026-04-22,SELL,SELL,SHORT,2026-04-22T09:15:00+05:30,2026-04-22T09:20:00+05:30,30819.25,30814.0,30993.818383,30295.544852,30644.681617,30470.113234,30295.544852,30120.976469,29946.408086,116.378922,174.568383,31535.746741,31629.862868,30846.349609,11.9263,-73.037,-23.831793,25.1583,0.0,0.0,0.0,85.71,STRONG BEAR,32,986048.0,5914.19,5.0,3,30,2026-04-22T11:45:00+05:30,30300.544852,TP3,16430.56,596.27,15834.29,1.6058,2.6773
BEST,2,3,derivatives,CNXIT,2026-04-10,SELL,SELL,SHORT,2026-04-10T09:15:00+05:30,2026-04-10T09:20:00+05:30,31172.0,31165.199219,31318.3709,30732.887299,31025.6291,30879.258199,30732.887299,30586.516398,30440.145498,97.5806,146.3709,31526.344883,31547.497121,31247.633464,26.313,-6.793599,16.989541,18.3217,0.0,0.0,0.0,71.43,STRONG BEAR,32,997286.38,5061.49,5.0,3,6,2026-04-10T09:45:00+05:30,30737.887299,TP3,13673.98,604.06,13069.92,1.3105,2.5822
BEST,3,3,derivatives,CNXIT,2026-04-02,BUY,BUY,LONG,2026-04-02T10:45:00+05:30,2026-04-02T10:50:00+05:30,29633.650391,29637.050781,29512.96121,29995.717932,29754.339571,29875.028752,29995.717932,30116.407113,30237.096293,80.459454,120.68918,29583.731,29578.025932,29534.920127,53.5079,-13.454675,-38.297293,23.7962,0.0,0.0,71.43,0.0,STRONG BULL,33,978022.68,4259.96,5.0,3,30,2026-04-02T13:15:00+05:30,29990.717932,TP3,11671.02,606.42,11064.6,1.1313,2.5973
BEST,4,3,derivatives,CNXAUTO,2026-04-09,SELL,SELL,SHORT,2026-04-09T09:35:00+05:30,2026-04-09T09:40:00+05:30,25950.550781,25945.5,26046.55416,25662.540644,25854.547402,25758.544023,25662.540644,25566.537265,25470.533886,64.002253,96.003379,26021.574031,26024.488903,26026.85013,39.4535,1.854903,6.851165,33.9883,0.0,0.0,0.0,85.71,STRONG BEAR,38,985929.0,4030.06,5.0,3,5,2026-04-09T10:00:00+05:30,25667.540644,TP3,10562.46,599.27,9963.19,1.0105,2.4722
BEST,5,3,derivatives,CNXAUTO,2026-04-01,SELL,SELL,SHORT,2026-04-01T13:45:00+05:30,2026-04-01T13:50:00+05:30,24388.050781,24383.0,24472.528705,24134.617011,24303.572858,24219.094934,24134.617011,24050.139087,23965.661163,56.318616,84.477924,24424.727734,24428.786622,24432.874538,45.2832,0.895482,10.600733,19.0179,0.0,0.0,0.0,71.43,STRONG BEAR,41,999703.0,3875.68,5.0,3,12,2026-04-01T14:45:00+05:30,24139.617011,TP3,9978.7,607.36,9371.34,0.9374,2.418
BEST,6,3,derivatives,CNXAUTO,2026-04-07,BUY,BUY,LONG,2026-04-07T11:35:00+05:30,2026-04-07T11:40:00+05:30,24127.5,24134.949219,24044.346846,24376.959462,24210.653154,24293.806308,24376.959462,24460.112616,24543.26577,55.435436,83.153154,24096.111196,24093.917074,24055.509159,53.4863,-6.785992,-18.705608,15.8239,0.0,0.0,71.43,0.0,STRONG BULL,41,989532.92,3919.7,5.0,3,40,2026-04-07T14:55:00+05:30,24371.959462,TP3,9717.42,611.91,9105.51,0.9202,2.323
BEST,7,3,derivatives,CNXIT,2026-04-07,BUY,BUY,LONG,2026-04-07T09:20:00+05:30,2026-04-07T09:25:00+05:30,30724.699219,30735.400391,30619.777151,31039.465422,30829.621287,30934.543354,31039.465422,31144.38749,31249.309558,69.948045,104.922068,30637.742827,30636.957913,30597.657878,60.148,-0.205577,-3.293305,19.0136,0.0,0.0,71.43,0.0,STRONG BULL,32,983532.81,3859.94,5.0,3,8,2026-04-07T10:00:00+05:30,31034.465422,TP3,9570.08,608.44,8961.64,0.9112,2.3217
BEST,8,3,derivatives,CNXIT,2026-04-27,BUY,BUY,LONG,2026-04-27T09:15:00+05:30,2026-04-27T09:20:00+05:30,28821.550781,28820.75,28729.019777,29099.143793,28914.081785,29006.612789,29099.143793,29191.674797,29284.205802,61.687336,92.531004,28592.52667,28568.678569,28767.983724,72.8108,0.38942,-30.725071,34.6456,0.0,0.0,85.71,0.0,STRONG BULL,34,979905.5,3288.83,5.0,3,7,2026-04-27T09:50:00+05:30,29094.143793,TP3,9295.39,606.24,8689.15,0.8867,2.642
BEST,9,3,derivatives,CNXFMCG,2026-04-07,BUY,BUY,LONG,2026-04-07T11:20:00+05:30,2026-04-07T11:25:00+05:30,46503.949219,46513.0,46356.367727,46946.693694,46651.530711,46799.112202,46946.693694,47094.275186,47241.856678,98.387661,147.581492,46433.470812,46432.577784,46422.60026,55.1774,3.303678,3.498955,17.304,0.0,0.0,57.14,14.29,STRONG BULL,21,976773.0,3394.28,5.0,3,43,2026-04-07T14:55:00+05:30,46941.693694,TP3,9002.57,604.32,8398.25,0.8598,2.4742
BEST,10,3,derivatives,CNXIT,2026-04-01,SELL,SELL,SHORT,2026-04-01T12:30:00+05:30,2026-04-01T12:35:00+05:30,29964.050781,29956.849609,30058.50584,29680.685604,29869.595722,29775.140663,29680.685604,29586.230545,29491.775486,62.970039,94.455059,30033.990293,30043.143715,30050.158805,44.9402,1.993272,16.409003,22.077,0.0,0.0,0.0,71.43,STRONG BEAR,33,988576.04,3519.66,5.0,3,14,2026-04-01T13:40:00+05:30,29685.685604,TP3,8948.41,601.61,8346.8,0.8443,2.3715
