date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-04-01,15,5,10,-4567.1,9017.02,-13584.12,-1.3584,986415.88,-13584.12,-1.3584
2026-04-02,5,5,0,53536.35,3018.59,50517.76,5.1213,1036933.64,0.0,0.0
2026-04-06,9,3,6,11932.84,5461.88,6470.96,0.624,1043404.6,0.0,0.0
2026-04-07,21,7,14,15830.89,12685.72,3145.17,0.3014,1046549.77,0.0,0.0
2026-04-08,6,2,4,-2560.06,3568.21,-6128.27,-0.5856,1040421.5,-6128.27,-0.5856
2026-04-09,20,5,15,-15370.21,12000.32,-27370.53,-2.6307,1013050.97,-33498.8,-3.2009
2026-04-10,14,4,10,1863.99,8385.82,-6521.83,-0.6438,1006529.14,-40020.63,-3.8241
2026-04-13,21,2,19,-28749.75,12676.94,-41426.69,-4.1158,965102.45,-81447.32,-7.7825
2026-04-15,19,0,19,-28821.07,11296.84,-40117.91,-4.1569,924984.54,-121565.23,-11.6158
2026-04-16,17,6,11,1262.61,10158.37,-8895.76,-0.9617,916088.78,-130460.99,-12.4658
2026-04-17,21,4,17,-15931.55,12616.92,-28548.47,-3.1163,887540.31,-159009.46,-15.1937
2026-04-21,8,1,7,-1733.31,4845.02,-6578.33,-0.7412,880961.98,-165587.79,-15.8223
2026-04-22,21,7,14,12991.89,12580.26,411.63,0.0467,881373.61,-165176.16,-15.7829
2026-04-23,11,2,9,-5542.08,6599.01,-12141.09,-1.3775,869232.52,-177317.25,-16.943
2026-04-24,12,3,9,-10370.92,7144.19,-17515.11,-2.015,851717.41,-194832.36,-18.6166
2026-04-27,10,3,7,3104.08,5994.01,-2889.93,-0.3393,848827.48,-197722.29,-18.8928
2026-04-28,15,2,13,-9534.94,9021.2,-18556.14,-2.1861,830271.34,-216278.43,-20.6659
2026-04-29,10,9,1,53636.03,6018.8,47617.23,5.7351,877888.57,-168661.2,-16.1159
