variant,market,instrument,session_date,signal,scope,structure_tag,direction,signal_time,entry_time,entry_price,pivot_level,pivot_time,stop_price,stop_source,target_price,risk_reward,atr_at_signal,order_block_high,order_block_low,order_block_time,quantity,notional,position_risk_amount,slippage_points,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
swing_all,commodities,GCF,2026-04-08,SWING_BULLISH_CHoCH,swing,CHoCH,LONG,2026-04-08T09:15:00-04:00,2026-04-08T09:20:00-04:00,4820.800098,4724.0,2026-04-06T10:35:00-04:00,4633.173278,order_block_low,5196.053738,2.0,16.242885,4649.0,4634.100098,2026-04-07T10:15:00-04:00,5,24104.0,939.13,0.2,73,2026-04-08T15:20:00-04:00,4734.699902,SESSION_END,-430.5,50.0,-480.5,-1.9934,-0.5116
swing_all,commodities,GCF,2026-04-14,SWING_BULLISH_BOS,swing,BOS,LONG,2026-04-14T10:15:00-04:00,2026-04-14T10:20:00-04:00,4828.499805,4826.0,2026-04-09T13:40:00-04:00,4721.5555,order_block_low,5042.388414,2.0,11.635672,4731.299805,4722.5,2026-04-13T11:05:00-04:00,9,43456.5,964.3,0.2,61,2026-04-14T15:20:00-04:00,4864.3,SESSION_END,322.2,50.0,272.2,0.6264,0.2823
swing_all,commodities,GCF,2026-04-16,SWING_BEARISH_CHoCH,swing,CHoCH,SHORT,2026-04-16T13:25:00-04:00,2026-04-16T13:30:00-04:00,4805.8,4807.899902,2026-04-15T11:30:00-04:00,4847.169435,order_block_high,4723.061129,2.0,6.214286,4846.200195,4839.299805,2026-04-16T09:35:00-04:00,20,96116.0,831.39,0.2,23,2026-04-16T15:20:00-04:00,4813.7,SESSION_END,-158.0,50.0,-208.0,-0.2164,-0.2502
swing_all,commodities,GCF,2026-04-17,SWING_BULLISH_CHoCH,swing,CHoCH,LONG,2026-04-17T09:15:00-04:00,2026-04-17T09:20:00-04:00,4886.599902,4834.700195,2026-04-16T11:10:00-04:00,4801.0396,order_block_low,5057.720507,2.0,10.02853,4807.0,4802.0,2026-04-16T13:35:00-04:00,11,53752.6,943.36,0.2,73,2026-04-17T15:20:00-04:00,4876.400098,SESSION_END,-112.2,50.0,-162.2,-0.3017,-0.1719
swing_all,commodities,GCF,2026-04-21,SWING_BEARISH_CHoCH,swing,CHoCH,SHORT,2026-04-21T09:15:00-04:00,2026-04-21T09:20:00-04:00,4786.400098,4811.899902,2026-04-20T10:50:00-04:00,4843.068518,order_block_high,4673.063258,2.0,7.192871,4842.100098,4839.399902,2026-04-20T15:10:00-04:00,17,81368.8,966.76,0.2,73,2026-04-21T15:20:00-04:00,4733.599902,SESSION_END,897.6,50.0,847.6,1.0417,0.8767
swing_all,commodities,GCF,2026-04-23,SWING_BEARISH_BOS,swing,BOS,SHORT,2026-04-23T13:40:00-04:00,2026-04-23T13:45:00-04:00,4694.000195,4712.0,2026-04-21T14:25:00-04:00,4780.355782,order_block_high,4521.289021,2.0,11.021415,4779.399902,4773.399902,2026-04-22T09:45:00-04:00,11,51634.0,952.11,0.2,20,2026-04-23T15:20:00-04:00,4717.900195,SESSION_END,-262.9,50.0,-312.9,-0.606,-0.3286
swing_all,commodities,GCF,2026-04-28,SWING_BEARISH_BOS,swing,BOS,SHORT,2026-04-28T09:15:00-04:00,2026-04-28T09:20:00-04:00,4590.599805,4680.100098,2026-04-23T13:45:00-04:00,4751.650335,order_block_high,4268.498743,2.0,10.01423,4750.700195,4743.200195,2026-04-24T10:20:00-04:00,6,27543.6,967.5,0.2,73,2026-04-28T15:20:00-04:00,4610.300098,SESSION_END,-118.2,50.0,-168.2,-0.6107,-0.1739
swing_all,commodities,HGF,2026-03-30,SWING_BEARISH_BOS,swing,BOS,SHORT,2026-03-30T15:10:00-04:00,2026-03-30T15:15:00-04:00,5.279,5.4825,2026-03-30T10:05:00-04:00,5.526105,order_block_high,4.78479,2.0,0.004857,5.525,5.52,2026-03-30T11:50:00-04:00,2236,11803.84,999.73,0.2,2,2026-03-30T15:20:00-04:00,5.68,SESSION_END,-896.64,50.0,-946.64,-8.0197,-0.9469
swing_all,commodities,HGF,2026-04-07,SWING_BEARISH_CHoCH,swing,CHoCH,SHORT,2026-04-07T09:55:00-04:00,2026-04-07T10:00:00-04:00,5.359,5.574,2026-04-06T11:00:00-04:00,5.616623,order_block_high,4.843754,2.0,0.008036,5.6155,5.607,2026-04-06T14:35:00-04:00,2185,11709.42,999.91,0.2,65,2026-04-07T15:20:00-04:00,5.7565,SESSION_END,-868.54,50.0,-918.54,-7.8444,-0.9186
swing_all,commodities,HGF,2026-04-08,SWING_BULLISH_CHoCH,swing,CHoCH,LONG,2026-04-08T09:15:00-04:00,2026-04-08T09:20:00-04:00,5.9665,5.6155,2026-04-06T14:35:00-04:00,5.537392,order_block_low,6.824716,2.0,0.022179,5.5485,5.5385,2026-04-07T15:05:00-04:00,1589,9480.77,999.65,0.2,73,2026-04-08T15:20:00-04:00,5.5495,SESSION_END,-662.61,50.0,-712.61,-7.5164,-0.7129
swing_all,commodities,HGF,2026-04-10,SWING_BULLISH_BOS,swing,BOS,LONG,2026-04-10T09:15:00-04:00,2026-04-10T09:20:00-04:00,6.0845,5.786,2026-04-08T14:05:00-04:00,5.730354,order_block_low,6.792792,2.0,0.011964,5.74,5.7315,2026-04-09T11:10:00-04:00,1804,10976.44,999.68,0.2,73,2026-04-10T15:20:00-04:00,5.6765,SESSION_END,-736.03,50.0,-786.03,-7.1611,-0.7863
swing_all,commodities,HGF,2026-04-13,SWING_BULLISH_BOS,swing,BOS,LONG,2026-04-13T10:15:00-04:00,2026-04-13T10:20:00-04:00,6.1525,5.936,2026-04-10T10:35:00-04:00,5.859828,order_block_low,6.737844,2.0,0.013893,5.87,5.861,2026-04-13T09:20:00-04:00,2029,12483.42,999.63,0.2,61,2026-04-13T15:20:00-04:00,5.8095,SESSION_END,-695.95,50.0,-745.95,-5.9755,-0.7462
swing_all,commodities,HGF,2026-04-16,SWING_BEARISH_CHoCH,swing,CHoCH,SHORT,2026-04-16T09:50:00-04:00,2026-04-16T09:55:00-04:00,5.856,6.063,2026-04-15T11:30:00-04:00,6.10022,order_block_high,5.367561,2.0,0.006571,6.099,6.095,2026-04-16T09:25:00-04:00,2251,13181.86,999.94,0.2,66,2026-04-16T15:20:00-04:00,6.2525,SESSION_END,-892.52,50.0,-942.52,-7.1501,-0.9426
swing_all,commodities,HGF,2026-04-17,SWING_BULLISH_CHoCH,swing,CHoCH,LONG,2026-04-17T09:50:00-04:00,2026-04-17T09:55:00-04:00,6.3065,6.099,2026-04-16T09:25:00-04:00,6.051289,order_block_low,6.816922,2.0,0.015143,6.0595,6.0525,2026-04-16T15:20:00-04:00,2196,13849.07,999.64,0.2,66,2026-04-17T15:20:00-04:00,5.889,SESSION_END,-916.83,50.0,-966.83,-6.9812,-0.9672
swing_all,commodities,HGF,2026-04-20,SWING_BEARISH_CHoCH,swing,CHoCH,SHORT,2026-04-20T11:15:00-04:00,2026-04-20T11:20:00-04:00,5.842,6.045,2026-04-16T09:55:00-04:00,6.128225,order_block_high,5.269549,2.0,0.007536,6.127,6.1165,2026-04-17T10:40:00-04:00,2056,12011.15,999.68,0.2,49,2026-04-20T15:20:00-04:00,6.2455,SESSION_END,-829.6,50.0,-879.6,-7.3232,-0.8799
swing_all,commodities,HGF,2026-04-22,SWING_BULLISH_CHoCH,swing,CHoCH,LONG,2026-04-22T12:55:00-04:00,2026-04-22T13:00:00-04:00,6.3295,6.127,2026-04-17T10:40:00-04:00,5.983803,order_block_low,7.020893,2.0,0.004143,5.992,5.985,2026-04-21T13:15:00-04:00,1832,11595.64,999.72,0.2,29,2026-04-22T15:20:00-04:00,5.939,SESSION_END,-715.4,50.0,-765.4,-6.6007,-0.7656
swing_all,commodities,HGF,2026-04-27,SWING_BULLISH_BOS,swing,BOS,LONG,2026-04-27T09:15:00-04:00,2026-04-27T09:20:00-04:00,6.2795,6.0635,2026-04-23T14:15:00-04:00,6.014297,order_block_low,6.809907,2.0,0.006286,6.0215,6.0155,2026-04-24T13:20:00-04:00,2149,13494.65,999.72,0.2,73,2026-04-27T15:20:00-04:00,5.8885,SESSION_END,-840.26,50.0,-890.26,-6.5971,-0.8905
swing_all,commodities,HGF,2026-04-28,SWING_BEARISH_CHoCH,swing,CHoCH,SHORT,2026-04-28T09:15:00-04:00,2026-04-28T09:20:00-04:00,5.776,6.0155,2026-04-24T13:20:00-04:00,6.099719,order_block_high,5.128561,2.0,0.010821,6.0985,6.0895,2026-04-27T13:35:00-04:00,1909,11026.38,999.78,0.2,73,2026-04-28T15:20:00-04:00,6.178,SESSION_END,-767.42,50.0,-817.42,-7.4133,-0.8176
swing_all,commodities,NGF,2026-04-01,SWING_BEARISH_BOS,swing,BOS,SHORT,2026-04-01T09:15:00-04:00,2026-04-01T09:20:00-04:00,2.642,2.852,2026-03-30T11:40:00-04:00,2.977595,order_block_high,1.970809,2.0,0.011714,2.977,2.967,2026-03-31T09:15:00-04:00,1867,4932.61,999.96,0.2,73,2026-04-01T15:20:00-04:00,3.017,SESSION_END,-700.12,50.0,-750.12,-15.2075,-0.7502
swing_all,commodities,NGF,2026-04-07,SWING_BULLISH_CHoCH,swing,CHoCH,LONG,2026-04-07T09:15:00-04:00,2026-04-07T09:20:00-04:00,3.072,2.865,2026-04-06T09:15:00-04:00,2.79844,order_block_low,3.619119,2.0,0.010143,2.805,2.799,2026-04-06T14:45:00-04:00,2111,6484.99,999.68,0.2,73,2026-04-07T15:20:00-04:00,2.66,SESSION_END,-869.73,50.0,-919.73,-14.1825,-0.92
swing_all,commodities,NGF,2026-04-08,SWING_BEARISH_CHoCH,swing,CHoCH,SHORT,2026-04-08T09:15:00-04:00,2026-04-08T09:20:00-04:00,2.544,2.799,2026-04-06T14:45:00-04:00,2.881576,order_block_high,1.868847,2.0,0.014786,2.881,2.871,2026-04-07T11:10:00-04:00,1860,4731.84,999.89,0.2,73,2026-04-08T15:20:00-04:00,2.936,SESSION_END,-729.12,50.0,-779.12,-16.4655,-0.7792
swing_all,commodities,NGF,2026-04-16,SWING_BULLISH_CHoCH,swing,CHoCH,LONG,2026-04-16T09:35:00-04:00,2026-04-16T09:40:00-04:00,2.83,2.628,2026-04-15T10:40:00-04:00,2.583483,order_block_low,3.323034,2.0,0.005929,2.599,2.584,2026-04-15T11:50:00-04:00,2239,6336.37,999.75,0.2,69,2026-04-16T15:20:00-04:00,2.466,SESSION_END,-815.0,50.0,-865.0,-13.6513,-0.8652
swing_all,commodities,NGF,2026-04-22,SWING_BULLISH_BOS,swing,BOS,LONG,2026-04-22T09:15:00-04:00,2026-04-22T09:20:00-04:00,2.938,2.721,2026-04-20T11:50:00-04:00,2.662468,order_block_low,3.489065,2.0,0.009571,2.676,2.663,2026-04-21T09:35:00-04:00,2102,6175.68,999.57,0.2,73,2026-04-22T15:20:00-04:00,2.514,SESSION_END,-891.25,50.0,-941.25,-15.2412,-0.9417
swing_all,commodities,NGF,2026-04-24,SWING_BEARISH_CHoCH,swing,CHoCH,SHORT,2026-04-24T11:30:00-04:00,2026-04-24T11:35:00-04:00,2.458,2.663,2026-04-21T09:35:00-04:00,2.795559,order_block_high,1.782882,2.0,0.008786,2.795,2.787,2026-04-23T09:25:00-04:00,1860,4571.88,999.86,0.2,46,2026-04-24T15:20:00-04:00,2.881,SESSION_END,-786.78,50.0,-836.78,-18.3028,-0.8369
swing_all,commodities,NGF,2026-04-27,SWING_BULLISH_CHoCH,swing,CHoCH,LONG,2026-04-27T09:40:00-04:00,2026-04-27T09:45:00-04:00,2.998,2.795,2026-04-23T10:25:00-04:00,2.64847,order_block_low,3.69706,2.0,0.0145,2.656,2.649,2026-04-24T11:55:00-04:00,1819,5453.36,999.6,0.2,68,2026-04-27T15:20:00-04:00,2.535,SESSION_END,-842.2,50.0,-892.2,-16.3605,-0.8926
swing_all,commodities,SIF,2026-03-30,SWING_BEARISH_BOS,swing,BOS,SHORT,2026-03-30T14:55:00-04:00,2026-03-30T15:00:00-04:00,69.8,70.169998,2026-03-30T09:55:00-04:00,71.389275,order_block_high,66.62145,2.0,0.175714,71.375,71.139999,2026-03-30T11:55:00-04:00,558,38948.4,998.42,0.2,5,2026-03-30T15:20:00-04:00,70.104999,SESSION_END,-170.19,50.0,-220.19,-0.5653,-0.2205
swing_all,commodities,SIF,2026-04-06,SWING_BULLISH_CHoCH,swing,CHoCH,LONG,2026-04-06T14:15:00-04:00,2026-04-06T14:20:00-04:00,73.339999,73.139999,2026-04-06T09:30:00-04:00,72.000596,order_block_low,76.018805,2.0,0.231071,72.474998,72.014999,2026-04-06T11:15:00-04:00,649,47597.66,999.07,0.2,13,2026-04-06T15:20:00-04:00,72.850003,SESSION_END,-318.01,50.0,-368.01,-0.7732,-0.3683
swing_all,commodities,SIF,2026-04-07,SWING_BEARISH_CHoCH,swing,CHoCH,SHORT,2026-04-07T09:30:00-04:00,2026-04-07T09:35:00-04:00,71.670003,72.014999,2026-04-06T11:15:00-04:00,73.32466,order_block_high,68.360689,2.0,0.235713,73.309998,73.065002,2026-04-06T15:05:00-04:00,539,38630.13,999.66,0.2,70,2026-04-07T15:20:00-04:00,72.485004,SESSION_END,-439.29,50.0,-489.29,-1.2666,-0.4895
swing_all,commodities,SIF,2026-04-08,SWING_BULLISH_CHoCH,swing,CHoCH,LONG,2026-04-08T09:15:00-04:00,2026-04-08T09:20:00-04:00,77.365001,73.309998,2026-04-06T15:05:00-04:00,70.325928,order_block_low,91.443146,2.0,0.598215,70.57,70.339996,2026-04-07T10:10:00-04:00,138,10676.37,998.99,0.2,73,2026-04-08T15:20:00-04:00,74.020001,SESSION_END,-461.61,50.0,-511.61,-4.792,-0.5121
swing_all,commodities,SIF,2026-04-14,SWING_BULLISH_BOS,swing,BOS,LONG,2026-04-14T09:15:00-04:00,2026-04-14T09:20:00-04:00,78.435001,77.004997,2026-04-10T10:25:00-04:00,73.770247,order_block_low,87.764509,2.0,0.31357,74.014999,73.785004,2026-04-13T11:05:00-04:00,205,16079.18,997.27,0.2,73,2026-04-14T15:20:00-04:00,79.249997,SESSION_END,167.07,50.0,117.07,0.7281,0.1174
swing_all,commodities,SIF,2026-04-16,SWING_BEARISH_CHoCH,swing,CHoCH,SHORT,2026-04-16T09:50:00-04:00,2026-04-16T09:55:00-04:00,78.410001,78.879997,2026-04-15T11:30:00-04:00,79.935982,order_block_high,75.358037,2.0,0.239999,79.919998,79.599998,2026-04-16T09:35:00-04:00,579,45399.39,999.34,0.2,66,2026-04-16T15:20:00-04:00,78.945003,SESSION_END,-309.77,50.0,-359.77,-0.7924,-0.36
swing_all,commodities,SIF,2026-04-17,SWING_BULLISH_CHoCH,swing,CHoCH,LONG,2026-04-17T09:15:00-04:00,2026-04-17T09:20:00-04:00,82.005,79.275002,2026-04-16T11:10:00-04:00,78.254343,order_block_low,89.506316,2.0,0.348215,78.440002,78.269997,2026-04-16T13:55:00-04:00,253,20747.27,999.52,0.2,73,2026-04-17T15:20:00-04:00,81.134999,SESSION_END,-220.11,50.0,-270.11,-1.3019,-0.2702
swing_all,commodities,SIF,2026-04-21,SWING_BEARISH_CHoCH,swing,CHoCH,SHORT,2026-04-21T09:15:00-04:00,2026-04-21T09:20:00-04:00,78.200002,79.455002,2026-04-20T10:50:00-04:00,80.20604,order_block_high,74.187924,2.0,0.234286,80.190002,79.959999,2026-04-20T13:20:00-04:00,453,35424.6,999.34,0.2,73,2026-04-21T15:20:00-04:00,77.244998,SESSION_END,432.62,50.0,382.62,1.0801,0.3829
swing_all,commodities,SIF,2026-04-23,SWING_BEARISH_BOS,swing,BOS,SHORT,2026-04-23T09:25:00-04:00,2026-04-23T09:30:00-04:00,75.825002,76.084999,2026-04-21T12:50:00-04:00,78.485695,order_block_high,70.503614,2.0,0.223215,78.470001,78.254997,2026-04-22T10:20:00-04:00,349,26462.93,998.38,0.2,71,2026-04-23T15:20:00-04:00,75.969997,SESSION_END,-50.6,50.0,-100.6,-0.3802,-0.1008
swing_all,commodities,SIF,2026-04-28,SWING_BEARISH_BOS,swing,BOS,SHORT,2026-04-28T09:15:00-04:00,2026-04-28T09:20:00-04:00,72.804997,74.589996,2026-04-27T11:00:00-04:00,75.720143,order_block_high,66.974706,2.0,0.263214,75.705002,75.639999,2026-04-27T14:50:00-04:00,321,23370.4,999.96,0.2,73,2026-04-28T15:20:00-04:00,73.814998,SESSION_END,-324.21,50.0,-374.21,-1.6012,-0.3742
swing_all,derivatives,CNXAUTO,2026-04-06,SWING_BULLISH_BOS,swing,BOS,LONG,2026-04-06T15:00:00+05:30,2026-04-06T15:05:00+05:30,24339.699219,24330.599609,2026-04-06T09:35:00+05:30,23971.154029,order_block_low,25076.789598,2.0,43.267718,24046.550781,23975.949219,2026-04-06T11:10:00+05:30,2,48679.4,747.09,5.0,4,2026-04-06T15:20:00+05:30,24347.800781,SESSION_END,16.2,50.0,-33.8,-0.0694,-0.0452
swing_all,derivatives,CNXAUTO,2026-04-07,SWING_BEARISH_CHoCH,swing,CHoCH,SHORT,2026-04-07T09:15:00+05:30,2026-04-07T09:20:00+05:30,23867.25,23975.949219,2026-04-06T11:10:00+05:30,24379.425691,order_block_high,22842.898617,2.0,68.628488,24374.550781,24345.800781,2026-04-06T15:15:00+05:30,1,23867.25,517.18,5.0,69,2026-04-07T15:00:00+05:30,24384.425691,STOP_LOSS,-517.18,50.0,-567.18,-2.3764,-1.0967
swing_all,derivatives,CNXAUTO,2026-04-09,SWING_BULLISH_BOS,swing,BOS,LONG,2026-04-09T12:00:00+05:30,2026-04-09T12:05:00+05:30,26124.25,26113.650391,2026-04-08T11:20:00+05:30,25638.521661,order_block_low,27095.706679,2.0,48.132254,25754.699219,25643.650391,2026-04-09T10:00:00+05:30,2,52248.5,981.46,5.0,40,2026-04-09T15:20:00+05:30,25891.449219,SESSION_END,-465.6,50.0,-515.6,-0.9868,-0.5253
swing_all,derivatives,CNXAUTO,2026-04-15,SWING_BULLISH_BOS,swing,BOS,LONG,2026-04-15T10:40:00+05:30,2026-04-15T10:45:00+05:30,26693.25,26678.550781,2026-04-10T15:10:00+05:30,25956.55765,order_block_low,28166.6347,2.0,57.014509,26034.5,25961.75,2026-04-13T10:15:00+05:30,1,26693.25,741.69,5.0,56,2026-04-15T15:20:00+05:30,26468.550781,SESSION_END,-224.7,50.0,-274.7,-1.0291,-0.3704
swing_all,derivatives,CNXAUTO,2026-04-21,SWING_BULLISH_BOS,swing,BOS,LONG,2026-04-21T09:15:00+05:30,2026-04-21T09:20:00+05:30,26665.400391,26581.550781,2026-04-17T10:25:00+05:30,26351.427879,order_block_low,27293.345414,2.0,40.724888,26406.349609,26356.699219,2026-04-17T12:40:00+05:30,3,79996.2,956.92,5.0,73,2026-04-21T15:20:00+05:30,26620.800781,SESSION_END,-133.8,50.0,-183.8,-0.2298,-0.1921
swing_all,derivatives,CNXAUTO,2026-04-22,SWING_BEARISH_CHoCH,swing,CHoCH,SHORT,2026-04-22T15:00:00+05:30,2026-04-22T15:05:00+05:30,26462.150391,26503.550781,2026-04-22T09:15:00+05:30,26723.693279,order_block_high,25939.064613,2.0,30.135742,26718.349609,26671.599609,2026-04-22T12:35:00+05:30,3,79386.45,799.63,5.0,4,2026-04-22T15:20:00+05:30,26465.5,SESSION_END,-10.05,50.0,-60.05,-0.0756,-0.0751
swing_all,derivatives,CNXAUTO,2026-04-29,SWING_BULLISH_CHoCH,swing,CHoCH,LONG,2026-04-29T09:25:00+05:30,2026-04-29T09:30:00+05:30,26279.550781,26218.699219,2026-04-28T09:40:00+05:30,25757.898171,order_block_low,27322.856002,2.0,91.714146,25797.099609,25763.050781,2026-04-28T15:20:00+05:30,1,26279.55,526.65,5.0,48,2026-04-29T13:25:00+05:30,26311.650391,SESSION_END,32.1,50.0,-17.9,-0.0681,-0.034
swing_all,derivatives,CNXFMCG,2026-04-10,SWING_BULLISH_BOS,swing,BOS,LONG,2026-04-10T12:15:00+05:30,2026-04-10T12:20:00+05:30,48087.101562,48074.199219,2026-04-08T09:15:00+05:30,47449.109842,order_block_low,49363.085003,2.0,47.864118,47556.101562,47458.601562,2026-04-09T10:00:00+05:30,1,48087.1,642.99,5.0,37,2026-04-10T15:20:00+05:30,48241.5,SESSION_END,154.4,50.0,104.4,0.2171,0.1624
swing_all,derivatives,CNXFMCG,2026-04-13,SWING_BEARISH_CHoCH,swing,CHoCH,SHORT,2026-04-13T09:15:00+05:30,2026-04-13T09:20:00+05:30,47290.949219,47458.601562,2026-04-09T10:00:00+05:30,48259.251483,order_block_high,45354.344691,2.0,118.05692,48249.601562,48189.050781,2026-04-10T15:20:00+05:30,1,47290.95,973.3,5.0,73,2026-04-13T15:20:00+05:30,47549.699219,SESSION_END,-258.75,50.0,-308.75,-0.6529,-0.3172
swing_all,derivatives,CNXFMCG,2026-04-15,SWING_BULLISH_CHoCH,swing,CHoCH,LONG,2026-04-15T09:15:00+05:30,2026-04-15T09:20:00+05:30,48279.050781,47785.101562,2026-04-13T11:00:00+05:30,47520.845492,order_block_low,49795.461359,2.0,105.270926,47589.851562,47530.351562,2026-04-13T15:10:00+05:30,1,48279.05,763.21,5.0,73,2026-04-15T15:20:00+05:30,48291.148438,SESSION_END,12.1,50.0,-37.9,-0.0785,-0.0497
swing_all,derivatives,CNXFMCG,2026-04-17,SWING_BULLISH_BOS,swing,BOS,LONG,2026-04-17T09:15:00+05:30,2026-04-17T09:20:00+05:30,48797.949219,48495.949219,2026-04-16T09:15:00+05:30,48107.927271,order_block_low,50177.993114,2.0,85.882254,48180.601562,48117.550781,2026-04-16T10:05:00+05:30,1,48797.95,695.02,5.0,73,2026-04-17T15:20:00+05:30,49660.199219,SESSION_END,862.25,50.0,812.25,1.6645,1.1687
swing_all,derivatives,CNXFMCG,2026-04-24,SWING_BEARISH_CHoCH,swing,CHoCH,SHORT,2026-04-24T10:45:00+05:30,2026-04-24T10:50:00+05:30,50823.25,50857.101562,2026-04-23T11:40:00+05:30,51270.103533,order_block_high,49929.542934,2.0,62.071429,51259.851562,51145.648438,2026-04-24T09:25:00+05:30,1,50823.25,451.85,5.0,55,2026-04-24T15:20:00+05:30,50784.25,SESSION_END,39.0,50.0,-11.0,-0.0216,-0.0243
swing_all,derivatives,CNXFMCG,2026-04-29,SWING_BULLISH_CHoCH,swing,CHoCH,LONG,2026-04-29T09:25:00+05:30,2026-04-29T09:30:00+05:30,51577.898438,51335.25,2026-04-27T09:50:00+05:30,50811.284929,order_block_low,53111.125455,2.0,117.810826,50943.351562,50821.449219,2026-04-28T09:35:00+05:30,1,51577.9,771.61,5.0,48,2026-04-29T13:25:00+05:30,52019.351562,SESSION_END,441.45,50.0,391.45,0.759,0.5073
