trade_id,report_date,exit_timestamp,direction,gross_pnl_usd,cumulative_pnl_usd,equity,peak_equity,drawdown_usd,drawdown_pct
T00001,2025-05-15,2025-05-15 01:15:00+00:00,LONG,-1066.48,-1066.48,998933.52,1000000.00,1066.48,0.1066
T00002,2025-05-15,2025-05-15 01:30:00+00:00,SHORT,-94.95,-1161.43,998838.57,1000000.00,1161.43,0.1161
T00003,2025-05-15,2025-05-15 02:00:00+00:00,SHORT,3102.85,1941.42,1001941.42,1001941.42,0.00,0.0000
T00004,2025-05-15,2025-05-15 15:00:00+00:00,SHORT,15029.52,16970.94,1016970.94,1016970.94,0.00,0.0000
T00005,2025-05-15,2025-05-15 15:45:00+00:00,SHORT,-3067.81,13903.13,1013903.13,1016970.94,3067.81,0.3017
T00006,2025-05-15,2025-05-15 16:45:00+00:00,LONG,5110.42,19013.55,1019013.55,1019013.55,0.00,0.0000
T00007,2025-05-15,2025-05-15 19:00:00+00:00,LONG,-4300.52,14713.04,1014713.04,1019013.55,4300.51,0.4220
T00008,2025-05-15,2025-05-15 19:15:00+00:00,SHORT,-1619.79,13093.25,1013093.25,1019013.55,5920.30,0.5810
T00009,2025-05-15,2025-05-15 19:30:00+00:00,LONG,-1750.23,11343.02,1011343.02,1019013.55,7670.53,0.7527
T00010,2025-05-15,2025-05-15 19:45:00+00:00,SHORT,-403.52,10939.50,1010939.50,1019013.55,8074.05,0.7923
T00011,2025-05-15,2025-05-15 21:30:00+00:00,LONG,-2250.27,8689.24,1008689.24,1019013.55,10324.31,1.0132
T00012,2025-05-15,2025-05-15 22:15:00+00:00,LONG,6640.17,15329.41,1015329.41,1019013.55,3684.14,0.3615
T00013,2025-05-16,2025-05-16 08:30:00+00:00,LONG,-4708.18,10621.23,1010621.23,1019013.55,8392.32,0.8236
T00014,2025-05-16,2025-05-16 08:45:00+00:00,LONG,-298.29,10322.94,1010322.94,1019013.55,8690.61,0.8528
T00015,2025-05-16,2025-05-16 09:00:00+00:00,LONG,-634.37,9688.57,1009688.57,1019013.55,9324.98,0.9151
T00016,2025-05-16,2025-05-16 10:00:00+00:00,LONG,4130.74,13819.31,1013819.31,1019013.55,5194.24,0.5097
T00017,2025-05-16,2025-05-16 13:00:00+00:00,LONG,-2671.44,11147.87,1011147.87,1019013.55,7865.68,0.7719
T00018,2025-05-16,2025-05-16 13:15:00+00:00,SHORT,-61.93,11085.94,1011085.94,1019013.55,7927.61,0.7780
T00019,2025-05-16,2025-05-16 13:30:00+00:00,LONG,-1026.42,10059.52,1010059.52,1019013.55,8954.03,0.8787
T00020,2025-05-16,2025-05-16 13:45:00+00:00,SHORT,-202.31,9857.21,1009857.21,1019013.55,9156.34,0.8985
T00021,2025-05-16,2025-05-16 14:15:00+00:00,LONG,-1731.45,8125.76,1008125.76,1019013.55,10887.79,1.0685
T00022,2025-05-16,2025-05-16 14:30:00+00:00,LONG,-213.42,7912.34,1007912.34,1019013.55,11101.21,1.0894
T00023,2025-05-16,2025-05-16 14:45:00+00:00,LONG,-2191.12,5721.22,1005721.22,1019013.55,13292.33,1.3044
T00024,2025-05-16,2025-05-16 15:00:00+00:00,SHORT,-2676.33,3044.88,1003044.88,1019013.55,15968.67,1.5671
T00025,2025-05-16,2025-05-16 15:15:00+00:00,SHORT,-503.42,2541.46,1002541.46,1019013.55,16472.09,1.6165
T00026,2025-05-16,2025-05-16 19:00:00+00:00,LONG,-3584.41,-1042.94,998957.06,1019013.55,20056.49,1.9682
T00027,2025-05-16,2025-05-16 19:15:00+00:00,SHORT,-593.35,-1636.29,998363.71,1019013.55,20649.84,2.0265
T00028,2025-05-16,2025-05-16 19:30:00+00:00,SHORT,780.03,-856.26,999143.74,1019013.55,19869.81,1.9499
T00029,2025-05-16,2025-05-16 20:00:00+00:00,LONG,-237.86,-1094.12,998905.88,1019013.55,20107.67,1.9732
T00030,2025-05-16,2025-05-16 20:45:00+00:00,LONG,-2268.79,-3362.91,996637.09,1019013.55,22376.46,2.1959
T00031,2025-05-17,2025-05-17 01:15:00+00:00,SHORT,5553.24,2190.33,1002190.33,1019013.55,16823.22,1.6509
T00032,2025-05-17,2025-05-17 05:15:00+00:00,SHORT,-4065.46,-1875.13,998124.87,1019013.55,20888.68,2.0499
T00033,2025-05-17,2025-05-17 06:00:00+00:00,SHORT,2337.83,462.70,1000462.70,1019013.55,18550.85,1.8205
T00034,2025-05-17,2025-05-17 07:30:00+00:00,SHORT,-1331.25,-868.55,999131.45,1019013.55,19882.10,1.9511
T00035,2025-05-17,2025-05-17 07:45:00+00:00,SHORT,-64.70,-933.24,999066.76,1019013.55,19946.79,1.9575
T00036,2025-05-17,2025-05-17 09:30:00+00:00,SHORT,3981.85,3048.61,1003048.61,1019013.55,15964.94,1.5667
T00037,2025-05-17,2025-05-17 18:15:00+00:00,SHORT,-2863.12,185.49,1000185.49,1019013.55,18828.06,1.8477
T00038,2025-05-17,2025-05-17 18:30:00+00:00,SHORT,-605.94,-420.45,999579.55,1019013.55,19434.00,1.9071
T00039,2025-05-17,2025-05-17 19:00:00+00:00,SHORT,2237.50,1817.05,1001817.05,1019013.55,17196.50,1.6876
T00040,2025-05-17,2025-05-17 20:45:00+00:00,SHORT,-1235.74,581.32,1000581.32,1019013.55,18432.23,1.8088
T00041,2025-05-17,2025-05-17 21:00:00+00:00,LONG,-269.70,311.62,1000311.62,1019013.55,18701.93,1.8353
T00042,2025-05-17,2025-05-17 21:30:00+00:00,LONG,-1550.91,-1239.30,998760.70,1019013.55,20252.85,1.9875
T00043,2025-05-17,2025-05-17 21:45:00+00:00,LONG,-56.09,-1295.39,998704.61,1019013.55,20308.94,1.9930
T00044,2025-05-17,2025-05-17 22:00:00+00:00,LONG,-253.72,-1549.11,998450.89,1019013.55,20562.66,2.0179
T00045,2025-05-17,2025-05-17 22:15:00+00:00,LONG,-507.09,-2056.20,997943.80,1019013.55,21069.75,2.0677
T00046,2025-05-17,2025-05-17 23:30:00+00:00,SHORT,-1650.96,-3707.16,996292.84,1019013.55,22720.71,2.2297
T00047,2025-05-17,2025-05-17 23:45:00+00:00,SHORT,-84.79,-3791.95,996208.05,1019013.55,22805.50,2.2380
