trade_id,report_date,exit_timestamp,direction,gross_pnl_usd,cumulative_pnl_usd,equity,peak_equity,drawdown_usd,drawdown_pct
T00001,2025-05-15,2025-05-15 01:30:00+00:00,LONG,-1709.60,-1709.60,998290.40,1000000.00,1709.60,0.1710
T00002,2025-05-15,2025-05-15 02:00:00+00:00,SHORT,3964.69,2255.08,1002255.08,1002255.08,0.00,0.0000
T00003,2025-05-15,2025-05-15 16:00:00+00:00,SHORT,2015.17,4270.25,1004270.25,1004270.25,0.00,0.0000
T00004,2025-05-15,2025-05-15 19:00:00+00:00,LONG,-3724.45,545.81,1000545.81,1004270.25,3724.44,0.3709
T00005,2025-05-15,2025-05-15 19:30:00+00:00,SHORT,-1679.72,-1133.91,998866.09,1004270.25,5404.16,0.5381
T00006,2025-05-15,2025-05-15 20:00:00+00:00,SHORT,-441.00,-1574.91,998425.09,1004270.25,5845.16,0.5820
T00007,2025-05-15,2025-05-15 21:30:00+00:00,LONG,-3074.65,-4649.56,995350.44,1004270.25,8919.81,0.8882
T00008,2025-05-15,2025-05-15 22:00:00+00:00,LONG,-2151.55,-6801.12,993198.88,1004270.25,11071.37,1.1024
T00009,2025-05-16,2025-05-16 08:30:00+00:00,LONG,-805.01,-7606.13,992393.87,1004270.25,11876.38,1.1826
T00010,2025-05-16,2025-05-16 09:00:00+00:00,LONG,-261.11,-7867.23,992132.77,1004270.25,12137.48,1.2086
T00011,2025-05-16,2025-05-16 13:30:00+00:00,LONG,1125.00,-6742.23,993257.77,1004270.25,11012.48,1.0966
T00012,2025-05-16,2025-05-16 14:00:00+00:00,SHORT,-161.86,-6904.09,993095.91,1004270.25,11174.34,1.1127
T00013,2025-05-16,2025-05-16 14:30:00+00:00,LONG,-4286.17,-11190.27,988809.73,1004270.25,15460.52,1.5395
T00014,2025-05-16,2025-05-16 15:00:00+00:00,LONG,-2154.56,-13344.83,986655.17,1004270.25,17615.08,1.7540
T00015,2025-05-16,2025-05-16 15:30:00+00:00,SHORT,-533.58,-13878.41,986121.59,1004270.25,18148.66,1.8071
